Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2300000 through 2309999



2300000 --> Thursday, 05 - 25

2300001 --> Thursday, 05 - 17

2300002 --> Thursday, 05 - 02

2300003 --> Thursday, 05 - 22

2300004 --> Thursday, 05 - 13

2300005 --> Thursday, 06 - 02

2300006 --> Thursday, 05 - 18

2300007 --> Thursday, 05 - 10

2300008 --> Thursday, 05 - 29

2300009 --> Thursday, 05 - 14

2300010 --> Thursday, 05 - 06

2300011 --> Thursday, 05 - 26

2300012 --> Thursday, 05 - 10

2300013 --> Thursday, 05 - 30

2300014 --> Thursday, 05 - 22

2300015 --> Thursday, 05 - 07

2300016 --> Thursday, 05 - 26

2300017 --> Thursday, 05 - 18

2300018 --> Thursday, 05 - 10

2300019 --> Thursday, 05 - 23

2300020 --> Thursday, 05 - 14

2300021 --> Thursday, 05 - 06

2300022 --> Thursday, 05 - 26

2300023 --> Thursday, 05 - 11

2300024 --> Thursday, 05 - 30

2300025 --> Thursday, 05 - 22

2300026 --> Thursday, 05 - 07

2300027 --> Thursday, 05 - 27

2300028 --> Thursday, 05 - 18

2300029 --> Thursday, 05 - 03

2300030 --> Thursday, 05 - 23

2300031 --> Thursday, 05 - 15

2300032 --> Thursday, 06 - 03

2300033 --> Thursday, 05 - 19

2300034 --> Thursday, 05 - 11

2300035 --> Thursday, 05 - 31

2300036 --> Thursday, 05 - 15

2300037 --> Thursday, 05 - 07

2300038 --> Thursday, 05 - 27

2300039 --> Thursday, 05 - 12

2300040 --> Thursday, 05 - 03

2300041 --> Thursday, 05 - 23

2300042 --> Thursday, 05 - 15

2300043 --> Thursday, 05 - 28

2300044 --> Thursday, 05 - 19

2300045 --> Thursday, 05 - 11

2300046 --> Thursday, 05 - 24

2300047 --> Thursday, 05 - 16

2300048 --> Thursday, 05 - 07

2300049 --> Thursday, 05 - 27

2300050 --> Thursday, 05 - 12

2300051 --> Thursday, 06 - 01

2300052 --> Thursday, 05 - 23

2300053 --> Thursday, 05 - 08

2300054 --> Thursday, 05 - 28

2300055 --> Thursday, 05 - 20

2300056 --> Thursday, 05 - 04

2300057 --> Thursday, 05 - 24

2300058 --> Thursday, 05 - 16

2300059 --> Thursday, 05 - 01

2300060 --> Thursday, 05 - 20

2300061 --> Thursday, 05 - 12

2300062 --> Thursday, 06 - 01

2300063 --> Thursday, 05 - 17

2300064 --> Thursday, 05 - 08

2300065 --> Thursday, 05 - 28

2300066 --> Thursday, 05 - 13

2300067 --> Thursday, 05 - 05

2300068 --> Thursday, 05 - 24

2300069 --> Thursday, 05 - 16

2300070 --> Thursday, 05 - 29

2300071 --> Thursday, 05 - 21

2300072 --> Thursday, 05 - 12

2300073 --> Thursday, 06 - 01

2300074 --> Thursday, 05 - 17

2300075 --> Thursday, 05 - 09

2300076 --> Thursday, 05 - 28

2300077 --> Thursday, 05 - 13

2300078 --> Thursday, 05 - 05

2300079 --> Thursday, 05 - 25

2300080 --> Thursday, 05 - 09

2300081 --> Thursday, 05 - 29

2300082 --> Thursday, 05 - 21

2300083 --> Thursday, 05 - 06

2300084 --> Thursday, 05 - 25

2300085 --> Thursday, 05 - 17

2300086 --> Thursday, 05 - 02

2300087 --> Thursday, 05 - 22

2300088 --> Thursday, 05 - 13

2300089 --> Thursday, 06 - 02

2300090 --> Thursday, 05 - 18

2300091 --> Thursday, 05 - 10

2300092 --> Thursday, 05 - 29

2300093 --> Thursday, 05 - 21

2300094 --> Thursday, 05 - 06

2300095 --> Thursday, 05 - 26

2300096 --> Thursday, 05 - 17

2300097 --> Thursday, 05 - 02

2300098 --> Thursday, 05 - 22

2300099 --> Thursday, 05 - 14

2300100 --> Thursday, 06 - 03

2300101 --> Thursday, 05 - 19

2300102 --> Thursday, 05 - 11

2300103 --> Thursday, 05 - 31

2300104 --> Thursday, 05 - 15

2300105 --> Thursday, 05 - 07

2300106 --> Thursday, 05 - 27

2300107 --> Thursday, 05 - 12

2300108 --> Thursday, 05 - 03

2300109 --> Thursday, 05 - 23

2300110 --> Thursday, 05 - 08

2300111 --> Thursday, 05 - 28

2300112 --> Thursday, 05 - 19

2300113 --> Thursday, 05 - 11

2300114 --> Thursday, 05 - 24

2300115 --> Thursday, 05 - 16

2300116 --> Thursday, 05 - 07

2300117 --> Thursday, 05 - 27

2300118 --> Thursday, 05 - 12

2300119 --> Thursday, 06 - 01

