Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1450000 through 1459999



1450000 --> Thursday, 05 - 25

1450001 --> Thursday, 05 - 17

1450002 --> Thursday, 05 - 09

1450003 --> Thursday, 05 - 22

1450004 --> Thursday, 05 - 13

1450005 --> Thursday, 06 - 02

1450006 --> Thursday, 05 - 18

1450007 --> Thursday, 05 - 10

1450008 --> Thursday, 05 - 29

1450009 --> Thursday, 05 - 21

1450010 --> Thursday, 05 - 06

1450011 --> Thursday, 05 - 26

1450012 --> Thursday, 05 - 17

1450013 --> Thursday, 05 - 02

1450014 --> Thursday, 05 - 22

1450015 --> Thursday, 05 - 14

1450016 --> Thursday, 06 - 02

1450017 --> Thursday, 05 - 18

1450018 --> Thursday, 05 - 10

1450019 --> Thursday, 05 - 30

1450020 --> Thursday, 05 - 14

1450021 --> Thursday, 05 - 06

1450022 --> Thursday, 05 - 26

1450023 --> Thursday, 05 - 11

1450024 --> Thursday, 05 - 30

1450025 --> Thursday, 05 - 22

1450026 --> Thursday, 05 - 07

1450027 --> Thursday, 05 - 27

1450028 --> Thursday, 05 - 18

1450029 --> Thursday, 05 - 10

1450030 --> Thursday, 05 - 23

1450031 --> Thursday, 05 - 15

1450032 --> Thursday, 05 - 06

1450033 --> Thursday, 05 - 26

1450034 --> Thursday, 05 - 11

1450035 --> Thursday, 05 - 31

1450036 --> Thursday, 05 - 22

1450037 --> Thursday, 05 - 07

1450038 --> Thursday, 05 - 27

1450039 --> Thursday, 05 - 19

1450040 --> Thursday, 05 - 03

1450041 --> Thursday, 05 - 23

1450042 --> Thursday, 05 - 15

1450043 --> Thursday, 05 - 28

1450044 --> Thursday, 05 - 19

1450045 --> Thursday, 05 - 11

1450046 --> Thursday, 05 - 31

1450047 --> Thursday, 05 - 16

1450048 --> Thursday, 05 - 07

1450049 --> Thursday, 05 - 27

1450050 --> Thursday, 05 - 12

1450051 --> Thursday, 05 - 04

1450052 --> Thursday, 05 - 23

1450053 --> Thursday, 05 - 15

1450054 --> Thursday, 05 - 28

1450055 --> Thursday, 05 - 20

1450056 --> Thursday, 05 - 11

1450057 --> Thursday, 05 - 31

1450058 --> Thursday, 05 - 16

1450059 --> Thursday, 05 - 08

1450060 --> Thursday, 05 - 27

1450061 --> Thursday, 05 - 12

1450062 --> Thursday, 06 - 01

1450063 --> Thursday, 05 - 24

1450064 --> Thursday, 05 - 08

1450065 --> Thursday, 05 - 28

1450066 --> Thursday, 05 - 20

1450067 --> Thursday, 05 - 05

1450068 --> Thursday, 05 - 24

1450069 --> Thursday, 05 - 16

1450070 --> Thursday, 05 - 01

1450071 --> Thursday, 05 - 21

1450072 --> Thursday, 05 - 12

1450073 --> Thursday, 06 - 01

1450074 --> Thursday, 05 - 17

1450075 --> Thursday, 05 - 09

1450076 --> Thursday, 05 - 28

1450077 --> Thursday, 05 - 20

1450078 --> Thursday, 05 - 05

1450079 --> Thursday, 05 - 25

1450080 --> Thursday, 05 - 16

1450081 --> Thursday, 05 - 29

1450082 --> Thursday, 05 - 21

1450083 --> Thursday, 05 - 13

1450084 --> Thursday, 06 - 01

1450085 --> Thursday, 05 - 17

1450086 --> Thursday, 05 - 09

1450087 --> Thursday, 05 - 29

1450088 --> Thursday, 05 - 13

1450089 --> Thursday, 05 - 05

1450090 --> Thursday, 05 - 25

1450091 --> Thursday, 05 - 10

1450092 --> Thursday, 05 - 29

1450093 --> Thursday, 05 - 21

1450094 --> Thursday, 05 - 06

1450095 --> Thursday, 05 - 26

1450096 --> Thursday, 05 - 17

1450097 --> Thursday, 05 - 09

1450098 --> Thursday, 05 - 22

1450099 --> Thursday, 05 - 14

1450100 --> Thursday, 05 - 06

1450101 --> Thursday, 05 - 19

1450102 --> Thursday, 05 - 11

1450103 --> Thursday, 05 - 31

1450104 --> Thursday, 05 - 22

1450105 --> Thursday, 05 - 07

1450106 --> Thursday, 05 - 27

1450107 --> Thursday, 05 - 19

1450108 --> Thursday, 05 - 03

1450109 --> Thursday, 05 - 23

1450110 --> Thursday, 05 - 15

1450111 --> Thursday, 05 - 28

1450112 --> Thursday, 05 - 19

1450113 --> Thursday, 05 - 11

1450114 --> Thursday, 05 - 31

1450115 --> Thursday, 05 - 16

1450116 --> Thursday, 05 - 07

1450117 --> Thursday, 05 - 27

1450118 --> Thursday, 05 - 12

1450119 --> Thursday, 05 - 04

1450120 --> Thursday, 05 - 23

1450121 --> Thursday, 05 - 08

1450122 --> Thursday, 05 - 28

1450123 --> Thursday, 05 - 20

1450124 --> Thursday, 05 - 11

1450125 --> Thursday, 05 - 24

1450126 --> Thursday, 05 - 16

1450127 --> Thursday, 05 - 08

1450128 --> Thursday, 05 - 27

1450129 --> Thursday, 05 - 12

1450130 --> Thursday, 06 - 01

1450131 --> Thursday, 05 - 24

1450132 --> Thursday, 05 - 08

1450133 --> Thursday, 05 - 28

1450134 --> Thursday, 05 - 20

1450135 --> Thursday, 05 - 05

1450136 --> Thursday, 05 - 24

1450137 --> Thursday, 05 - 16

1450138 --> Thursday, 05 - 01

1450139 --> Thursday, 05 - 21

1450140 --> Thursday, 05 - 12

1450141 --> Thursday, 06 - 01

1450142 --> Thursday, 05 - 17

1450143 --> Thursday, 05 - 09

1450144 --> Thursday, 05 - 28

1450145 --> Thursday, 05 - 13

1450146 --> Thursday, 05 - 05

1450147 --> Thursday, 05 - 25

1450148 --> Thursday, 05 - 16

1450149 --> Thursday, 05 - 29

1450150 --> Thursday, 05 - 21

1450151 --> Thursday, 05 - 13

1450152 --> Thursday, 06 - 01

1450153 --> Thursday, 05 - 17

1450154 --> Thursday, 05 - 09

1450155 --> Thursday, 05 - 29

1450156 --> Thursday, 05 - 13

1450157 --> Thursday, 05 - 05

1450158 --> Thursday, 05 - 25

1450159 --> Thursday, 05 - 10

1450160 --> Thursday, 05 - 29

1450161 --> Thursday, 05 - 21

1450162 --> Thursday, 05 - 06

1450163 --> Thursday, 05 - 26

1450164 --> Thursday, 05 - 17

1450165 --> Thursday, 05 - 02

1450166 --> Thursday, 05 - 22

1450167 --> Thursday, 05 - 14

1450168 --> Thursday, 06 - 02

1450169 --> Thursday, 05 - 18

1450170 --> Thursday, 05 - 10

1450171 --> Thursday, 05 - 30

1450172 --> Thursday, 05 - 21

1450173 --> Thursday, 05 - 06

1450174 --> Thursday, 05 - 26

1450175 --> Thursday, 05 - 11

1450176 --> Thursday, 05 - 02

1450177 --> Thursday, 05 - 22

1450178 --> Thursday, 05 - 14

1450179 --> Thursday, 05 - 27

1450180 --> Thursday, 05 - 18

1450181 --> Thursday, 05 - 10

1450182 --> Thursday, 05 - 30

1450183 --> Thursday, 05 - 15

1450184 --> Thursday, 05 - 06

1450185 --> Thursday, 05 - 26

1450186 --> Thursday, 05 - 11

1450187 --> Thursday, 05 - 31

1450188 --> Thursday, 05 - 22

1450189 --> Thursday, 05 - 07

1450190 --> Thursday, 05 - 27

1450191 --> Thursday, 05 - 19

1450192 --> Thursday, 05 - 10

1450193 --> Thursday, 05 - 23

1450194 --> Thursday, 05 - 15

1450195 --> Thursday, 04 - 30

1450196 --> Thursday, 05 - 19

1450197 --> Thursday, 05 - 11

1450198 --> Thursday, 05 - 31

1450199 --> Thursday, 05 - 16

1450200 --> Thursday, 05 - 08

1450201 --> Thursday, 05 - 28

1450202 --> Thursday, 05 - 13

1450203 --> Thursday, 05 - 05

1450204 --> Thursday, 05 - 24

1450205 --> Thursday, 05 - 16

1450206 --> Thursday, 05 - 29

1450207 --> Thursday, 05 - 21

1450208 --> Thursday, 05 - 12

1450209 --> Thursday, 06 - 01

1450210 --> Thursday, 05 - 17

1450211 --> Thursday, 05 - 09

1450212 --> Thursday, 05 - 28

1450213 --> Thursday, 05 - 13

1450214 --> Thursday, 05 - 05

1450215 --> Thursday, 05 - 25

1450216 --> Thursday, 05 - 09

1450217 --> Thursday, 05 - 29

1450218 --> Thursday, 05 - 21

1450219 --> Thursday, 05 - 06

1450220 --> Thursday, 05 - 25

1450221 --> Thursday, 05 - 17

1450222 --> Thursday, 05 - 02

1450223 --> Thursday, 05 - 22

1450224 --> Thursday, 05 - 13

1450225 --> Thursday, 06 - 02

1450226 --> Thursday, 05 - 18

1450227 --> Thursday, 05 - 10

1450228 --> Thursday, 05 - 29

1450229 --> Thursday, 05 - 21

1450230 --> Thursday, 05 - 06

1450231 --> Thursday, 05 - 26

1450232 --> Thursday, 05 - 17

1450233 --> Thursday, 05 - 02

1450234 --> Thursday, 05 - 22

1450235 --> Thursday, 05 - 14

1450236 --> Thursday, 06 - 02

1450237 --> Thursday, 05 - 18

1450238 --> Thursday, 05 - 10

1450239 --> Thursday, 05 - 30

1450240 --> Thursday, 05 - 14

1450241 --> Thursday, 05 - 06

1450242 --> Thursday, 05 - 26

1450243 --> Thursday, 05 - 11

1450244 --> Thursday, 05 - 30

1450245 --> Thursday, 05 - 22

1450246 --> Thursday, 05 - 07

1450247 --> Thursday, 05 - 27

1450248 --> Thursday, 05 - 18

1450249 --> Thursday, 05 - 10

1450250 --> Thursday, 05 - 23

1450251 --> Thursday, 05 - 15

1450252 --> Thursday, 05 - 06

1450253 --> Thursday, 05 - 19

1450254 --> Thursday, 05 - 11

1450255 --> Thursday, 05 - 31

1450256 --> Thursday, 05 - 22

1450257 --> Thursday, 05 - 07

1450258 --> Thursday, 05 - 27

1450259 --> Thursday, 05 - 19

1450260 --> Thursday, 05 - 03

1450261 --> Thursday, 05 - 23

1450262 --> Thursday, 05 - 15

