Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1430000 through 1439999



1430000 --> Thursday, 05 - 11

1430001 --> Thursday, 05 - 03

1430002 --> Thursday, 05 - 23

1430003 --> Thursday, 05 - 08

1430004 --> Thursday, 05 - 27

1430005 --> Thursday, 05 - 19

1430006 --> Thursday, 05 - 11

1430007 --> Thursday, 05 - 24

1430008 --> Thursday, 05 - 15

1430009 --> Thursday, 05 - 07

1430010 --> Thursday, 05 - 27

1430011 --> Thursday, 05 - 12

1430012 --> Thursday, 05 - 31

1430013 --> Thursday, 05 - 23

1430014 --> Thursday, 05 - 08

1430015 --> Thursday, 05 - 28

1430016 --> Thursday, 05 - 19

1430017 --> Thursday, 05 - 04

1430018 --> Thursday, 05 - 24

1430019 --> Thursday, 05 - 16

1430020 --> Thursday, 04 - 30

1430021 --> Thursday, 05 - 20

1430022 --> Thursday, 05 - 12

1430023 --> Thursday, 06 - 01

1430024 --> Thursday, 05 - 16

1430025 --> Thursday, 05 - 08

1430026 --> Thursday, 05 - 28

1430027 --> Thursday, 05 - 13

1430028 --> Thursday, 05 - 04

1430029 --> Thursday, 05 - 24

1430030 --> Thursday, 05 - 16

1430031 --> Thursday, 05 - 29

1430032 --> Thursday, 05 - 20

1430033 --> Thursday, 05 - 12

1430034 --> Thursday, 06 - 01

1430035 --> Thursday, 05 - 17

1430036 --> Thursday, 05 - 08

1430037 --> Thursday, 05 - 28

1430038 --> Thursday, 05 - 13

1430039 --> Thursday, 05 - 05

1430040 --> Thursday, 05 - 24

1430041 --> Thursday, 05 - 09

1430042 --> Thursday, 05 - 29

1430043 --> Thursday, 05 - 21

1430044 --> Thursday, 05 - 05

1430045 --> Thursday, 05 - 25

1430046 --> Thursday, 05 - 17

1430047 --> Thursday, 05 - 02

1430048 --> Thursday, 05 - 21

1430049 --> Thursday, 05 - 13

1430050 --> Thursday, 06 - 02

1430051 --> Thursday, 05 - 18

1430052 --> Thursday, 05 - 09

1430053 --> Thursday, 05 - 29

1430054 --> Thursday, 05 - 14

1430055 --> Thursday, 05 - 06

1430056 --> Thursday, 05 - 25

1430057 --> Thursday, 05 - 17

1430058 --> Thursday, 05 - 02

1430059 --> Thursday, 05 - 22

1430060 --> Thursday, 05 - 13

1430061 --> Thursday, 06 - 02

1430062 --> Thursday, 05 - 18

1430063 --> Thursday, 05 - 10

1430064 --> Thursday, 05 - 29

1430065 --> Thursday, 05 - 14

1430066 --> Thursday, 05 - 06

1430067 --> Thursday, 05 - 26

1430068 --> Thursday, 05 - 10

1430069 --> Thursday, 05 - 30

1430070 --> Thursday, 05 - 22

1430071 --> Thursday, 05 - 07

1430072 --> Thursday, 05 - 26

1430073 --> Thursday, 05 - 18

1430074 --> Thursday, 05 - 03

1430075 --> Thursday, 05 - 23

1430076 --> Thursday, 05 - 14

1430077 --> Thursday, 05 - 06

1430078 --> Thursday, 05 - 19

1430079 --> Thursday, 05 - 11

1430080 --> Thursday, 05 - 30

1430081 --> Thursday, 05 - 22

1430082 --> Thursday, 05 - 07

1430083 --> Thursday, 05 - 27

1430084 --> Thursday, 05 - 18

1430085 --> Thursday, 05 - 03

1430086 --> Thursday, 05 - 23

1430087 --> Thursday, 05 - 15

1430088 --> Thursday, 06 - 03

1430089 --> Thursday, 05 - 19

1430090 --> Thursday, 05 - 11

1430091 --> Thursday, 05 - 31

1430092 --> Thursday, 05 - 15

1430093 --> Thursday, 05 - 07

1430094 --> Thursday, 05 - 27

1430095 --> Thursday, 05 - 12

1430096 --> Thursday, 05 - 03

1430097 --> Thursday, 05 - 23

1430098 --> Thursday, 05 - 08

1430099 --> Thursday, 05 - 28

1430100 --> Thursday, 05 - 20

1430101 --> Thursday, 05 - 12

1430102 --> Thursday, 05 - 25

1430103 --> Thursday, 05 - 17

1430104 --> Thursday, 05 - 08

1430105 --> Thursday, 05 - 28

1430106 --> Thursday, 05 - 13

1430107 --> Thursday, 05 - 05

1430108 --> Thursday, 05 - 24

1430109 --> Thursday, 05 - 09

1430110 --> Thursday, 05 - 29

1430111 --> Thursday, 05 - 21

1430112 --> Thursday, 05 - 05

1430113 --> Thursday, 05 - 25

1430114 --> Thursday, 05 - 17

1430115 --> Thursday, 05 - 02

1430116 --> Thursday, 05 - 21

1430117 --> Thursday, 05 - 13

1430118 --> Thursday, 06 - 02

1430119 --> Thursday, 05 - 18

1430120 --> Thursday, 05 - 09

1430121 --> Thursday, 05 - 29

1430122 --> Thursday, 05 - 14

1430123 --> Thursday, 05 - 06

1430124 --> Thursday, 05 - 25

1430125 --> Thursday, 05 - 17

1430126 --> Thursday, 05 - 02

1430127 --> Thursday, 05 - 22

1430128 --> Thursday, 05 - 13

1430129 --> Thursday, 06 - 02

1430130 --> Thursday, 05 - 18

1430131 --> Thursday, 05 - 10

1430132 --> Thursday, 05 - 29

1430133 --> Thursday, 05 - 14

