Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4780000 through 4789999



4780000 --> Thursday, 05 - 04

4780001 --> Thursday, 05 - 24

4780002 --> Thursday, 05 - 09

4780003 --> Thursday, 05 - 29

4780004 --> Thursday, 05 - 20

4780005 --> Thursday, 05 - 05

4780006 --> Thursday, 05 - 25

4780007 --> Thursday, 05 - 17

4780008 --> Thursday, 05 - 08

4780009 --> Thursday, 05 - 21

4780010 --> Thursday, 05 - 13

4780011 --> Thursday, 06 - 02

4780012 --> Thursday, 05 - 24

4780013 --> Thursday, 05 - 09

4780014 --> Thursday, 05 - 29

4780015 --> Thursday, 05 - 21

4780016 --> Thursday, 05 - 05

4780017 --> Thursday, 05 - 25

4780018 --> Thursday, 05 - 17

4780019 --> Thursday, 05 - 02

4780020 --> Thursday, 05 - 21

4780021 --> Thursday, 05 - 13

4780022 --> Thursday, 06 - 02

4780023 --> Thursday, 05 - 18

4780024 --> Thursday, 05 - 09

4780025 --> Thursday, 05 - 29

4780026 --> Thursday, 05 - 14

4780027 --> Thursday, 05 - 06

4780028 --> Thursday, 05 - 25

4780029 --> Thursday, 05 - 10

4780030 --> Thursday, 05 - 30

4780031 --> Thursday, 05 - 22

4780032 --> Thursday, 05 - 13

4780033 --> Thursday, 05 - 26

4780034 --> Thursday, 05 - 18

4780035 --> Thursday, 05 - 10

4780036 --> Thursday, 05 - 29

4780037 --> Thursday, 05 - 14

4780038 --> Thursday, 05 - 06

4780039 --> Thursday, 05 - 19

4780040 --> Thursday, 05 - 10

4780041 --> Thursday, 05 - 30

4780042 --> Thursday, 05 - 22

4780043 --> Thursday, 05 - 07

4780044 --> Thursday, 05 - 26

4780045 --> Thursday, 05 - 18

4780046 --> Thursday, 05 - 03

4780047 --> Thursday, 05 - 23

4780048 --> Thursday, 05 - 14

4780049 --> Thursday, 06 - 03

4780050 --> Thursday, 05 - 19

4780051 --> Thursday, 05 - 11

4780052 --> Thursday, 05 - 30

4780053 --> Thursday, 05 - 15

4780054 --> Thursday, 05 - 07

4780055 --> Thursday, 05 - 27

4780056 --> Thursday, 05 - 18

4780057 --> Thursday, 05 - 03

4780058 --> Thursday, 05 - 23

4780059 --> Thursday, 05 - 08

4780060 --> Thursday, 05 - 27

4780061 --> Thursday, 05 - 19

4780062 --> Thursday, 05 - 11

4780063 --> Thursday, 05 - 24

4780064 --> Thursday, 05 - 15

4780065 --> Thursday, 05 - 07

4780066 --> Thursday, 05 - 27

4780067 --> Thursday, 05 - 12

4780068 --> Thursday, 05 - 31

4780069 --> Thursday, 05 - 23

4780070 --> Thursday, 05 - 08

4780071 --> Thursday, 05 - 28

4780072 --> Thursday, 05 - 19

4780073 --> Thursday, 05 - 04

4780074 --> Thursday, 05 - 24

4780075 --> Thursday, 05 - 16

4780076 --> Thursday, 05 - 07

4780077 --> Thursday, 05 - 20

4780078 --> Thursday, 05 - 12

4780079 --> Thursday, 06 - 01

4780080 --> Thursday, 05 - 16

4780081 --> Thursday, 05 - 08

4780082 --> Thursday, 05 - 28

4780083 --> Thursday, 05 - 13

4780084 --> Thursday, 05 - 04

4780085 --> Thursday, 05 - 24

4780086 --> Thursday, 05 - 16

4780087 --> Thursday, 05 - 29

4780088 --> Thursday, 05 - 20

4780089 --> Thursday, 05 - 12

4780090 --> Thursday, 06 - 01

4780091 --> Thursday, 05 - 17

4780092 --> Thursday, 05 - 08

4780093 --> Thursday, 05 - 28

4780094 --> Thursday, 05 - 13

4780095 --> Thursday, 05 - 05

4780096 --> Thursday, 05 - 24

4780097 --> Thursday, 05 - 09

4780098 --> Thursday, 05 - 29

4780099 --> Thursday, 05 - 21

4780100 --> Thursday, 05 - 06

4780101 --> Thursday, 05 - 26

4780102 --> Thursday, 05 - 18

4780103 --> Thursday, 05 - 03

4780104 --> Thursday, 05 - 22

4780105 --> Thursday, 05 - 14

4780106 --> Thursday, 05 - 06

4780107 --> Thursday, 05 - 19

4780108 --> Thursday, 05 - 10

4780109 --> Thursday, 05 - 30

4780110 --> Thursday, 05 - 22

4780111 --> Thursday, 05 - 07

4780112 --> Thursday, 05 - 26

4780113 --> Thursday, 05 - 18

4780114 --> Thursday, 05 - 03

4780115 --> Thursday, 05 - 23

4780116 --> Thursday, 05 - 14

4780117 --> Thursday, 06 - 03

4780118 --> Thursday, 05 - 19

4780119 --> Thursday, 05 - 11

4780120 --> Thursday, 05 - 30

4780121 --> Thursday, 05 - 15

4780122 --> Thursday, 05 - 07

4780123 --> Thursday, 05 - 27

4780124 --> Thursday, 05 - 11

4780125 --> Thursday, 05 - 03

4780126 --> Thursday, 05 - 23

4780127 --> Thursday, 05 - 08

4780128 --> Thursday, 05 - 27

4780129 --> Thursday, 05 - 19

4780130 --> Thursday, 05 - 11

4780131 --> Thursday, 05 - 24

4780132 --> Thursday, 05 - 15

4780133 --> Thursday, 05 - 07

4780134 --> Thursday, 05 - 20

4780135 --> Thursday, 05 - 12

4780136 --> Thursday, 05 - 31

4780137 --> Thursday, 05 - 23

4780138 --> Thursday, 05 - 08

4780139 --> Thursday, 05 - 28

4780140 --> Thursday, 05 - 19

4780141 --> Thursday, 05 - 04

4780142 --> Thursday, 05 - 24

4780143 --> Thursday, 05 - 16

4780144 --> Thursday, 04 - 30

4780145 --> Thursday, 05 - 20

4780146 --> Thursday, 05 - 12

4780147 --> Thursday, 06 - 01

4780148 --> Thursday, 05 - 16

4780149 --> Thursday, 05 - 08

4780150 --> Thursday, 05 - 28

4780151 --> Thursday, 05 - 13

4780152 --> Thursday, 05 - 04

4780153 --> Thursday, 05 - 24

4780154 --> Thursday, 05 - 09

4780155 --> Thursday, 05 - 29

4780156 --> Thursday, 05 - 20

4780157 --> Thursday, 05 - 12

4780158 --> Thursday, 05 - 25

4780159 --> Thursday, 05 - 17

4780160 --> Thursday, 05 - 08

4780161 --> Thursday, 05 - 28

4780162 --> Thursday, 05 - 13

4780163 --> Thursday, 05 - 05

4780164 --> Thursday, 05 - 24

4780165 --> Thursday, 05 - 09

4780166 --> Thursday, 05 - 29

4780167 --> Thursday, 05 - 21

4780168 --> Thursday, 05 - 05

4780169 --> Thursday, 05 - 25

4780170 --> Thursday, 05 - 17

4780171 --> Thursday, 05 - 02

4780172 --> Thursday, 05 - 21

4780173 --> Thursday, 05 - 13

4780174 --> Thursday, 06 - 02

