Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3410000 through 3419999



3410000 --> Thursday, 05 - 18

3410001 --> Thursday, 05 - 10

3410002 --> Thursday, 05 - 23

3410003 --> Thursday, 05 - 15

3410004 --> Thursday, 05 - 06

3410005 --> Thursday, 05 - 26

3410006 --> Thursday, 05 - 11

3410007 --> Thursday, 05 - 31

3410008 --> Thursday, 05 - 22

3410009 --> Thursday, 05 - 07

3410010 --> Thursday, 05 - 27

3410011 --> Thursday, 05 - 19

3410012 --> Thursday, 05 - 03

3410013 --> Thursday, 05 - 23

3410014 --> Thursday, 05 - 15

3410015 --> Thursday, 05 - 28

3410016 --> Thursday, 05 - 19

3410017 --> Thursday, 05 - 11

3410018 --> Thursday, 05 - 31

3410019 --> Thursday, 05 - 16

3410020 --> Thursday, 05 - 07

3410021 --> Thursday, 05 - 27

3410022 --> Thursday, 05 - 12

3410023 --> Thursday, 05 - 04

3410024 --> Thursday, 05 - 23

3410025 --> Thursday, 05 - 08

3410026 --> Thursday, 05 - 28

3410027 --> Thursday, 05 - 20

3410028 --> Thursday, 05 - 11

3410029 --> Thursday, 05 - 24

3410030 --> Thursday, 05 - 16

3410031 --> Thursday, 05 - 08

3410032 --> Thursday, 05 - 27

3410033 --> Thursday, 05 - 12

3410034 --> Thursday, 06 - 01

3410035 --> Thursday, 05 - 24

3410036 --> Thursday, 05 - 08

3410037 --> Thursday, 05 - 28

3410038 --> Thursday, 05 - 20

3410039 --> Thursday, 05 - 05

3410040 --> Thursday, 05 - 24

3410041 --> Thursday, 05 - 16

3410042 --> Thursday, 05 - 01

3410043 --> Thursday, 05 - 21

3410044 --> Thursday, 05 - 12

3410045 --> Thursday, 06 - 01

3410046 --> Thursday, 05 - 17

3410047 --> Thursday, 05 - 09

3410048 --> Thursday, 05 - 28

3410049 --> Thursday, 05 - 13

3410050 --> Thursday, 05 - 05

3410051 --> Thursday, 05 - 25

3410052 --> Thursday, 05 - 16

3410053 --> Thursday, 05 - 29

3410054 --> Thursday, 05 - 21

3410055 --> Thursday, 05 - 13

3410056 --> Thursday, 06 - 01

3410057 --> Thursday, 05 - 17

3410058 --> Thursday, 05 - 09

3410059 --> Thursday, 05 - 29

3410060 --> Thursday, 05 - 13

3410061 --> Thursday, 05 - 05

3410062 --> Thursday, 05 - 25

3410063 --> Thursday, 05 - 10

3410064 --> Thursday, 05 - 29

3410065 --> Thursday, 05 - 21

3410066 --> Thursday, 05 - 06

3410067 --> Thursday, 05 - 26

3410068 --> Thursday, 05 - 17

3410069 --> Thursday, 05 - 02

3410070 --> Thursday, 05 - 22

3410071 --> Thursday, 05 - 14

3410072 --> Thursday, 06 - 02

3410073 --> Thursday, 05 - 18

3410074 --> Thursday, 05 - 10

3410075 --> Thursday, 05 - 30

3410076 --> Thursday, 05 - 21

3410077 --> Thursday, 05 - 06

3410078 --> Thursday, 05 - 26

3410079 --> Thursday, 05 - 18

3410080 --> Thursday, 05 - 02

3410081 --> Thursday, 05 - 22

3410082 --> Thursday, 05 - 14

3410083 --> Thursday, 05 - 27

3410084 --> Thursday, 05 - 18

3410085 --> Thursday, 05 - 10

3410086 --> Thursday, 05 - 30

3410087 --> Thursday, 05 - 15

3410088 --> Thursday, 05 - 06

3410089 --> Thursday, 05 - 26

3410090 --> Thursday, 05 - 11

3410091 --> Thursday, 05 - 31

3410092 --> Thursday, 05 - 22

3410093 --> Thursday, 05 - 07

3410094 --> Thursday, 05 - 27

3410095 --> Thursday, 05 - 19

3410096 --> Thursday, 05 - 10

3410097 --> Thursday, 05 - 23

3410098 --> Thursday, 05 - 15

3410099 --> Thursday, 05 - 07

3410100 --> Thursday, 05 - 27

3410101 --> Thursday, 05 - 12

3410102 --> Thursday, 06 - 01

3410103 --> Thursday, 05 - 17

3410104 --> Thursday, 05 - 08

3410105 --> Thursday, 05 - 28

3410106 --> Thursday, 05 - 20

3410107 --> Thursday, 05 - 05

3410108 --> Thursday, 05 - 24

3410109 --> Thursday, 05 - 16

3410110 --> Thursday, 05 - 01

3410111 --> Thursday, 05 - 21

3410112 --> Thursday, 05 - 12

3410113 --> Thursday, 06 - 01

3410114 --> Thursday, 05 - 17

3410115 --> Thursday, 05 - 09

3410116 --> Thursday, 05 - 28

3410117 --> Thursday, 05 - 13

3410118 --> Thursday, 05 - 05

3410119 --> Thursday, 05 - 25

3410120 --> Thursday, 05 - 09

3410121 --> Thursday, 05 - 29

3410122 --> Thursday, 05 - 21

3410123 --> Thursday, 05 - 06

3410124 --> Thursday, 05 - 25

3410125 --> Thursday, 05 - 17

3410126 --> Thursday, 05 - 09

3410127 --> Thursday, 05 - 22

3410128 --> Thursday, 05 - 13

3410129 --> Thursday, 05 - 05

3410130 --> Thursday, 05 - 25

3410131 --> Thursday, 05 - 10

3410132 --> Thursday, 05 - 29

3410133 --> Thursday, 05 - 21

3410134 --> Thursday, 05 - 06

3410135 --> Thursday, 05 - 26

3410136 --> Thursday, 05 - 17

3410137 --> Thursday, 05 - 02

3410138 --> Thursday, 05 - 22

3410139 --> Thursday, 05 - 14

3410140 --> Thursday, 06 - 02

3410141 --> Thursday, 05 - 18

3410142 --> Thursday, 05 - 10

3410143 --> Thursday, 05 - 30

3410144 --> Thursday, 05 - 14

3410145 --> Thursday, 05 - 06

3410146 --> Thursday, 05 - 26

3410147 --> Thursday, 05 - 11

3410148 --> Thursday, 05 - 02

3410149 --> Thursday, 05 - 22

3410150 --> Thursday, 05 - 14

3410151 --> Thursday, 05 - 27

3410152 --> Thursday, 05 - 18

3410153 --> Thursday, 05 - 10

3410154 --> Thursday, 05 - 30

3410155 --> Thursday, 05 - 15

3410156 --> Thursday, 05 - 06

3410157 --> Thursday, 05 - 26

3410158 --> Thursday, 05 - 11

3410159 --> Thursday, 05 - 31

3410160 --> Thursday, 05 - 22

3410161 --> Thursday, 05 - 07

3410162 --> Thursday, 05 - 27

3410163 --> Thursday, 05 - 19

3410164 --> Thursday, 05 - 03

3410165 --> Thursday, 05 - 23

3410166 --> Thursday, 05 - 15

3410167 --> Thursday, 04 - 30

3410168 --> Thursday, 05 - 19

3410169 --> Thursday, 05 - 11

3410170 --> Thursday, 05 - 31

3410171 --> Thursday, 05 - 16

3410172 --> Thursday, 05 - 07

3410173 --> Thursday, 05 - 27

3410174 --> Thursday, 05 - 19

3410175 --> Thursday, 05 - 04

3410176 --> Thursday, 05 - 23

3410177 --> Thursday, 05 - 15

3410178 --> Thursday, 05 - 28

3410179 --> Thursday, 05 - 20

3410180 --> Thursday, 05 - 11

3410181 --> Thursday, 05 - 31

3410182 --> Thursday, 05 - 16

3410183 --> Thursday, 05 - 08

3410184 --> Thursday, 05 - 27

3410185 --> Thursday, 05 - 12

3410186 --> Thursday, 05 - 04

3410187 --> Thursday, 05 - 24

3410188 --> Thursday, 05 - 08

3410189 --> Thursday, 05 - 28

3410190 --> Thursday, 05 - 20

3410191 --> Thursday, 05 - 05

3410192 --> Thursday, 05 - 24

3410193 --> Thursday, 05 - 16

3410194 --> Thursday, 05 - 08

3410195 --> Thursday, 05 - 21

3410196 --> Thursday, 05 - 12

3410197 --> Thursday, 06 - 01

3410198 --> Thursday, 05 - 17

3410199 --> Thursday, 05 - 09

3410200 --> Thursday, 05 - 29

3410201 --> Thursday, 05 - 14

3410202 --> Thursday, 05 - 06

3410203 --> Thursday, 05 - 26

3410204 --> Thursday, 05 - 17

