Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1380000 through 1389999



1380000 --> Thursday, 05 - 11

1380001 --> Thursday, 05 - 31

1380002 --> Thursday, 05 - 16

1380003 --> Thursday, 05 - 08

1380004 --> Thursday, 05 - 27

1380005 --> Thursday, 05 - 19

1380006 --> Thursday, 05 - 04

1380007 --> Thursday, 05 - 24

1380008 --> Thursday, 05 - 15

1380009 --> Thursday, 05 - 28

1380010 --> Thursday, 05 - 20

1380011 --> Thursday, 05 - 12

1380012 --> Thursday, 05 - 31

1380013 --> Thursday, 05 - 16

1380014 --> Thursday, 05 - 08

1380015 --> Thursday, 05 - 28

1380016 --> Thursday, 05 - 12

1380017 --> Thursday, 05 - 04

1380018 --> Thursday, 05 - 24

1380019 --> Thursday, 05 - 09

1380020 --> Thursday, 05 - 28

1380021 --> Thursday, 05 - 20

1380022 --> Thursday, 05 - 05

1380023 --> Thursday, 05 - 25

1380024 --> Thursday, 05 - 16

1380025 --> Thursday, 05 - 08

1380026 --> Thursday, 05 - 21

1380027 --> Thursday, 05 - 13

1380028 --> Thursday, 06 - 01

1380029 --> Thursday, 05 - 17

1380030 --> Thursday, 05 - 09

1380031 --> Thursday, 05 - 29

1380032 --> Thursday, 05 - 20

1380033 --> Thursday, 05 - 05

1380034 --> Thursday, 05 - 25

1380035 --> Thursday, 05 - 17

1380036 --> Thursday, 05 - 01

1380037 --> Thursday, 05 - 21

1380038 --> Thursday, 05 - 13

1380039 --> Thursday, 06 - 02

1380040 --> Thursday, 05 - 17

1380041 --> Thursday, 05 - 09

1380042 --> Thursday, 05 - 29

1380043 --> Thursday, 05 - 14

1380044 --> Thursday, 05 - 05

1380045 --> Thursday, 05 - 25

1380046 --> Thursday, 05 - 10

1380047 --> Thursday, 05 - 30

1380048 --> Thursday, 05 - 21

1380049 --> Thursday, 05 - 06

1380050 --> Thursday, 05 - 26

1380051 --> Thursday, 05 - 18

1380052 --> Thursday, 05 - 09

1380053 --> Thursday, 05 - 22

1380054 --> Thursday, 05 - 14

1380055 --> Thursday, 05 - 06

1380056 --> Thursday, 05 - 25

1380057 --> Thursday, 05 - 10

1380058 --> Thursday, 05 - 30

1380059 --> Thursday, 05 - 22

1380060 --> Thursday, 05 - 06

1380061 --> Thursday, 05 - 26

1380062 --> Thursday, 05 - 18

1380063 --> Thursday, 05 - 03

1380064 --> Thursday, 05 - 22

1380065 --> Thursday, 05 - 14

1380066 --> Thursday, 06 - 03

1380067 --> Thursday, 05 - 19

1380068 --> Thursday, 05 - 10

1380069 --> Thursday, 05 - 30

1380070 --> Thursday, 05 - 15

1380071 --> Thursday, 05 - 07

1380072 --> Thursday, 05 - 26

1380073 --> Thursday, 05 - 11

1380074 --> Thursday, 05 - 03

1380075 --> Thursday, 05 - 23

1380076 --> Thursday, 05 - 14

1380077 --> Thursday, 05 - 27

1380078 --> Thursday, 05 - 19

1380079 --> Thursday, 05 - 11

1380080 --> Thursday, 05 - 30

1380081 --> Thursday, 05 - 15

1380082 --> Thursday, 05 - 07

1380083 --> Thursday, 05 - 27

1380084 --> Thursday, 05 - 11

1380085 --> Thursday, 05 - 31

1380086 --> Thursday, 05 - 23

1380087 --> Thursday, 05 - 08

1380088 --> Thursday, 05 - 27

1380089 --> Thursday, 05 - 19

1380090 --> Thursday, 05 - 04

1380091 --> Thursday, 05 - 24

1380092 --> Thursday, 05 - 15

1380093 --> Thursday, 04 - 30

1380094 --> Thursday, 05 - 20

1380095 --> Thursday, 05 - 12

1380096 --> Thursday, 05 - 31

1380097 --> Thursday, 05 - 16

1380098 --> Thursday, 05 - 08

1380099 --> Thursday, 05 - 28

1380100 --> Thursday, 05 - 20

1380101 --> Thursday, 05 - 05

1380102 --> Thursday, 05 - 25

1380103 --> Thursday, 05 - 10

1380104 --> Thursday, 05 - 29

1380105 --> Thursday, 05 - 21

1380106 --> Thursday, 05 - 13

1380107 --> Thursday, 05 - 26

1380108 --> Thursday, 05 - 17

1380109 --> Thursday, 05 - 09

1380110 --> Thursday, 05 - 29

1380111 --> Thursday, 05 - 14

1380112 --> Thursday, 05 - 05

1380113 --> Thursday, 05 - 25

1380114 --> Thursday, 05 - 10

1380115 --> Thursday, 05 - 30

1380116 --> Thursday, 05 - 21

1380117 --> Thursday, 05 - 06

1380118 --> Thursday, 05 - 26

1380119 --> Thursday, 05 - 18

1380120 --> Thursday, 05 - 09

1380121 --> Thursday, 05 - 22

1380122 --> Thursday, 05 - 14

1380123 --> Thursday, 06 - 03

1380124 --> Thursday, 05 - 18

1380125 --> Thursday, 05 - 10

1380126 --> Thursday, 05 - 30

1380127 --> Thursday, 05 - 15

1380128 --> Thursday, 05 - 06

1380129 --> Thursday, 05 - 26

1380130 --> Thursday, 05 - 18

1380131 --> Thursday, 05 - 03

1380132 --> Thursday, 05 - 22

1380133 --> Thursday, 05 - 14

1380134 --> Thursday, 05 - 27

1380135 --> Thursday, 05 - 19

1380136 --> Thursday, 05 - 10

1380137 --> Thursday, 05 - 30

1380138 --> Thursday, 05 - 15

1380139 --> Thursday, 05 - 07

1380140 --> Thursday, 05 - 26

1380141 --> Thursday, 05 - 11

1380142 --> Thursday, 05 - 31

1380143 --> Thursday, 05 - 23

1380144 --> Thursday, 05 - 07

1380145 --> Thursday, 05 - 27

1380146 --> Thursday, 05 - 19

1380147 --> Thursday, 05 - 04

1380148 --> Thursday, 05 - 23

1380149 --> Thursday, 05 - 15

1380150 --> Thursday, 05 - 07

1380151 --> Thursday, 05 - 20

1380152 --> Thursday, 05 - 11

1380153 --> Thursday, 05 - 31

1380154 --> Thursday, 05 - 23

1380155 --> Thursday, 05 - 08

1380156 --> Thursday, 05 - 27

1380157 --> Thursday, 05 - 19

1380158 --> Thursday, 05 - 04

1380159 --> Thursday, 05 - 24

1380160 --> Thursday, 05 - 15

1380161 --> Thursday, 05 - 28

1380162 --> Thursday, 05 - 20

1380163 --> Thursday, 05 - 12

1380164 --> Thursday, 05 - 31

1380165 --> Thursday, 05 - 16

1380166 --> Thursday, 05 - 08

1380167 --> Thursday, 05 - 28

1380168 --> Thursday, 05 - 12

1380169 --> Thursday, 05 - 04

1380170 --> Thursday, 05 - 24

1380171 --> Thursday, 05 - 09

1380172 --> Thursday, 05 - 28

1380173 --> Thursday, 05 - 20

1380174 --> Thursday, 05 - 12

1380175 --> Thursday, 05 - 25

1380176 --> Thursday, 05 - 16

1380177 --> Thursday, 05 - 08

1380178 --> Thursday, 05 - 28

1380179 --> Thursday, 05 - 13

1380180 --> Thursday, 06 - 01

1380181 --> Thursday, 05 - 24

1380182 --> Thursday, 05 - 09

1380183 --> Thursday, 05 - 29

1380184 --> Thursday, 05 - 20

1380185 --> Thursday, 05 - 05

1380186 --> Thursday, 05 - 25

1380187 --> Thursday, 05 - 17

1380188 --> Thursday, 05 - 01

1380189 --> Thursday, 05 - 21

1380190 --> Thursday, 05 - 13

1380191 --> Thursday, 06 - 02

1380192 --> Thursday, 05 - 17

1380193 --> Thursday, 05 - 09

1380194 --> Thursday, 05 - 29

1380195 --> Thursday, 05 - 14

1380196 --> Thursday, 05 - 05

1380197 --> Thursday, 05 - 25

1380198 --> Thursday, 05 - 10

1380199 --> Thursday, 05 - 30

1380200 --> Thursday, 05 - 22

1380201 --> Thursday, 05 - 07

1380202 --> Thursday, 05 - 27

1380203 --> Thursday, 05 - 19

1380204 --> Thursday, 05 - 10

1380205 --> Thursday, 05 - 23

1380206 --> Thursday, 05 - 15

1380207 --> Thursday, 05 - 07

1380208 --> Thursday, 05 - 26

1380209 --> Thursday, 05 - 11

1380210 --> Thursday, 05 - 31

1380211 --> Thursday, 05 - 23

1380212 --> Thursday, 05 - 07

1380213 --> Thursday, 05 - 27

1380214 --> Thursday, 05 - 19

1380215 --> Thursday, 05 - 04

1380216 --> Thursday, 05 - 23

1380217 --> Thursday, 05 - 15

1380218 --> Thursday, 05 - 28

1380219 --> Thursday, 05 - 20

1380220 --> Thursday, 05 - 11

1380221 --> Thursday, 05 - 31

1380222 --> Thursday, 05 - 16

1380223 --> Thursday, 05 - 08

1380224 --> Thursday, 05 - 27

1380225 --> Thursday, 05 - 12

1380226 --> Thursday, 05 - 04

1380227 --> Thursday, 05 - 24

1380228 --> Thursday, 05 - 15

1380229 --> Thursday, 05 - 28

1380230 --> Thursday, 05 - 20

1380231 --> Thursday, 05 - 12

1380232 --> Thursday, 05 - 31

1380233 --> Thursday, 05 - 16

1380234 --> Thursday, 05 - 08

1380235 --> Thursday, 05 - 28

1380236 --> Thursday, 05 - 12

1380237 --> Thursday, 06 - 01

1380238 --> Thursday, 05 - 24

1380239 --> Thursday, 05 - 09

1380240 --> Thursday, 05 - 28

1380241 --> Thursday, 05 - 20

1380242 --> Thursday, 05 - 05

1380243 --> Thursday, 05 - 25

1380244 --> Thursday, 05 - 16

1380245 --> Thursday, 05 - 01

1380246 --> Thursday, 05 - 21

1380247 --> Thursday, 05 - 13

1380248 --> Thursday, 06 - 01

1380249 --> Thursday, 05 - 17

1380250 --> Thursday, 05 - 09

1380251 --> Thursday, 05 - 29

1380252 --> Thursday, 05 - 20

1380253 --> Thursday, 05 - 05

1380254 --> Thursday, 05 - 25

1380255 --> Thursday, 05 - 10

1380256 --> Thursday, 05 - 29

1380257 --> Thursday, 05 - 21

1380258 --> Thursday, 05 - 13

