Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2820000 through 2829999



2820000 --> Thursday, 05 - 11

2820001 --> Thursday, 05 - 31

2820002 --> Thursday, 05 - 23

2820003 --> Thursday, 05 - 08

2820004 --> Thursday, 05 - 27

2820005 --> Thursday, 05 - 19

2820006 --> Thursday, 05 - 04

2820007 --> Thursday, 05 - 24

2820008 --> Thursday, 05 - 15

2820009 --> Thursday, 05 - 07

2820010 --> Thursday, 05 - 20

2820011 --> Thursday, 05 - 12

2820012 --> Thursday, 05 - 31

2820013 --> Thursday, 05 - 23

2820014 --> Thursday, 05 - 08

2820015 --> Thursday, 05 - 28

2820016 --> Thursday, 05 - 19

2820017 --> Thursday, 05 - 04

2820018 --> Thursday, 05 - 24

2820019 --> Thursday, 05 - 16

2820020 --> Thursday, 05 - 28

2820021 --> Thursday, 05 - 20

2820022 --> Thursday, 05 - 12

2820023 --> Thursday, 06 - 01

2820024 --> Thursday, 05 - 16

2820025 --> Thursday, 05 - 08

2820026 --> Thursday, 05 - 28

2820027 --> Thursday, 05 - 13

2820028 --> Thursday, 05 - 04

2820029 --> Thursday, 05 - 24

2820030 --> Thursday, 05 - 09

2820031 --> Thursday, 05 - 29

2820032 --> Thursday, 05 - 20

2820033 --> Thursday, 05 - 12

2820034 --> Thursday, 05 - 25

2820035 --> Thursday, 05 - 17

2820036 --> Thursday, 05 - 08

2820037 --> Thursday, 05 - 21

2820038 --> Thursday, 05 - 13

2820039 --> Thursday, 06 - 02

2820040 --> Thursday, 05 - 24

2820041 --> Thursday, 05 - 09

2820042 --> Thursday, 05 - 29

2820043 --> Thursday, 05 - 21

2820044 --> Thursday, 05 - 05

2820045 --> Thursday, 05 - 25

2820046 --> Thursday, 05 - 17

2820047 --> Thursday, 05 - 02

2820048 --> Thursday, 05 - 21

2820049 --> Thursday, 05 - 13

2820050 --> Thursday, 06 - 02

2820051 --> Thursday, 05 - 18

2820052 --> Thursday, 05 - 09

2820053 --> Thursday, 05 - 29

2820054 --> Thursday, 05 - 14

2820055 --> Thursday, 05 - 06

2820056 --> Thursday, 05 - 25

2820057 --> Thursday, 05 - 10

2820058 --> Thursday, 05 - 30

2820059 --> Thursday, 05 - 22

2820060 --> Thursday, 05 - 13

2820061 --> Thursday, 05 - 26

2820062 --> Thursday, 05 - 18

2820063 --> Thursday, 05 - 10

2820064 --> Thursday, 05 - 29

2820065 --> Thursday, 05 - 14

2820066 --> Thursday, 05 - 06

2820067 --> Thursday, 05 - 26

2820068 --> Thursday, 05 - 10

2820069 --> Thursday, 05 - 30

2820070 --> Thursday, 05 - 22

2820071 --> Thursday, 05 - 07

2820072 --> Thursday, 05 - 26

2820073 --> Thursday, 05 - 18

2820074 --> Thursday, 05 - 03

2820075 --> Thursday, 05 - 23

2820076 --> Thursday, 05 - 14

2820077 --> Thursday, 06 - 03

2820078 --> Thursday, 05 - 19

2820079 --> Thursday, 05 - 11

2820080 --> Thursday, 05 - 30

2820081 --> Thursday, 05 - 15

2820082 --> Thursday, 05 - 07

2820083 --> Thursday, 05 - 27

2820084 --> Thursday, 05 - 18

2820085 --> Thursday, 05 - 03
