Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4220000 through 4229999



4220000 --> Thursday, 05 - 18

4220001 --> Thursday, 05 - 10

4220002 --> Thursday, 05 - 30

4220003 --> Thursday, 05 - 15

4220004 --> Thursday, 05 - 06

4220005 --> Thursday, 05 - 26

4220006 --> Thursday, 05 - 11

4220007 --> Thursday, 05 - 31

4220008 --> Thursday, 05 - 22

4220009 --> Thursday, 05 - 07

4220010 --> Thursday, 05 - 27

4220011 --> Thursday, 05 - 19

4220012 --> Thursday, 05 - 10

4220013 --> Thursday, 05 - 23

4220014 --> Thursday, 05 - 15

4220015 --> Thursday, 04 - 30

4220016 --> Thursday, 05 - 19

4220017 --> Thursday, 05 - 11

4220018 --> Thursday, 05 - 31

4220019 --> Thursday, 05 - 16

4220020 --> Thursday, 05 - 07

4220021 --> Thursday, 05 - 27

4220022 --> Thursday, 05 - 19

4220023 --> Thursday, 05 - 04

4220024 --> Thursday, 05 - 23

4220025 --> Thursday, 05 - 15

4220026 --> Thursday, 05 - 28

4220027 --> Thursday, 05 - 20

4220028 --> Thursday, 05 - 11

4220029 --> Thursday, 05 - 31

4220030 --> Thursday, 05 - 16

4220031 --> Thursday, 05 - 08

4220032 --> Thursday, 05 - 27

4220033 --> Thursday, 05 - 12

4220034 --> Thursday, 05 - 04

4220035 --> Thursday, 05 - 24

4220036 --> Thursday, 05 - 08

4220037 --> Thursday, 05 - 28

4220038 --> Thursday, 05 - 20

4220039 --> Thursday, 05 - 05

4220040 --> Thursday, 05 - 24

4220041 --> Thursday, 05 - 16

4220042 --> Thursday, 05 - 08

4220043 --> Thursday, 05 - 21

4220044 --> Thursday, 05 - 12

4220045 --> Thursday, 06 - 01

4220046 --> Thursday, 05 - 24

4220047 --> Thursday, 05 - 09

4220048 --> Thursday, 05 - 28

4220049 --> Thursday, 05 - 20

4220050 --> Thursday, 05 - 05

4220051 --> Thursday, 05 - 25

4220052 --> Thursday, 05 - 16

4220053 --> Thursday, 05 - 01

4220054 --> Thursday, 05 - 21

4220055 --> Thursday, 05 - 13

4220056 --> Thursday, 06 - 01

4220057 --> Thursday, 05 - 17

4220058 --> Thursday, 05 - 09

4220059 --> Thursday, 05 - 29

4220060 --> Thursday, 05 - 13

4220061 --> Thursday, 05 - 05

4220062 --> Thursday, 05 - 25

4220063 --> Thursday, 05 - 10

4220064 --> Thursday, 05 - 29

4220065 --> Thursday, 05 - 21

4220066 --> Thursday, 05 - 13

4220067 --> Thursday, 05 - 26

4220068 --> Thursday, 05 - 17

4220069 --> Thursday, 05 - 09

4220070 --> Thursday, 05 - 29

4220071 --> Thursday, 05 - 14

4220072 --> Thursday, 05 - 05

4220073 --> Thursday, 05 - 25

4220074 --> Thursday, 05 - 10

4220075 --> Thursday, 05 - 30

4220076 --> Thursday, 05 - 21

4220077 --> Thursday, 05 - 06

4220078 --> Thursday, 05 - 26

4220079 --> Thursday, 05 - 18

4220080 --> Thursday, 05 - 02

4220081 --> Thursday, 05 - 22

4220082 --> Thursday, 05 - 14

4220083 --> Thursday, 06 - 03

4220084 --> Thursday, 05 - 18

4220085 --> Thursday, 05 - 10

4220086 --> Thursday, 05 - 30

4220087 --> Thursday, 05 - 15

4220088 --> Thursday, 05 - 06

4220089 --> Thursday, 05 - 26

4220090 --> Thursday, 05 - 11

4220091 --> Thursday, 05 - 03

4220092 --> Thursday, 05 - 22

4220093 --> Thursday, 05 - 14

4220094 --> Thursday, 05 - 27

4220095 --> Thursday, 05 - 19

4220096 --> Thursday, 05 - 10

4220097 --> Thursday, 05 - 30

4220098 --> Thursday, 05 - 15

4220099 --> Thursday, 05 - 07

4220100 --> Thursday, 05 - 27

4220101 --> Thursday, 05 - 12

4220102 --> Thursday, 05 - 04

4220103 --> Thursday, 05 - 24

4220104 --> Thursday, 05 - 08

4220105 --> Thursday, 05 - 28

4220106 --> Thursday, 05 - 20

4220107 --> Thursday, 05 - 05

4220108 --> Thursday, 05 - 24

4220109 --> Thursday, 05 - 16

4220110 --> Thursday, 05 - 01

4220111 --> Thursday, 05 - 21

4220112 --> Thursday, 05 - 12

4220113 --> Thursday, 06 - 01

4220114 --> Thursday, 05 - 17

4220115 --> Thursday, 05 - 09

4220116 --> Thursday, 05 - 28

4220117 --> Thursday, 05 - 20

4220118 --> Thursday, 05 - 05

4220119 --> Thursday, 05 - 25

4220120 --> Thursday, 05 - 16

4220121 --> Thursday, 05 - 01

4220122 --> Thursday, 05 - 21

4220123 --> Thursday, 05 - 13

4220124 --> Thursday, 06 - 01

4220125 --> Thursday, 05 - 17

4220126 --> Thursday, 05 - 09

4220127 --> Thursday, 05 - 29

4220128 --> Thursday, 05 - 13

4220129 --> Thursday, 05 - 05

4220130 --> Thursday, 05 - 25

4220131 --> Thursday, 05 - 10

4220132 --> Thursday, 05 - 29

4220133 --> Thursday, 05 - 21

4220134 --> Thursday, 05 - 06

4220135 --> Thursday, 05 - 26

4220136 --> Thursday, 05 - 17

4220137 --> Thursday, 05 - 09

4220138 --> Thursday, 05 - 22

4220139 --> Thursday, 05 - 14

4220140 --> Thursday, 05 - 05

4220141 --> Thursday, 05 - 25

4220142 --> Thursday, 05 - 10

4220143 --> Thursday, 05 - 30

4220144 --> Thursday, 05 - 21

4220145 --> Thursday, 05 - 06

4220146 --> Thursday, 05 - 26

4220147 --> Thursday, 05 - 18

4220148 --> Thursday, 05 - 02

4220149 --> Thursday, 05 - 22

4220150 --> Thursday, 05 - 14

4220151 --> Thursday, 06 - 03

4220152 --> Thursday, 05 - 18

4220153 --> Thursday, 05 - 10

4220154 --> Thursday, 05 - 30

4220155 --> Thursday, 05 - 15

4220156 --> Thursday, 05 - 06

4220157 --> Thursday, 05 - 26

4220158 --> Thursday, 05 - 11

4220159 --> Thursday, 05 - 03

4220160 --> Thursday, 05 - 22

4220161 --> Thursday, 05 - 14

4220162 --> Thursday, 05 - 27

4220163 --> Thursday, 05 - 19

4220164 --> Thursday, 05 - 10

4220165 --> Thursday, 05 - 30

4220166 --> Thursday, 05 - 15

4220167 --> Thursday, 05 - 07

4220168 --> Thursday, 05 - 26

4220169 --> Thursday, 05 - 11

4220170 --> Thursday, 05 - 31

4220171 --> Thursday, 05 - 23

4220172 --> Thursday, 05 - 07

4220173 --> Thursday, 05 - 27

4220174 --> Thursday, 05 - 19

4220175 --> Thursday, 05 - 04

4220176 --> Thursday, 05 - 23

4220177 --> Thursday, 05 - 15

4220178 --> Thursday, 04 - 30

4220179 --> Thursday, 05 - 20

4220180 --> Thursday, 05 - 11

4220181 --> Thursday, 05 - 31

4220182 --> Thursday, 05 - 16

4220183 --> Thursday, 05 - 08

4220184 --> Thursday, 05 - 27

4220185 --> Thursday, 05 - 12

4220186 --> Thursday, 05 - 04

4220187 --> Thursday, 05 - 24

4220188 --> Thursday, 05 - 15

4220189 --> Thursday, 05 - 28

4220190 --> Thursday, 05 - 20

4220191 --> Thursday, 05 - 12

4220192 --> Thursday, 05 - 31

4220193 --> Thursday, 05 - 16

4220194 --> Thursday, 05 - 08

4220195 --> Thursday, 05 - 28

4220196 --> Thursday, 05 - 12

4220197 --> Thursday, 05 - 04

4220198 --> Thursday, 05 - 24

4220199 --> Thursday, 05 - 09

4220200 --> Thursday, 05 - 29

4220201 --> Thursday, 05 - 21

4220202 --> Thursday, 05 - 06

4220203 --> Thursday, 05 - 26

4220204 --> Thursday, 05 - 17

4220205 --> Thursday, 05 - 02

4220206 --> Thursday, 05 - 22

