Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1680000 through 1689999



1680000 --> Thursday, 06 - 01

1680001 --> Thursday, 05 - 17

1680002 --> Thursday, 05 - 09

1680003 --> Thursday, 05 - 29

1680004 --> Thursday, 05 - 20

1680005 --> Thursday, 05 - 05

1680006 --> Thursday, 05 - 25

1680007 --> Thursday, 05 - 17

1680008 --> Thursday, 05 - 01

1680009 --> Thursday, 05 - 21

1680010 --> Thursday, 05 - 13

1680011 --> Thursday, 06 - 02

1680012 --> Thursday, 05 - 17

1680013 --> Thursday, 05 - 09

1680014 --> Thursday, 05 - 29

1680015 --> Thursday, 05 - 14

1680016 --> Thursday, 05 - 05

1680017 --> Thursday, 05 - 25

1680018 --> Thursday, 05 - 10

1680019 --> Thursday, 05 - 30

1680020 --> Thursday, 05 - 21

1680021 --> Thursday, 05 - 06

1680022 --> Thursday, 05 - 26

1680023 --> Thursday, 05 - 18

1680024 --> Thursday, 05 - 09

1680025 --> Thursday, 05 - 22

1680026 --> Thursday, 05 - 14

1680027 --> Thursday, 05 - 06

1680028 --> Thursday, 05 - 25

1680029 --> Thursday, 05 - 10

1680030 --> Thursday, 05 - 30

1680031 --> Thursday, 05 - 22

1680032 --> Thursday, 05 - 06

1680033 --> Thursday, 05 - 26

1680034 --> Thursday, 05 - 18

1680035 --> Thursday, 05 - 03

1680036 --> Thursday, 05 - 22

1680037 --> Thursday, 05 - 14

1680038 --> Thursday, 06 - 03

1680039 --> Thursday, 05 - 19

1680040 --> Thursday, 05 - 10

1680041 --> Thursday, 05 - 30

1680042 --> Thursday, 05 - 15

1680043 --> Thursday, 05 - 07

1680044 --> Thursday, 05 - 26

1680045 --> Thursday, 05 - 11

1680046 --> Thursday, 05 - 03

1680047 --> Thursday, 05 - 23

1680048 --> Thursday, 05 - 14

1680049 --> Thursday, 05 - 27

1680050 --> Thursday, 05 - 19

1680051 --> Thursday, 05 - 11

1680052 --> Thursday, 05 - 30

1680053 --> Thursday, 05 - 15

1680054 --> Thursday, 05 - 07

1680055 --> Thursday, 05 - 27

1680056 --> Thursday, 05 - 11

1680057 --> Thursday, 05 - 31

1680058 --> Thursday, 05 - 23

1680059 --> Thursday, 05 - 08

1680060 --> Thursday, 05 - 27

1680061 --> Thursday, 05 - 19

1680062 --> Thursday, 05 - 04

1680063 --> Thursday, 05 - 24

1680064 --> Thursday, 05 - 15

1680065 --> Thursday, 04 - 30

1680066 --> Thursday, 05 - 20

1680067 --> Thursday, 05 - 12

1680068 --> Thursday, 05 - 31

1680069 --> Thursday, 05 - 16

1680070 --> Thursday, 05 - 08

1680071 --> Thursday, 05 - 28

1680072 --> Thursday, 05 - 19

1680073 --> Thursday, 05 - 04
