Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2880000 through 2889999



2880000 --> Thursday, 05 - 25

2880001 --> Thursday, 05 - 10

2880002 --> Thursday, 05 - 30

2880003 --> Thursday, 05 - 22

2880004 --> Thursday, 05 - 06

2880005 --> Thursday, 05 - 26

2880006 --> Thursday, 05 - 18

2880007 --> Thursday, 05 - 03

2880008 --> Thursday, 05 - 22

2880009 --> Thursday, 05 - 14

2880010 --> Thursday, 05 - 06

2880011 --> Thursday, 05 - 19

2880012 --> Thursday, 05 - 10

2880013 --> Thursday, 05 - 30

2880014 --> Thursday, 05 - 22

2880015 --> Thursday, 05 - 07

2880016 --> Thursday, 05 - 26

2880017 --> Thursday, 05 - 18

2880018 --> Thursday, 05 - 03

2880019 --> Thursday, 05 - 23

2880020 --> Thursday, 05 - 14

2880021 --> Thursday, 06 - 03

2880022 --> Thursday, 05 - 19

2880023 --> Thursday, 05 - 11

2880024 --> Thursday, 05 - 30

2880025 --> Thursday, 05 - 15

2880026 --> Thursday, 05 - 07

2880027 --> Thursday, 05 - 27

2880028 --> Thursday, 05 - 11

2880029 --> Thursday, 05 - 03

2880030 --> Thursday, 05 - 23

2880031 --> Thursday, 05 - 08

2880032 --> Thursday, 05 - 27

2880033 --> Thursday, 05 - 19

2880034 --> Thursday, 05 - 11

2880035 --> Thursday, 05 - 24

2880036 --> Thursday, 05 - 15

2880037 --> Thursday, 05 - 07

2880038 --> Thursday, 05 - 27

2880039 --> Thursday, 05 - 12

2880040 --> Thursday, 05 - 31

2880041 --> Thursday, 05 - 23

2880042 --> Thursday, 05 - 08

2880043 --> Thursday, 05 - 28

2880044 --> Thursday, 05 - 19

2880045 --> Thursday, 05 - 04

2880046 --> Thursday, 05 - 24

2880047 --> Thursday, 05 - 16

2880048 --> Thursday, 04 - 30

2880049 --> Thursday, 05 - 20

2880050 --> Thursday, 05 - 12

2880051 --> Thursday, 06 - 01

2880052 --> Thursday, 05 - 16

2880053 --> Thursday, 05 - 08

2880054 --> Thursday, 05 - 28

2880055 --> Thursday, 05 - 13

2880056 --> Thursday, 05 - 04

2880057 --> Thursday, 05 - 24

2880058 --> Thursday, 05 - 09

2880059 --> Thursday, 05 - 29

2880060 --> Thursday, 05 - 20

2880061 --> Thursday, 05 - 12

2880062 --> Thursday, 05 - 25

2880063 --> Thursday, 05 - 17

2880064 --> Thursday, 05 - 08

2880065 --> Thursday, 05 - 28

2880066 --> Thursday, 05 - 13

2880067 --> Thursday, 05 - 05

2880068 --> Thursday, 05 - 24

2880069 --> Thursday, 05 - 09

2880070 --> Thursday, 05 - 29

2880071 --> Thursday, 05 - 21

2880072 --> Thursday, 05 - 05

2880073 --> Thursday, 05 - 25

2880074 --> Thursday, 05 - 17

2880075 --> Thursday, 05 - 02

2880076 --> Thursday, 05 - 21

2880077 --> Thursday, 05 - 13

2880078 --> Thursday, 06 - 02

2880079 --> Thursday, 05 - 18

2880080 --> Thursday, 05 - 09

2880081 --> Thursday, 05 - 29

2880082 --> Thursday, 05 - 14

2880083 --> Thursday, 05 - 06

2880084 --> Thursday, 05 - 25

2880085 --> Thursday, 05 - 17

2880086 --> Thursday, 05 - 02

2880087 --> Thursday, 05 - 22

2880088 --> Thursday, 05 - 13

2880089 --> Thursday, 06 - 02

2880090 --> Thursday, 05 - 18

2880091 --> Thursday, 05 - 10

2880092 --> Thursday, 05 - 29

2880093 --> Thursday, 05 - 14

2880094 --> Thursday, 05 - 06

2880095 --> Thursday, 05 - 26

2880096 --> Thursday, 05 - 10

2880097 --> Thursday, 05 - 30

2880098 --> Thursday, 05 - 22

2880099 --> Thursday, 05 - 07

2880100 --> Thursday, 05 - 27

2880101 --> Thursday, 05 - 19

2880102 --> Thursday, 05 - 04

2880103 --> Thursday, 05 - 24

2880104 --> Thursday, 05 - 15

2880105 --> Thursday, 05 - 07

2880106 --> Thursday, 05 - 20

2880107 --> Thursday, 05 - 12

2880108 --> Thursday, 05 - 31

2880109 --> Thursday, 05 - 23

2880110 --> Thursday, 05 - 08

2880111 --> Thursday, 05 - 28

2880112 --> Thursday, 05 - 19

2880113 --> Thursday, 05 - 04

2880114 --> Thursday, 05 - 24

2880115 --> Thursday, 05 - 16

2880116 --> Thursday, 05 - 28

2880117 --> Thursday, 05 - 20

2880118 --> Thursday, 05 - 12

2880119 --> Thursday, 06 - 01

2880120 --> Thursday, 05 - 16

2880121 --> Thursday, 05 - 08

2880122 --> Thursday, 05 - 28

2880123 --> Thursday, 05 - 13

2880124 --> Thursday, 05 - 04

2880125 --> Thursday, 05 - 24

2880126 --> Thursday, 05 - 09

2880127 --> Thursday, 05 - 29

2880128 --> Thursday, 05 - 20

2880129 --> Thursday, 05 - 12

2880130 --> Thursday, 05 - 25

2880131 --> Thursday, 05 - 17

2880132 --> Thursday, 05 - 08

2880133 --> Thursday, 05 - 28

2880134 --> Thursday, 05 - 13

2880135 --> Thursday, 06 - 02

2880136 --> Thursday, 05 - 24

2880137 --> Thursday, 05 - 09

2880138 --> Thursday, 05 - 29

2880139 --> Thursday, 05 - 21

2880140 --> Thursday, 05 - 05

2880141 --> Thursday, 05 - 25

2880142 --> Thursday, 05 - 17

2880143 --> Thursday, 05 - 02

2880144 --> Thursday, 05 - 21

2880145 --> Thursday, 05 - 13

2880146 --> Thursday, 06 - 02

2880147 --> Thursday, 05 - 18

2880148 --> Thursday, 05 - 09

2880149 --> Thursday, 05 - 29

2880150 --> Thursday, 05 - 14

2880151 --> Thursday, 05 - 06

2880152 --> Thursday, 05 - 25

2880153 --> Thursday, 05 - 10

2880154 --> Thursday, 05 - 30

2880155 --> Thursday, 05 - 22

2880156 --> Thursday, 05 - 13

2880157 --> Thursday, 05 - 26

2880158 --> Thursday, 05 - 18

2880159 --> Thursday, 05 - 10

2880160 --> Thursday, 05 - 29

2880161 --> Thursday, 05 - 14

2880162 --> Thursday, 05 - 06

2880163 --> Thursday, 05 - 26

2880164 --> Thursday, 05 - 10

2880165 --> Thursday, 05 - 30

2880166 --> Thursday, 05 - 22

2880167 --> Thursday, 05 - 07

2880168 --> Thursday, 05 - 26

2880169 --> Thursday, 05 - 18

2880170 --> Thursday, 05 - 03

2880171 --> Thursday, 05 - 23

2880172 --> Thursday, 05 - 14

2880173 --> Thursday, 06 - 03

2880174 --> Thursday, 05 - 19

2880175 --> Thursday, 05 - 11

2880176 --> Thursday, 05 - 30

2880177 --> Thursday, 05 - 15

2880178 --> Thursday, 05 - 07

2880179 --> Thursday, 05 - 27

2880180 --> Thursday, 05 - 18

2880181 --> Thursday, 05 - 03

2880182 --> Thursday, 05 - 23

2880183 --> Thursday, 05 - 15

2880184 --> Thursday, 05 - 27

2880185 --> Thursday, 05 - 19

2880186 --> Thursday, 05 - 11

2880187 --> Thursday, 05 - 31

2880188 --> Thursday, 05 - 15

2880189 --> Thursday, 05 - 07

2880190 --> Thursday, 05 - 27

2880191 --> Thursday, 05 - 12

2880192 --> Thursday, 05 - 31

2880193 --> Thursday, 05 - 23

2880194 --> Thursday, 05 - 08

2880195 --> Thursday, 05 - 28

2880196 --> Thursday, 05 - 19

2880197 --> Thursday, 05 - 04

2880198 --> Thursday, 05 - 24

2880199 --> Thursday, 05 - 16

2880200 --> Thursday, 05 - 01

2880201 --> Thursday, 05 - 21

2880202 --> Thursday, 05 - 13

2880203 --> Thursday, 06 - 02

2880204 --> Thursday, 05 - 17

2880205 --> Thursday, 05 - 09

2880206 --> Thursday, 05 - 29

2880207 --> Thursday, 05 - 14

2880208 --> Thursday, 05 - 05

2880209 --> Thursday, 05 - 25

2880210 --> Thursday, 05 - 10

2880211 --> Thursday, 05 - 30

2880212 --> Thursday, 05 - 21

2880213 --> Thursday, 05 - 13

2880214 --> Thursday, 05 - 26

2880215 --> Thursday, 05 - 18

2880216 --> Thursday, 05 - 09

2880217 --> Thursday, 05 - 29

2880218 --> Thursday, 05 - 14

2880219 --> Thursday, 05 - 06

2880220 --> Thursday, 05 - 25

2880221 --> Thursday, 05 - 10

2880222 --> Thursday, 05 - 30

2880223 --> Thursday, 05 - 22

2880224 --> Thursday, 05 - 06

2880225 --> Thursday, 05 - 26

2880226 --> Thursday, 05 - 18

2880227 --> Thursday, 05 - 03

2880228 --> Thursday, 05 - 22

2880229 --> Thursday, 05 - 14

2880230 --> Thursday, 06 - 03

2880231 --> Thursday, 05 - 19

2880232 --> Thursday, 05 - 10

2880233 --> Thursday, 05 - 30

2880234 --> Thursday, 05 - 15

2880235 --> Thursday, 05 - 07

2880236 --> Thursday, 05 - 26

2880237 --> Thursday, 05 - 18

2880238 --> Thursday, 05 - 03

2880239 --> Thursday, 05 - 23

2880240 --> Thursday, 05 - 14

2880241 --> Thursday, 05 - 27

2880242 --> Thursday, 05 - 19

2880243 --> Thursday, 05 - 11

2880244 --> Thursday, 05 - 30

2880245 --> Thursday, 05 - 15

2880246 --> Thursday, 05 - 07

2880247 --> Thursday, 05 - 27

2880248 --> Thursday, 05 - 11

2880249 --> Thursday, 05 - 31

2880250 --> Thursday, 05 - 23

2880251 --> Thursday, 05 - 08

2880252 --> Thursday, 05 - 27

2880253 --> Thursday, 05 - 19

2880254 --> Thursday, 05 - 04

2880255 --> Thursday, 05 - 24

2880256 --> Thursday, 05 - 15

2880257 --> Thursday, 05 - 07

2880258 --> Thursday, 05 - 20

2880259 --> Thursday, 05 - 12

2880260 --> Thursday, 05 - 31

2880261 --> Thursday, 05 - 23

2880262 --> Thursday, 05 - 08

2880263 --> Thursday, 05 - 28

2880264 --> Thursday, 05 - 19

2880265 --> Thursday, 05 - 04

2880266 --> Thursday, 05 - 24

2880267 --> Thursday, 05 - 16

2880268 --> Thursday, 05 - 28

2880269 --> Thursday, 05 - 20

2880270 --> Thursday, 05 - 12

2880271 --> Thursday, 06 - 01

2880272 --> Thursday, 05 - 16

2880273 --> Thursday, 05 - 08

2880274 --> Thursday, 05 - 28

2880275 --> Thursday, 05 - 13

2880276 --> Thursday, 05 - 04

2880277 --> Thursday, 05 - 24

2880278 --> Thursday, 05 - 09

2880279 --> Thursday, 05 - 29

2880280 --> Thursday, 05 - 20

2880281 --> Thursday, 05 - 12

2880282 --> Thursday, 05 - 25

2880283 --> Thursday, 05 - 17

2880284 --> Thursday, 05 - 08

2880285 --> Thursday, 05 - 28

2880286 --> Thursday, 05 - 13

2880287 --> Thursday, 06 - 02

2880288 --> Thursday, 05 - 24

2880289 --> Thursday, 05 - 09

2880290 --> Thursday, 05 - 29

2880291 --> Thursday, 05 - 21

2880292 --> Thursday, 05 - 05

2880293 --> Thursday, 05 - 25

2880294 --> Thursday, 05 - 17

2880295 --> Thursday, 05 - 02

2880296 --> Thursday, 05 - 21

2880297 --> Thursday, 05 - 13

2880298 --> Thursday, 06 - 02

2880299 --> Thursday, 05 - 18

2880300 --> Thursday, 05 - 10

2880301 --> Thursday, 05 - 30

2880302 --> Thursday, 05 - 15

2880303 --> Thursday, 05 - 07

2880304 --> Thursday, 05 - 26

2880305 --> Thursday, 05 - 11

2880306 --> Thursday, 05 - 03

2880307 --> Thursday, 05 - 23

2880308 --> Thursday, 05 - 14

2880309 --> Thursday, 05 - 27

2880310 --> Thursday, 05 - 19

2880311 --> Thursday, 05 - 11

2880312 --> Thursday, 05 - 30

2880313 --> Thursday, 05 - 15

2880314 --> Thursday, 05 - 07

2880315 --> Thursday, 05 - 27

2880316 --> Thursday, 05 - 11

2880317 --> Thursday, 05 - 31

2880318 --> Thursday, 05 - 23

2880319 --> Thursday, 05 - 08

2880320 --> Thursday, 05 - 27

2880321 --> Thursday, 05 - 19

2880322 --> Thursday, 05 - 04

2880323 --> Thursday, 05 - 24

2880324 --> Thursday, 05 - 15

2880325 --> Thursday, 04 - 30

2880326 --> Thursday, 05 - 20

2880327 --> Thursday, 05 - 12

2880328 --> Thursday, 05 - 31

2880329 --> Thursday, 05 - 16

2880330 --> Thursday, 05 - 08

2880331 --> Thursday, 05 - 28

2880332 --> Thursday, 05 - 19

2880333 --> Thursday, 05 - 04

2880334 --> Thursday, 05 - 24

2880335 --> Thursday, 05 - 16

2880336 --> Thursday, 05 - 28

2880337 --> Thursday, 05 - 20

2880338 --> Thursday, 05 - 12

2880339 --> Thursday, 06 - 01

2880340 --> Thursday, 05 - 16

2880341 --> Thursday, 05 - 08

2880342 --> Thursday, 05 - 28

2880343 --> Thursday, 05 - 13

2880344 --> Thursday, 05 - 04

2880345 --> Thursday, 05 - 24

2880346 --> Thursday, 05 - 09

2880347 --> Thursday, 05 - 29

2880348 --> Thursday, 05 - 20

2880349 --> Thursday, 05 - 05

2880350 --> Thursday, 05 - 25

2880351 --> Thursday, 05 - 17

2880352 --> Thursday, 05 - 08

2880353 --> Thursday, 05 - 21

2880354 --> Thursday, 05 - 13

2880355 --> Thursday, 06 - 02

2880356 --> Thursday, 05 - 24

2880357 --> Thursday, 05 - 09

2880358 --> Thursday, 05 - 29

2880359 --> Thursday, 05 - 21

2880360 --> Thursday, 05 - 05

2880361 --> Thursday, 05 - 25

2880362 --> Thursday, 05 - 17

2880363 --> Thursday, 05 - 02

2880364 --> Thursday, 05 - 21

2880365 --> Thursday, 05 - 13

2880366 --> Thursday, 06 - 02

2880367 --> Thursday, 05 - 18

2880368 --> Thursday, 05 - 09

2880369 --> Thursday, 05 - 29

2880370 --> Thursday, 05 - 14

2880371 --> Thursday, 05 - 06

2880372 --> Thursday, 05 - 25

2880373 --> Thursday, 05 - 10

2880374 --> Thursday, 05 - 30

2880375 --> Thursday, 05 - 22

2880376 --> Thursday, 05 - 13

2880377 --> Thursday, 05 - 26

2880378 --> Thursday, 05 - 18

2880379 --> Thursday, 05 - 10

2880380 --> Thursday, 05 - 29

2880381 --> Thursday, 05 - 14

2880382 --> Thursday, 05 - 06

2880383 --> Thursday, 05 - 19

2880384 --> Thursday, 05 - 10

2880385 --> Thursday, 05 - 30

2880386 --> Thursday, 05 - 22

2880387 --> Thursday, 05 - 07

2880388 --> Thursday, 05 - 26

2880389 --> Thursday, 05 - 18

2880390 --> Thursday, 05 - 03

2880391 --> Thursday, 05 - 23

2880392 --> Thursday, 05 - 14

2880393 --> Thursday, 06 - 03

2880394 --> Thursday, 05 - 19

2880395 --> Thursday, 05 - 11

2880396 --> Thursday, 05 - 30

2880397 --> Thursday, 05 - 15

2880398 --> Thursday, 05 - 07

2880399 --> Thursday, 05 - 27

2880400 --> Thursday, 05 - 11

2880401 --> Thursday, 05 - 03

2880402 --> Thursday, 05 - 23

2880403 --> Thursday, 05 - 08

2880404 --> Thursday, 05 - 27

2880405 --> Thursday, 05 - 19

2880406 --> Thursday, 05 - 11

2880407 --> Thursday, 05 - 24

2880408 --> Thursday, 05 - 15

2880409 --> Thursday, 05 - 07

2880410 --> Thursday, 05 - 27

2880411 --> Thursday, 05 - 12

2880412 --> Thursday, 05 - 31

2880413 --> Thursday, 05 - 23

2880414 --> Thursday, 05 - 08

2880415 --> Thursday, 05 - 28

2880416 --> Thursday, 05 - 19

2880417 --> Thursday, 05 - 04

2880418 --> Thursday, 05 - 24

2880419 --> Thursday, 05 - 16

2880420 --> Thursday, 04 - 30

2880421 --> Thursday, 05 - 20

2880422 --> Thursday, 05 - 12

2880423 --> Thursday, 06 - 01

2880424 --> Thursday, 05 - 16

2880425 --> Thursday, 05 - 08

2880426 --> Thursday, 05 - 28

2880427 --> Thursday, 05 - 13

2880428 --> Thursday, 05 - 04

2880429 --> Thursday, 05 - 24

2880430 --> Thursday, 05 - 16

2880431 --> Thursday, 05 - 29

2880432 --> Thursday, 05 - 20

2880433 --> Thursday, 05 - 12

2880434 --> Thursday, 06 - 01

2880435 --> Thursday, 05 - 17

2880436 --> Thursday, 05 - 08

2880437 --> Thursday, 05 - 28

2880438 --> Thursday, 05 - 13

2880439 --> Thursday, 05 - 05

2880440 --> Thursday, 05 - 24

2880441 --> Thursday, 05 - 09

2880442 --> Thursday, 05 - 29

2880443 --> Thursday, 05 - 21

2880444 --> Thursday, 05 - 05

2880445 --> Thursday, 05 - 25

2880446 --> Thursday, 05 - 17

2880447 --> Thursday, 05 - 02

2880448 --> Thursday, 05 - 21

2880449 --> Thursday, 05 - 13

2880450 --> Thursday, 06 - 02

2880451 --> Thursday, 05 - 18

2880452 --> Thursday, 05 - 09

2880453 --> Thursday, 05 - 29

2880454 --> Thursday, 05 - 21

2880455 --> Thursday, 05 - 06

2880456 --> Thursday, 05 - 25

2880457 --> Thursday, 05 - 17

2880458 --> Thursday, 05 - 02

2880459 --> Thursday, 05 - 22

2880460 --> Thursday, 05 - 13

2880461 --> Thursday, 06 - 02

2880462 --> Thursday, 05 - 18

2880463 --> Thursday, 05 - 10

2880464 --> Thursday, 05 - 29

2880465 --> Thursday, 05 - 14

2880466 --> Thursday, 05 - 06

2880467 --> Thursday, 05 - 26

2880468 --> Thursday, 05 - 10

2880469 --> Thursday, 05 - 30

2880470 --> Thursday, 05 - 22

2880471 --> Thursday, 05 - 07

2880472 --> Thursday, 05 - 26

2880473 --> Thursday, 05 - 18

2880474 --> Thursday, 05 - 10

2880475 --> Thursday, 05 - 23

2880476 --> Thursday, 05 - 14

2880477 --> Thursday, 05 - 06

2880478 --> Thursday, 05 - 19

2880479 --> Thursday, 05 - 11

2880480 --> Thursday, 05 - 30

2880481 --> Thursday, 05 - 22

2880482 --> Thursday, 05 - 07

2880483 --> Thursday, 05 - 27

2880484 --> Thursday, 05 - 18

2880485 --> Thursday, 05 - 03

2880486 --> Thursday, 05 - 23

2880487 --> Thursday, 05 - 15

2880488 --> Thursday, 06 - 03

2880489 --> Thursday, 05 - 19

2880490 --> Thursday, 05 - 11

