Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4410000 through 4419999



4410000 --> Thursday, 05 - 25

4410001 --> Thursday, 05 - 17

4410002 --> Thursday, 05 - 02

4410003 --> Thursday, 05 - 22

4410004 --> Thursday, 05 - 13

4410005 --> Thursday, 06 - 02

4410006 --> Thursday, 05 - 18

4410007 --> Thursday, 05 - 10

4410008 --> Thursday, 05 - 29

4410009 --> Thursday, 05 - 14

4410010 --> Thursday, 05 - 06

4410011 --> Thursday, 05 - 26

4410012 --> Thursday, 05 - 17

4410013 --> Thursday, 05 - 02

4410014 --> Thursday, 05 - 22

4410015 --> Thursday, 05 - 07

4410016 --> Thursday, 05 - 26

4410017 --> Thursday, 05 - 18

4410018 --> Thursday, 05 - 10

4410019 --> Thursday, 05 - 23

4410020 --> Thursday, 05 - 14

4410021 --> Thursday, 05 - 06

4410022 --> Thursday, 05 - 26

4410023 --> Thursday, 05 - 11

4410024 --> Thursday, 05 - 30

4410025 --> Thursday, 05 - 22

4410026 --> Thursday, 05 - 07

4410027 --> Thursday, 05 - 27

4410028 --> Thursday, 05 - 18

4410029 --> Thursday, 05 - 03

4410030 --> Thursday, 05 - 23

4410031 --> Thursday, 05 - 15

4410032 --> Thursday, 05 - 06

4410033 --> Thursday, 05 - 19

4410034 --> Thursday, 05 - 11

4410035 --> Thursday, 05 - 31

4410036 --> Thursday, 05 - 15

4410037 --> Thursday, 05 - 07

4410038 --> Thursday, 05 - 27

4410039 --> Thursday, 05 - 12

4410040 --> Thursday, 05 - 03

4410041 --> Thursday, 05 - 23

4410042 --> Thursday, 05 - 15

4410043 --> Thursday, 05 - 28

4410044 --> Thursday, 05 - 19

4410045 --> Thursday, 05 - 11

4410046 --> Thursday, 05 - 31

4410047 --> Thursday, 05 - 16

4410048 --> Thursday, 05 - 07

4410049 --> Thursday, 05 - 27

4410050 --> Thursday, 05 - 12

4410051 --> Thursday, 05 - 04

4410052 --> Thursday, 05 - 23

4410053 --> Thursday, 05 - 08

4410054 --> Thursday, 05 - 28

4410055 --> Thursday, 05 - 20

4410056 --> Thursday, 05 - 04

4410057 --> Thursday, 05 - 24

4410058 --> Thursday, 05 - 16

4410059 --> Thursday, 05 - 01

4410060 --> Thursday, 05 - 20

4410061 --> Thursday, 05 - 12

4410062 --> Thursday, 06 - 01

4410063 --> Thursday, 05 - 17

4410064 --> Thursday, 05 - 08

4410065 --> Thursday, 05 - 28

4410066 --> Thursday, 05 - 20

4410067 --> Thursday, 05 - 05

4410068 --> Thursday, 05 - 24

4410069 --> Thursday, 05 - 16

4410070 --> Thursday, 05 - 01

4410071 --> Thursday, 05 - 21

4410072 --> Thursday, 05 - 12

4410073 --> Thursday, 06 - 01

4410074 --> Thursday, 05 - 17

4410075 --> Thursday, 05 - 09

4410076 --> Thursday, 05 - 28

