Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5200000 through 5209999



5200000 --> Thursday, 05 - 11

5200001 --> Thursday, 05 - 03

5200002 --> Thursday, 05 - 23

5200003 --> Thursday, 05 - 08

5200004 --> Thursday, 05 - 27

5200005 --> Thursday, 05 - 19

5200006 --> Thursday, 05 - 11

5200007 --> Thursday, 05 - 24

5200008 --> Thursday, 05 - 15

5200009 --> Thursday, 05 - 07

5200010 --> Thursday, 05 - 27

5200011 --> Thursday, 05 - 12

5200012 --> Thursday, 05 - 31

5200013 --> Thursday, 05 - 23

5200014 --> Thursday, 05 - 08

5200015 --> Thursday, 05 - 28

5200016 --> Thursday, 05 - 19

5200017 --> Thursday, 05 - 04

5200018 --> Thursday, 05 - 24

5200019 --> Thursday, 05 - 16

5200020 --> Thursday, 04 - 30

5200021 --> Thursday, 05 - 20

5200022 --> Thursday, 05 - 12

5200023 --> Thursday, 06 - 01

5200024 --> Thursday, 05 - 16

5200025 --> Thursday, 05 - 08

5200026 --> Thursday, 05 - 28

5200027 --> Thursday, 05 - 13

5200028 --> Thursday, 05 - 04

5200029 --> Thursday, 05 - 24

5200030 --> Thursday, 05 - 16

5200031 --> Thursday, 05 - 29

5200032 --> Thursday, 05 - 20

5200033 --> Thursday, 05 - 12

5200034 --> Thursday, 05 - 25

5200035 --> Thursday, 05 - 17

5200036 --> Thursday, 05 - 08

5200037 --> Thursday, 05 - 28

5200038 --> Thursday, 05 - 13

5200039 --> Thursday, 05 - 05

5200040 --> Thursday, 05 - 24

5200041 --> Thursday, 05 - 09

5200042 --> Thursday, 05 - 29

5200043 --> Thursday, 05 - 21

5200044 --> Thursday, 05 - 05

5200045 --> Thursday, 05 - 25

5200046 --> Thursday, 05 - 17

5200047 --> Thursday, 05 - 02

5200048 --> Thursday, 05 - 21

5200049 --> Thursday, 05 - 13

5200050 --> Thursday, 06 - 02

5200051 --> Thursday, 05 - 18

5200052 --> Thursday, 05 - 09

5200053 --> Thursday, 05 - 29

5200054 --> Thursday, 05 - 14

5200055 --> Thursday, 05 - 06

5200056 --> Thursday, 05 - 25

5200057 --> Thursday, 05 - 17

5200058 --> Thursday, 05 - 02

5200059 --> Thursday, 05 - 22

5200060 --> Thursday, 05 - 13

5200061 --> Thursday, 06 - 02

5200062 --> Thursday, 05 - 18

5200063 --> Thursday, 05 - 10

5200064 --> Thursday, 05 - 29

5200065 --> Thursday, 05 - 14

5200066 --> Thursday, 05 - 06

5200067 --> Thursday, 05 - 26

5200068 --> Thursday, 05 - 10

5200069 --> Thursday, 05 - 30

5200070 --> Thursday, 05 - 22

5200071 --> Thursday, 05 - 07

5200072 --> Thursday, 05 - 26

5200073 --> Thursday, 05 - 18

5200074 --> Thursday, 05 - 03

5200075 --> Thursday, 05 - 23

5200076 --> Thursday, 05 - 14

5200077 --> Thursday, 05 - 06

5200078 --> Thursday, 05 - 19

5200079 --> Thursday, 05 - 11

5200080 --> Thursday, 05 - 30

5200081 --> Thursday, 05 - 22

5200082 --> Thursday, 05 - 07

5200083 --> Thursday, 05 - 27

5200084 --> Thursday, 05 - 18

5200085 --> Thursday, 05 - 03

5200086 --> Thursday, 05 - 23

5200087 --> Thursday, 05 - 15

5200088 --> Thursday, 06 - 03

5200089 --> Thursday, 05 - 19

5200090 --> Thursday, 05 - 11

5200091 --> Thursday, 05 - 31

5200092 --> Thursday, 05 - 15

5200093 --> Thursday, 05 - 07

5200094 --> Thursday, 05 - 27

5200095 --> Thursday, 05 - 12

5200096 --> Thursday, 05 - 03

5200097 --> Thursday, 05 - 23

5200098 --> Thursday, 05 - 08

5200099 --> Thursday, 05 - 28

5200100 --> Thursday, 05 - 20

5200101 --> Thursday, 05 - 12

5200102 --> Thursday, 05 - 25

5200103 --> Thursday, 05 - 17

5200104 --> Thursday, 05 - 08

5200105 --> Thursday, 05 - 28

5200106 --> Thursday, 05 - 13

5200107 --> Thursday, 05 - 05

5200108 --> Thursday, 05 - 24

5200109 --> Thursday, 05 - 09

5200110 --> Thursday, 05 - 29

5200111 --> Thursday, 05 - 21

5200112 --> Thursday, 05 - 05

5200113 --> Thursday, 05 - 25

5200114 --> Thursday, 05 - 17

5200115 --> Thursday, 05 - 02

5200116 --> Thursday, 05 - 21

5200117 --> Thursday, 05 - 13

5200118 --> Thursday, 06 - 02

5200119 --> Thursday, 05 - 18

5200120 --> Thursday, 05 - 09

5200121 --> Thursday, 05 - 29

5200122 --> Thursday, 05 - 14

5200123 --> Thursday, 05 - 06

5200124 --> Thursday, 05 - 25

5200125 --> Thursday, 05 - 17

5200126 --> Thursday, 05 - 02

5200127 --> Thursday, 05 - 22

5200128 --> Thursday, 05 - 13

5200129 --> Thursday, 05 - 26

5200130 --> Thursday, 05 - 18

5200131 --> Thursday, 05 - 10

5200132 --> Thursday, 05 - 29

5200133 --> Thursday, 05 - 14

5200134 --> Thursday, 05 - 06

5200135 --> Thursday, 05 - 26

5200136 --> Thursday, 05 - 10

5200137 --> Thursday, 05 - 30

5200138 --> Thursday, 05 - 22

5200139 --> Thursday, 05 - 07

5200140 --> Thursday, 05 - 26

5200141 --> Thursday, 05 - 18

5200142 --> Thursday, 05 - 03

5200143 --> Thursday, 05 - 23

5200144 --> Thursday, 05 - 14

5200145 --> Thursday, 05 - 06

5200146 --> Thursday, 05 - 19

5200147 --> Thursday, 05 - 11

5200148 --> Thursday, 05 - 30

5200149 --> Thursday, 05 - 15

5200150 --> Thursday, 05 - 07

5200151 --> Thursday, 05 - 27

5200152 --> Thursday, 05 - 18

5200153 --> Thursday, 05 - 03

5200154 --> Thursday, 05 - 23

5200155 --> Thursday, 05 - 15

5200156 --> Thursday, 06 - 03

5200157 --> Thursday, 05 - 19

5200158 --> Thursday, 05 - 11

5200159 --> Thursday, 05 - 31

5200160 --> Thursday, 05 - 15

5200161 --> Thursday, 05 - 07

5200162 --> Thursday, 05 - 27

5200163 --> Thursday, 05 - 12

5200164 --> Thursday, 05 - 03

5200165 --> Thursday, 05 - 23

5200166 --> Thursday, 05 - 08

5200167 --> Thursday, 05 - 28

5200168 --> Thursday, 05 - 19

5200169 --> Thursday, 05 - 04

5200170 --> Thursday, 05 - 24

5200171 --> Thursday, 05 - 16

5200172 --> Thursday, 05 - 07

5200173 --> Thursday, 05 - 20

5200174 --> Thursday, 05 - 12

5200175 --> Thursday, 06 - 01

5200176 --> Thursday, 05 - 23

5200177 --> Thursday, 05 - 08

5200178 --> Thursday, 05 - 28

5200179 --> Thursday, 05 - 20

5200180 --> Thursday, 05 - 04

5200181 --> Thursday, 05 - 24

5200182 --> Thursday, 05 - 16

5200183 --> Thursday, 05 - 01

5200184 --> Thursday, 05 - 20

5200185 --> Thursday, 05 - 12

5200186 --> Thursday, 06 - 01

5200187 --> Thursday, 05 - 17

5200188 --> Thursday, 05 - 08

5200189 --> Thursday, 05 - 28

5200190 --> Thursday, 05 - 13

5200191 --> Thursday, 05 - 05

5200192 --> Thursday, 05 - 24

5200193 --> Thursday, 05 - 09

5200194 --> Thursday, 05 - 29

5200195 --> Thursday, 05 - 21

5200196 --> Thursday, 05 - 12

5200197 --> Thursday, 05 - 25

5200198 --> Thursday, 05 - 17

5200199 --> Thursday, 05 - 09

5200200 --> Thursday, 05 - 22

5200201 --> Thursday, 05 - 14

5200202 --> Thursday, 05 - 06

5200203 --> Thursday, 05 - 19

5200204 --> Thursday, 05 - 10

5200205 --> Thursday, 05 - 30

5200206 --> Thursday, 05 - 15

5200207 --> Thursday, 05 - 07

5200208 --> Thursday, 05 - 26

5200209 --> Thursday, 05 - 18

5200210 --> Thursday, 05 - 03

5200211 --> Thursday, 05 - 23

5200212 --> Thursday, 05 - 14

5200213 --> Thursday, 06 - 03

5200214 --> Thursday, 05 - 19

5200215 --> Thursday, 05 - 11

5200216 --> Thursday, 05 - 30

5200217 --> Thursday, 05 - 15

5200218 --> Thursday, 05 - 07

5200219 --> Thursday, 05 - 27

5200220 --> Thursday, 05 - 11

5200221 --> Thursday, 05 - 03

5200222 --> Thursday, 05 - 23

5200223 --> Thursday, 05 - 08

5200224 --> Thursday, 05 - 27

5200225 --> Thursday, 05 - 19

5200226 --> Thursday, 05 - 04

5200227 --> Thursday, 05 - 24

5200228 --> Thursday, 05 - 15

5200229 --> Thursday, 05 - 07

5200230 --> Thursday, 05 - 20

5200231 --> Thursday, 05 - 12

5200232 --> Thursday, 05 - 31

5200233 --> Thursday, 05 - 23

5200234 --> Thursday, 05 - 08

5200235 --> Thursday, 05 - 28

5200236 --> Thursday, 05 - 19

5200237 --> Thursday, 05 - 04

5200238 --> Thursday, 05 - 24

5200239 --> Thursday, 05 - 16

5200240 --> Thursday, 04 - 30

5200241 --> Thursday, 05 - 20

5200242 --> Thursday, 05 - 12

5200243 --> Thursday, 06 - 01

5200244 --> Thursday, 05 - 16

5200245 --> Thursday, 05 - 08

5200246 --> Thursday, 05 - 28

5200247 --> Thursday, 05 - 13

5200248 --> Thursday, 05 - 04

5200249 --> Thursday, 05 - 24

5200250 --> Thursday, 05 - 09

5200251 --> Thursday, 05 - 29

5200252 --> Thursday, 05 - 20

5200253 --> Thursday, 05 - 12

5200254 --> Thursday, 05 - 25

5200255 --> Thursday, 05 - 17

5200256 --> Thursday, 05 - 08

5200257 --> Thursday, 05 - 28

5200258 --> Thursday, 05 - 13

5200259 --> Thursday, 05 - 05

5200260 --> Thursday, 05 - 24

5200261 --> Thursday, 05 - 09

5200262 --> Thursday, 05 - 29

5200263 --> Thursday, 05 - 21

5200264 --> Thursday, 05 - 05

5200265 --> Thursday, 05 - 25

5200266 --> Thursday, 05 - 17

5200267 --> Thursday, 05 - 02

5200268 --> Thursday, 05 - 21

5200269 --> Thursday, 05 - 13

5200270 --> Thursday, 06 - 02

5200271 --> Thursday, 05 - 18

5200272 --> Thursday, 05 - 09

5200273 --> Thursday, 05 - 29

5200274 --> Thursday, 05 - 14

5200275 --> Thursday, 05 - 06

5200276 --> Thursday, 05 - 25

5200277 --> Thursday, 05 - 17

5200278 --> Thursday, 05 - 02

5200279 --> Thursday, 05 - 22

5200280 --> Thursday, 05 - 13

5200281 --> Thursday, 05 - 26

5200282 --> Thursday, 05 - 18

5200283 --> Thursday, 05 - 10

5200284 --> Thursday, 05 - 29

5200285 --> Thursday, 05 - 14

5200286 --> Thursday, 05 - 06

5200287 --> Thursday, 05 - 26

5200288 --> Thursday, 05 - 10

5200289 --> Thursday, 05 - 30

5200290 --> Thursday, 05 - 22

5200291 --> Thursday, 05 - 07

5200292 --> Thursday, 05 - 26

5200293 --> Thursday, 05 - 18

5200294 --> Thursday, 05 - 03

5200295 --> Thursday, 05 - 23

5200296 --> Thursday, 05 - 14

5200297 --> Thursday, 05 - 06

5200298 --> Thursday, 05 - 19

5200299 --> Thursday, 05 - 11

5200300 --> Thursday, 05 - 31

5200301 --> Thursday, 05 - 16

5200302 --> Thursday, 05 - 08

5200303 --> Thursday, 05 - 28

5200304 --> Thursday, 05 - 19

5200305 --> Thursday, 05 - 04

5200306 --> Thursday, 05 - 24

5200307 --> Thursday, 05 - 16

5200308 --> Thursday, 05 - 28

5200309 --> Thursday, 05 - 20

5200310 --> Thursday, 05 - 12

5200311 --> Thursday, 06 - 01

5200312 --> Thursday, 05 - 16

5200313 --> Thursday, 05 - 08

5200314 --> Thursday, 05 - 28

5200315 --> Thursday, 05 - 13

5200316 --> Thursday, 05 - 04

5200317 --> Thursday, 05 - 24

5200318 --> Thursday, 05 - 09

5200319 --> Thursday, 05 - 29

5200320 --> Thursday, 05 - 20

5200321 --> Thursday, 05 - 05

5200322 --> Thursday, 05 - 25

5200323 --> Thursday, 05 - 17

5200324 --> Thursday, 05 - 08

5200325 --> Thursday, 05 - 21

5200326 --> Thursday, 05 - 13

5200327 --> Thursday, 06 - 02

5200328 --> Thursday, 05 - 24

5200329 --> Thursday, 05 - 09

5200330 --> Thursday, 05 - 29

5200331 --> Thursday, 05 - 21

5200332 --> Thursday, 05 - 05

5200333 --> Thursday, 05 - 25

5200334 --> Thursday, 05 - 17

5200335 --> Thursday, 05 - 02

5200336 --> Thursday, 05 - 21

5200337 --> Thursday, 05 - 13

5200338 --> Thursday, 06 - 02

5200339 --> Thursday, 05 - 18

5200340 --> Thursday, 05 - 09

5200341 --> Thursday, 05 - 29

5200342 --> Thursday, 05 - 14

5200343 --> Thursday, 05 - 06

5200344 --> Thursday, 05 - 25

5200345 --> Thursday, 05 - 10

5200346 --> Thursday, 05 - 30

5200347 --> Thursday, 05 - 22

5200348 --> Thursday, 05 - 13

5200349 --> Thursday, 05 - 26

5200350 --> Thursday, 05 - 18

5200351 --> Thursday, 05 - 10

5200352 --> Thursday, 05 - 29

5200353 --> Thursday, 05 - 14

5200354 --> Thursday, 05 - 06

5200355 --> Thursday, 05 - 26

5200356 --> Thursday, 05 - 10

5200357 --> Thursday, 05 - 30

5200358 --> Thursday, 05 - 22

5200359 --> Thursday, 05 - 07

5200360 --> Thursday, 05 - 26

5200361 --> Thursday, 05 - 18

5200362 --> Thursday, 05 - 03

5200363 --> Thursday, 05 - 23

5200364 --> Thursday, 05 - 14

5200365 --> Thursday, 06 - 03

5200366 --> Thursday, 05 - 19

5200367 --> Thursday, 05 - 11

5200368 --> Thursday, 05 - 30

5200369 --> Thursday, 05 - 15

5200370 --> Thursday, 05 - 07

5200371 --> Thursday, 05 - 27

5200372 --> Thursday, 05 - 18

5200373 --> Thursday, 05 - 03

5200374 --> Thursday, 05 - 23

5200375 --> Thursday, 05 - 15

5200376 --> Thursday, 05 - 27

5200377 --> Thursday, 05 - 19

5200378 --> Thursday, 05 - 11

5200379 --> Thursday, 05 - 24

5200380 --> Thursday, 05 - 15

5200381 --> Thursday, 05 - 07

5200382 --> Thursday, 05 - 27

5200383 --> Thursday, 05 - 12

5200384 --> Thursday, 05 - 31

5200385 --> Thursday, 05 - 23

5200386 --> Thursday, 05 - 08

5200387 --> Thursday, 05 - 28

5200388 --> Thursday, 05 - 19

5200389 --> Thursday, 05 - 04

5200390 --> Thursday, 05 - 24

5200391 --> Thursday, 05 - 16

5200392 --> Thursday, 05 - 07

5200393 --> Thursday, 05 - 20

5200394 --> Thursday, 05 - 12

5200395 --> Thursday, 06 - 01

5200396 --> Thursday, 05 - 16

5200397 --> Thursday, 05 - 08

5200398 --> Thursday, 05 - 28

5200399 --> Thursday, 05 - 13

5200400 --> Thursday, 05 - 04

5200401 --> Thursday, 05 - 24

5200402 --> Thursday, 05 - 16

5200403 --> Thursday, 05 - 29

5200404 --> Thursday, 05 - 20

5200405 --> Thursday, 05 - 12

5200406 --> Thursday, 06 - 01

5200407 --> Thursday, 05 - 17

