Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1650000 through 1659999



1650000 --> Thursday, 05 - 11

1650001 --> Thursday, 05 - 31

1650002 --> Thursday, 05 - 16

1650003 --> Thursday, 05 - 08

1650004 --> Thursday, 05 - 27

1650005 --> Thursday, 05 - 19

1650006 --> Thursday, 05 - 04

1650007 --> Thursday, 05 - 24

1650008 --> Thursday, 05 - 15

1650009 --> Thursday, 05 - 28

1650010 --> Thursday, 05 - 20

1650011 --> Thursday, 05 - 12

1650012 --> Thursday, 05 - 31

1650013 --> Thursday, 05 - 16

1650014 --> Thursday, 05 - 08

1650015 --> Thursday, 05 - 28

1650016 --> Thursday, 05 - 12

1650017 --> Thursday, 05 - 04

1650018 --> Thursday, 05 - 24

1650019 --> Thursday, 05 - 09

1650020 --> Thursday, 05 - 28

1650021 --> Thursday, 05 - 20

1650022 --> Thursday, 05 - 05

1650023 --> Thursday, 05 - 25

1650024 --> Thursday, 05 - 16

1650025 --> Thursday, 05 - 08

1650026 --> Thursday, 05 - 21

1650027 --> Thursday, 05 - 13

1650028 --> Thursday, 06 - 01

1650029 --> Thursday, 05 - 24

1650030 --> Thursday, 05 - 09

1650031 --> Thursday, 05 - 29

1650032 --> Thursday, 05 - 20

1650033 --> Thursday, 05 - 05

1650034 --> Thursday, 05 - 25

1650035 --> Thursday, 05 - 17

1650036 --> Thursday, 05 - 01

1650037 --> Thursday, 05 - 21

1650038 --> Thursday, 05 - 13

1650039 --> Thursday, 06 - 02

1650040 --> Thursday, 05 - 17

1650041 --> Thursday, 05 - 09

1650042 --> Thursday, 05 - 29

1650043 --> Thursday, 05 - 14

1650044 --> Thursday, 05 - 05

1650045 --> Thursday, 05 - 25

1650046 --> Thursday, 05 - 10

1650047 --> Thursday, 05 - 30

1650048 --> Thursday, 05 - 21

1650049 --> Thursday, 05 - 13

1650050 --> Thursday, 05 - 26

1650051 --> Thursday, 05 - 18

1650052 --> Thursday, 05 - 09

1650053 --> Thursday, 05 - 29

1650054 --> Thursday, 05 - 14

1650055 --> Thursday, 05 - 06

1650056 --> Thursday, 05 - 25

1650057 --> Thursday, 05 - 10

1650058 --> Thursday, 05 - 30

1650059 --> Thursday, 05 - 22

1650060 --> Thursday, 05 - 06
