Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2180000 through 2189999



2180000 --> Thursday, 05 - 04

2180001 --> Thursday, 05 - 24

2180002 --> Thursday, 05 - 16

2180003 --> Thursday, 05 - 29

2180004 --> Thursday, 05 - 20

2180005 --> Thursday, 05 - 12

2180006 --> Thursday, 06 - 01

2180007 --> Thursday, 05 - 17

2180008 --> Thursday, 05 - 08

2180009 --> Thursday, 05 - 28

2180010 --> Thursday, 05 - 13

2180011 --> Thursday, 05 - 05

2180012 --> Thursday, 05 - 24

2180013 --> Thursday, 05 - 09

2180014 --> Thursday, 05 - 29

2180015 --> Thursday, 05 - 21

2180016 --> Thursday, 05 - 12

2180017 --> Thursday, 05 - 25

2180018 --> Thursday, 05 - 17

2180019 --> Thursday, 05 - 09

2180020 --> Thursday, 05 - 28

2180021 --> Thursday, 05 - 13

2180022 --> Thursday, 06 - 02

2180023 --> Thursday, 05 - 18

2180024 --> Thursday, 05 - 09

2180025 --> Thursday, 05 - 29

2180026 --> Thursday, 05 - 21

2180027 --> Thursday, 05 - 06

2180028 --> Thursday, 05 - 25

2180029 --> Thursday, 05 - 17

2180030 --> Thursday, 05 - 02

2180031 --> Thursday, 05 - 22

2180032 --> Thursday, 05 - 13

2180033 --> Thursday, 06 - 02

2180034 --> Thursday, 05 - 18

2180035 --> Thursday, 05 - 10

2180036 --> Thursday, 05 - 29

2180037 --> Thursday, 05 - 14

2180038 --> Thursday, 05 - 06

2180039 --> Thursday, 05 - 26

2180040 --> Thursday, 05 - 17

2180041 --> Thursday, 05 - 30

2180042 --> Thursday, 05 - 22

2180043 --> Thursday, 05 - 07

2180044 --> Thursday, 05 - 26

2180045 --> Thursday, 05 - 18

2180046 --> Thursday, 05 - 10

2180047 --> Thursday, 05 - 23

2180048 --> Thursday, 05 - 14

2180049 --> Thursday, 05 - 06

2180050 --> Thursday, 05 - 26

2180051 --> Thursday, 05 - 11

2180052 --> Thursday, 05 - 30

2180053 --> Thursday, 05 - 22

2180054 --> Thursday, 05 - 07

2180055 --> Thursday, 05 - 27

2180056 --> Thursday, 05 - 18

2180057 --> Thursday, 05 - 03

2180058 --> Thursday, 05 - 23

2180059 --> Thursday, 05 - 15

2180060 --> Thursday, 06 - 03

2180061 --> Thursday, 05 - 19

2180062 --> Thursday, 05 - 11

2180063 --> Thursday, 05 - 31

2180064 --> Thursday, 05 - 15

2180065 --> Thursday, 05 - 07

2180066 --> Thursday, 05 - 27

2180067 --> Thursday, 05 - 12

2180068 --> Thursday, 05 - 03

2180069 --> Thursday, 05 - 23

2180070 --> Thursday, 05 - 15

2180071 --> Thursday, 05 - 28

2180072 --> Thursday, 05 - 19

2180073 --> Thursday, 05 - 11

2180074 --> Thursday, 05 - 31

2180075 --> Thursday, 05 - 16

2180076 --> Thursday, 05 - 07

2180077 --> Thursday, 05 - 27

2180078 --> Thursday, 05 - 12

2180079 --> Thursday, 06 - 01

2180080 --> Thursday, 05 - 23

2180081 --> Thursday, 05 - 08

2180082 --> Thursday, 05 - 28

2180083 --> Thursday, 05 - 20

2180084 --> Thursday, 05 - 04

2180085 --> Thursday, 05 - 24

2180086 --> Thursday, 05 - 16

2180087 --> Thursday, 05 - 01

2180088 --> Thursday, 05 - 20

2180089 --> Thursday, 05 - 12

2180090 --> Thursday, 06 - 01

2180091 --> Thursday, 05 - 17

2180092 --> Thursday, 05 - 08

2180093 --> Thursday, 05 - 28

2180094 --> Thursday, 05 - 20

2180095 --> Thursday, 05 - 05

2180096 --> Thursday, 05 - 24

2180097 --> Thursday, 05 - 16

2180098 --> Thursday, 05 - 29

2180099 --> Thursday, 05 - 21

2180100 --> Thursday, 05 - 13

2180101 --> Thursday, 06 - 02

2180102 --> Thursday, 05 - 18

2180103 --> Thursday, 05 - 10

2180104 --> Thursday, 05 - 29

2180105 --> Thursday, 05 - 14

2180106 --> Thursday, 05 - 06

2180107 --> Thursday, 05 - 26

2180108 --> Thursday, 05 - 10

2180109 --> Thursday, 05 - 30

2180110 --> Thursday, 05 - 22

2180111 --> Thursday, 05 - 07

2180112 --> Thursday, 05 - 26

2180113 --> Thursday, 05 - 18

2180114 --> Thursday, 05 - 10

2180115 --> Thursday, 05 - 23

2180116 --> Thursday, 05 - 14

2180117 --> Thursday, 05 - 06

2180118 --> Thursday, 05 - 19

2180119 --> Thursday, 05 - 11

2180120 --> Thursday, 05 - 30

2180121 --> Thursday, 05 - 22

2180122 --> Thursday, 05 - 07

2180123 --> Thursday, 05 - 27

2180124 --> Thursday, 05 - 18

2180125 --> Thursday, 05 - 03

2180126 --> Thursday, 05 - 23

2180127 --> Thursday, 05 - 15

2180128 --> Thursday, 06 - 03

2180129 --> Thursday, 05 - 19

2180130 --> Thursday, 05 - 11

2180131 --> Thursday, 05 - 31

2180132 --> Thursday, 05 - 15

2180133 --> Thursday, 05 - 07

2180134 --> Thursday, 05 - 27

2180135 --> Thursday, 05 - 12

2180136 --> Thursday, 05 - 03

2180137 --> Thursday, 05 - 23

2180138 --> Thursday, 05 - 08

2180139 --> Thursday, 05 - 28

2180140 --> Thursday, 05 - 19

2180141 --> Thursday, 05 - 11

2180142 --> Thursday, 05 - 24

2180143 --> Thursday, 05 - 16

2180144 --> Thursday, 05 - 07

2180145 --> Thursday, 05 - 27

2180146 --> Thursday, 05 - 12

2180147 --> Thursday, 06 - 01

2180148 --> Thursday, 05 - 23

2180149 --> Thursday, 05 - 08

2180150 --> Thursday, 05 - 28

2180151 --> Thursday, 05 - 20

2180152 --> Thursday, 05 - 04

2180153 --> Thursday, 05 - 24

2180154 --> Thursday, 05 - 16

2180155 --> Thursday, 05 - 01

2180156 --> Thursday, 05 - 20

2180157 --> Thursday, 05 - 12

2180158 --> Thursday, 06 - 01

2180159 --> Thursday, 05 - 17

2180160 --> Thursday, 05 - 08

2180161 --> Thursday, 05 - 28

