Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2310000 through 2319999



2310000 --> Thursday, 05 - 04

2310001 --> Thursday, 05 - 24

2310002 --> Thursday, 05 - 09

2310003 --> Thursday, 05 - 29

2310004 --> Thursday, 05 - 20

2310005 --> Thursday, 05 - 05

2310006 --> Thursday, 05 - 25

2310007 --> Thursday, 05 - 17

2310008 --> Thursday, 05 - 01

2310009 --> Thursday, 05 - 21

2310010 --> Thursday, 05 - 13

2310011 --> Thursday, 06 - 02

2310012 --> Thursday, 05 - 17

2310013 --> Thursday, 05 - 09

2310014 --> Thursday, 05 - 29

2310015 --> Thursday, 05 - 14

2310016 --> Thursday, 05 - 05

2310017 --> Thursday, 05 - 25

2310018 --> Thursday, 05 - 17

2310019 --> Thursday, 05 - 02

2310020 --> Thursday, 05 - 21

2310021 --> Thursday, 05 - 13

2310022 --> Thursday, 05 - 26

2310023 --> Thursday, 05 - 18

2310024 --> Thursday, 05 - 09

2310025 --> Thursday, 05 - 29

2310026 --> Thursday, 05 - 14

2310027 --> Thursday, 05 - 06

2310028 --> Thursday, 05 - 25

2310029 --> Thursday, 05 - 10

2310030 --> Thursday, 05 - 30

2310031 --> Thursday, 05 - 22

2310032 --> Thursday, 05 - 06

2310033 --> Thursday, 05 - 26

2310034 --> Thursday, 05 - 18

2310035 --> Thursday, 05 - 03

2310036 --> Thursday, 05 - 22

2310037 --> Thursday, 05 - 14

2310038 --> Thursday, 05 - 06

2310039 --> Thursday, 05 - 19

2310040 --> Thursday, 05 - 10

2310041 --> Thursday, 05 - 30

2310042 --> Thursday, 05 - 15

2310043 --> Thursday, 05 - 07

2310044 --> Thursday, 05 - 26

2310045 --> Thursday, 05 - 18

2310046 --> Thursday, 05 - 03

2310047 --> Thursday, 05 - 23

2310048 --> Thursday, 05 - 14

2310049 --> Thursday, 06 - 03

2310050 --> Thursday, 05 - 19

2310051 --> Thursday, 05 - 11

2310052 --> Thursday, 05 - 30

2310053 --> Thursday, 05 - 15

2310054 --> Thursday, 05 - 07

2310055 --> Thursday, 05 - 27

2310056 --> Thursday, 05 - 11

2310057 --> Thursday, 05 - 03

2310058 --> Thursday, 05 - 23
