Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2440000 through 2449999



2440000 --> Thursday, 06 - 01

2440001 --> Thursday, 05 - 17

2440002 --> Thursday, 05 - 09

2440003 --> Thursday, 05 - 29

2440004 --> Thursday, 05 - 13

2440005 --> Thursday, 05 - 05

2440006 --> Thursday, 05 - 25

2440007 --> Thursday, 05 - 10

2440008 --> Thursday, 05 - 29

2440009 --> Thursday, 05 - 21

2440010 --> Thursday, 05 - 06

2440011 --> Thursday, 05 - 26

2440012 --> Thursday, 05 - 17

2440013 --> Thursday, 05 - 09

2440014 --> Thursday, 05 - 22

2440015 --> Thursday, 05 - 14

2440016 --> Thursday, 05 - 05

2440017 --> Thursday, 05 - 25

2440018 --> Thursday, 05 - 10

2440019 --> Thursday, 05 - 30

2440020 --> Thursday, 05 - 21

2440021 --> Thursday, 05 - 06

2440022 --> Thursday, 05 - 26

2440023 --> Thursday, 05 - 18

2440024 --> Thursday, 05 - 02

2440025 --> Thursday, 05 - 22

2440026 --> Thursday, 05 - 14

2440027 --> Thursday, 06 - 03

2440028 --> Thursday, 05 - 18

2440029 --> Thursday, 05 - 10

2440030 --> Thursday, 05 - 30

2440031 --> Thursday, 05 - 15

2440032 --> Thursday, 05 - 06

2440033 --> Thursday, 05 - 26

2440034 --> Thursday, 05 - 11

2440035 --> Thursday, 05 - 03

2440036 --> Thursday, 05 - 22

2440037 --> Thursday, 05 - 07

2440038 --> Thursday, 05 - 27

2440039 --> Thursday, 05 - 19

2440040 --> Thursday, 05 - 10

2440041 --> Thursday, 05 - 23

2440042 --> Thursday, 05 - 15

2440043 --> Thursday, 05 - 07

2440044 --> Thursday, 05 - 26

2440045 --> Thursday, 05 - 11

2440046 --> Thursday, 05 - 31

2440047 --> Thursday, 05 - 23

2440048 --> Thursday, 05 - 07

2440049 --> Thursday, 05 - 27

2440050 --> Thursday, 05 - 19

2440051 --> Thursday, 05 - 04

2440052 --> Thursday, 05 - 23

2440053 --> Thursday, 05 - 15

2440054 --> Thursday, 04 - 30

2440055 --> Thursday, 05 - 20

2440056 --> Thursday, 05 - 11

2440057 --> Thursday, 05 - 31

2440058 --> Thursday, 05 - 16

2440059 --> Thursday, 05 - 08

2440060 --> Thursday, 05 - 27

2440061 --> Thursday, 05 - 12

2440062 --> Thursday, 05 - 04

2440063 --> Thursday, 05 - 24

2440064 --> Thursday, 05 - 15

2440065 --> Thursday, 05 - 28

2440066 --> Thursday, 05 - 20

2440067 --> Thursday, 05 - 12

2440068 --> Thursday, 05 - 31

2440069 --> Thursday, 05 - 16

2440070 --> Thursday, 05 - 08

2440071 --> Thursday, 05 - 28

2440072 --> Thursday, 05 - 12

2440073 --> Thursday, 05 - 04

2440074 --> Thursday, 05 - 24

2440075 --> Thursday, 05 - 09

2440076 --> Thursday, 05 - 28

2440077 --> Thursday, 05 - 20

2440078 --> Thursday, 05 - 05

2440079 --> Thursday, 05 - 25

2440080 --> Thursday, 05 - 16

2440081 --> Thursday, 05 - 01

2440082 --> Thursday, 05 - 21

2440083 --> Thursday, 05 - 13

2440084 --> Thursday, 06 - 01

2440085 --> Thursday, 05 - 17

2440086 --> Thursday, 05 - 09

2440087 --> Thursday, 05 - 29

2440088 --> Thursday, 05 - 20

2440089 --> Thursday, 05 - 05

2440090 --> Thursday, 05 - 25

2440091 --> Thursday, 05 - 17

2440092 --> Thursday, 05 - 01

2440093 --> Thursday, 05 - 21

2440094 --> Thursday, 05 - 13

2440095 --> Thursday, 05 - 26

2440096 --> Thursday, 05 - 17

2440097 --> Thursday, 05 - 09

2440098 --> Thursday, 05 - 29

2440099 --> Thursday, 05 - 14

2440100 --> Thursday, 05 - 06

2440101 --> Thursday, 05 - 26

2440102 --> Thursday, 05 - 11

2440103 --> Thursday, 05 - 31

2440104 --> Thursday, 05 - 22

2440105 --> Thursday, 05 - 07

2440106 --> Thursday, 05 - 27

2440107 --> Thursday, 05 - 19

2440108 --> Thursday, 05 - 10

2440109 --> Thursday, 05 - 23

2440110 --> Thursday, 05 - 15

2440111 --> Thursday, 05 - 07

2440112 --> Thursday, 05 - 26

2440113 --> Thursday, 05 - 11

2440114 --> Thursday, 05 - 31

2440115 --> Thursday, 05 - 16

2440116 --> Thursday, 05 - 07

2440117 --> Thursday, 05 - 27

2440118 --> Thursday, 05 - 19

2440119 --> Thursday, 05 - 04

2440120 --> Thursday, 05 - 23

2440121 --> Thursday, 05 - 15

2440122 --> Thursday, 05 - 28

2440123 --> Thursday, 05 - 20

2440124 --> Thursday, 05 - 11

2440125 --> Thursday, 05 - 31

2440126 --> Thursday, 05 - 16

