Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3940000 through 3949999



3940000 --> Thursday, 05 - 11

3940001 --> Thursday, 05 - 31

3940002 --> Thursday, 05 - 23

3940003 --> Thursday, 05 - 08

3940004 --> Thursday, 05 - 27

3940005 --> Thursday, 05 - 19

3940006 --> Thursday, 05 - 04

3940007 --> Thursday, 05 - 24

3940008 --> Thursday, 05 - 15

3940009 --> Thursday, 04 - 30

3940010 --> Thursday, 05 - 20

3940011 --> Thursday, 05 - 12

3940012 --> Thursday, 05 - 31

3940013 --> Thursday, 05 - 16

3940014 --> Thursday, 05 - 08

3940015 --> Thursday, 05 - 28

3940016 --> Thursday, 05 - 12

3940017 --> Thursday, 05 - 04

3940018 --> Thursday, 05 - 24

3940019 --> Thursday, 05 - 09

3940020 --> Thursday, 05 - 28

3940021 --> Thursday, 05 - 20

3940022 --> Thursday, 05 - 12

3940023 --> Thursday, 05 - 25

3940024 --> Thursday, 05 - 16

3940025 --> Thursday, 05 - 08

3940026 --> Thursday, 05 - 28

3940027 --> Thursday, 05 - 13

3940028 --> Thursday, 05 - 04

3940029 --> Thursday, 05 - 24

3940030 --> Thursday, 05 - 09

3940031 --> Thursday, 05 - 29

3940032 --> Thursday, 05 - 20

3940033 --> Thursday, 05 - 05

3940034 --> Thursday, 05 - 25

3940035 --> Thursday, 05 - 17

3940036 --> Thursday, 05 - 01

3940037 --> Thursday, 05 - 21

3940038 --> Thursday, 05 - 13

3940039 --> Thursday, 06 - 02

3940040 --> Thursday, 05 - 17

3940041 --> Thursday, 05 - 09

3940042 --> Thursday, 05 - 29

3940043 --> Thursday, 05 - 14

3940044 --> Thursday, 05 - 05

3940045 --> Thursday, 05 - 25

3940046 --> Thursday, 05 - 17

3940047 --> Thursday, 05 - 02

3940048 --> Thursday, 05 - 21

3940049 --> Thursday, 05 - 13

3940050 --> Thursday, 05 - 26

3940051 --> Thursday, 05 - 18

3940052 --> Thursday, 05 - 09

3940053 --> Thursday, 05 - 29

3940054 --> Thursday, 05 - 14

3940055 --> Thursday, 05 - 06

3940056 --> Thursday, 05 - 25

3940057 --> Thursday, 05 - 10

3940058 --> Thursday, 05 - 30

3940059 --> Thursday, 05 - 22

3940060 --> Thursday, 05 - 06

3940061 --> Thursday, 05 - 26

3940062 --> Thursday, 05 - 18

3940063 --> Thursday, 05 - 03

3940064 --> Thursday, 05 - 22

3940065 --> Thursday, 05 - 14

3940066 --> Thursday, 05 - 06

