Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1690000 through 1699999



1690000 --> Thursday, 05 - 11

1690001 --> Thursday, 05 - 24

1690002 --> Thursday, 05 - 16

1690003 --> Thursday, 05 - 08

1690004 --> Thursday, 05 - 27

1690005 --> Thursday, 05 - 12

1690006 --> Thursday, 06 - 01

1690007 --> Thursday, 05 - 24

1690008 --> Thursday, 05 - 08

1690009 --> Thursday, 05 - 28

1690010 --> Thursday, 05 - 20

1690011 --> Thursday, 05 - 05

1690012 --> Thursday, 05 - 24

1690013 --> Thursday, 05 - 16

1690014 --> Thursday, 05 - 01

1690015 --> Thursday, 05 - 21

1690016 --> Thursday, 05 - 12

1690017 --> Thursday, 06 - 01

1690018 --> Thursday, 05 - 17

1690019 --> Thursday, 05 - 09

1690020 --> Thursday, 05 - 28

1690021 --> Thursday, 05 - 13

1690022 --> Thursday, 05 - 05

1690023 --> Thursday, 05 - 25

1690024 --> Thursday, 05 - 16

1690025 --> Thursday, 05 - 29

1690026 --> Thursday, 05 - 21

1690027 --> Thursday, 05 - 13

1690028 --> Thursday, 06 - 01

1690029 --> Thursday, 05 - 17

1690030 --> Thursday, 05 - 09

1690031 --> Thursday, 05 - 22

1690032 --> Thursday, 05 - 13

1690033 --> Thursday, 05 - 05

1690034 --> Thursday, 05 - 25

1690035 --> Thursday, 05 - 10

1690036 --> Thursday, 05 - 29

1690037 --> Thursday, 05 - 21

1690038 --> Thursday, 05 - 06

1690039 --> Thursday, 05 - 26

1690040 --> Thursday, 05 - 17

1690041 --> Thursday, 05 - 02

1690042 --> Thursday, 05 - 22

1690043 --> Thursday, 05 - 14

1690044 --> Thursday, 06 - 02

1690045 --> Thursday, 05 - 18

1690046 --> Thursday, 05 - 10

1690047 --> Thursday, 05 - 30

1690048 --> Thursday, 05 - 21

1690049 --> Thursday, 05 - 06

1690050 --> Thursday, 05 - 26

1690051 --> Thursday, 05 - 11

1690052 --> Thursday, 05 - 02

1690053 --> Thursday, 05 - 22

1690054 --> Thursday, 05 - 14

1690055 --> Thursday, 05 - 27

1690056 --> Thursday, 05 - 18

1690057 --> Thursday, 05 - 10

1690058 --> Thursday, 05 - 30

1690059 --> Thursday, 05 - 15

1690060 --> Thursday, 05 - 06

1690061 --> Thursday, 05 - 26

1690062 --> Thursday, 05 - 11

1690063 --> Thursday, 05 - 31

1690064 --> Thursday, 05 - 22

1690065 --> Thursday, 05 - 07

1690066 --> Thursday, 05 - 27

1690067 --> Thursday, 05 - 19

1690068 --> Thursday, 05 - 10

1690069 --> Thursday, 05 - 23

1690070 --> Thursday, 05 - 15

1690071 --> Thursday, 04 - 30

1690072 --> Thursday, 05 - 19

1690073 --> Thursday, 05 - 11

1690074 --> Thursday, 05 - 31

1690075 --> Thursday, 05 - 16

1690076 --> Thursday, 05 - 07

1690077 --> Thursday, 05 - 27

1690078 --> Thursday, 05 - 19

1690079 --> Thursday, 05 - 04

1690080 --> Thursday, 05 - 23

1690081 --> Thursday, 05 - 15

1690082 --> Thursday, 05 - 28

1690083 --> Thursday, 05 - 20

1690084 --> Thursday, 05 - 11

1690085 --> Thursday, 05 - 31

1690086 --> Thursday, 05 - 16

1690087 --> Thursday, 05 - 08

1690088 --> Thursday, 05 - 27

1690089 --> Thursday, 05 - 12

1690090 --> Thursday, 05 - 04

1690091 --> Thursday, 05 - 24

1690092 --> Thursday, 05 - 08

1690093 --> Thursday, 05 - 28

1690094 --> Thursday, 05 - 20

1690095 --> Thursday, 05 - 05

1690096 --> Thursday, 05 - 24

1690097 --> Thursday, 05 - 16

1690098 --> Thursday, 05 - 08

1690099 --> Thursday, 05 - 21

1690100 --> Thursday, 05 - 13

1690101 --> Thursday, 05 - 05

1690102 --> Thursday, 05 - 25

1690103 --> Thursday, 05 - 10

1690104 --> Thursday, 05 - 29

1690105 --> Thursday, 05 - 21

1690106 --> Thursday, 05 - 06

1690107 --> Thursday, 05 - 26

1690108 --> Thursday, 05 - 17

1690109 --> Thursday, 05 - 02

1690110 --> Thursday, 05 - 22

1690111 --> Thursday, 05 - 14

1690112 --> Thursday, 06 - 02

1690113 --> Thursday, 05 - 18

1690114 --> Thursday, 05 - 10

1690115 --> Thursday, 05 - 30

1690116 --> Thursday, 05 - 14

1690117 --> Thursday, 05 - 06

1690118 --> Thursday, 05 - 26

1690119 --> Thursday, 05 - 11

1690120 --> Thursday, 05 - 02

1690121 --> Thursday, 05 - 22

1690122 --> Thursday, 05 - 14

1690123 --> Thursday, 05 - 27

1690124 --> Thursday, 05 - 18

1690125 --> Thursday, 05 - 10

1690126 --> Thursday, 05 - 23

1690127 --> Thursday, 05 - 15

1690128 --> Thursday, 05 - 06

1690129 --> Thursday, 05 - 26

1690130 --> Thursday, 05 - 11

1690131 --> Thursday, 05 - 31

1690132 --> Thursday, 05 - 22

1690133 --> Thursday, 05 - 07

1690134 --> Thursday, 05 - 27

1690135 --> Thursday, 05 - 19

1690136 --> Thursday, 05 - 03

1690137 --> Thursday, 05 - 23

1690138 --> Thursday, 05 - 15

1690139 --> Thursday, 04 - 30

1690140 --> Thursday, 05 - 19

1690141 --> Thursday, 05 - 11

1690142 --> Thursday, 05 - 31

1690143 --> Thursday, 05 - 16

1690144 --> Thursday, 05 - 07

1690145 --> Thursday, 05 - 27

1690146 --> Thursday, 05 - 12

1690147 --> Thursday, 05 - 04

1690148 --> Thursday, 05 - 23

1690149 --> Thursday, 05 - 15

1690150 --> Thursday, 05 - 28

1690151 --> Thursday, 05 - 20

1690152 --> Thursday, 05 - 11

1690153 --> Thursday, 05 - 31

1690154 --> Thursday, 05 - 16

1690155 --> Thursday, 05 - 08

1690156 --> Thursday, 05 - 27

1690157 --> Thursday, 05 - 12

1690158 --> Thursday, 05 - 04

1690159 --> Thursday, 05 - 24

1690160 --> Thursday, 05 - 08

1690161 --> Thursday, 05 - 28

1690162 --> Thursday, 05 - 20

1690163 --> Thursday, 05 - 05

1690164 --> Thursday, 05 - 24

1690165 --> Thursday, 05 - 16

1690166 --> Thursday, 05 - 01

1690167 --> Thursday, 05 - 21

1690168 --> Thursday, 05 - 12

1690169 --> Thursday, 06 - 01

1690170 --> Thursday, 05 - 17

1690171 --> Thursday, 05 - 09

1690172 --> Thursday, 05 - 28

1690173 --> Thursday, 05 - 20

1690174 --> Thursday, 05 - 05

1690175 --> Thursday, 05 - 25

1690176 --> Thursday, 05 - 16

1690177 --> Thursday, 05 - 01

1690178 --> Thursday, 05 - 21

1690179 --> Thursday, 05 - 13

1690180 --> Thursday, 06 - 01

1690181 --> Thursday, 05 - 17

1690182 --> Thursday, 05 - 09

1690183 --> Thursday, 05 - 29

1690184 --> Thursday, 05 - 13

1690185 --> Thursday, 05 - 05

1690186 --> Thursday, 05 - 25

1690187 --> Thursday, 05 - 10

1690188 --> Thursday, 05 - 29

1690189 --> Thursday, 05 - 21

1690190 --> Thursday, 05 - 06

1690191 --> Thursday, 05 - 26

1690192 --> Thursday, 05 - 17

1690193 --> Thursday, 05 - 09

1690194 --> Thursday, 05 - 22

1690195 --> Thursday, 05 - 14

1690196 --> Thursday, 05 - 05

1690197 --> Thursday, 05 - 25

1690198 --> Thursday, 05 - 10

1690199 --> Thursday, 05 - 30

1690200 --> Thursday, 05 - 22

1690201 --> Thursday, 05 - 07

1690202 --> Thursday, 05 - 27

1690203 --> Thursday, 05 - 12

1690204 --> Thursday, 05 - 03

1690205 --> Thursday, 05 - 23

1690206 --> Thursday, 05 - 15

1690207 --> Thursday, 05 - 28

1690208 --> Thursday, 05 - 19

1690209 --> Thursday, 05 - 11

1690210 --> Thursday, 05 - 31

1690211 --> Thursday, 05 - 16

1690212 --> Thursday, 05 - 07

1690213 --> Thursday, 05 - 27

1690214 --> Thursday, 05 - 12

1690215 --> Thursday, 05 - 04

1690216 --> Thursday, 05 - 23

1690217 --> Thursday, 05 - 08

1690218 --> Thursday, 05 - 28

1690219 --> Thursday, 05 - 20

1690220 --> Thursday, 05 - 11

1690221 --> Thursday, 05 - 24

