Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1440000 through 1449999



1440000 --> Thursday, 05 - 18

1440001 --> Thursday, 05 - 10

1440002 --> Thursday, 05 - 30

1440003 --> Thursday, 05 - 15

1440004 --> Thursday, 05 - 06

1440005 --> Thursday, 05 - 26

1440006 --> Thursday, 05 - 18

1440007 --> Thursday, 05 - 03

1440008 --> Thursday, 05 - 22

1440009 --> Thursday, 05 - 14

1440010 --> Thursday, 05 - 27

1440011 --> Thursday, 05 - 19

1440012 --> Thursday, 05 - 10

1440013 --> Thursday, 05 - 30

1440014 --> Thursday, 05 - 15

1440015 --> Thursday, 05 - 07

1440016 --> Thursday, 05 - 26

1440017 --> Thursday, 05 - 11

1440018 --> Thursday, 05 - 31

1440019 --> Thursday, 05 - 23

1440020 --> Thursday, 05 - 07

1440021 --> Thursday, 05 - 27

1440022 --> Thursday, 05 - 19

1440023 --> Thursday, 05 - 04

1440024 --> Thursday, 05 - 23

1440025 --> Thursday, 05 - 15

1440026 --> Thursday, 05 - 07

1440027 --> Thursday, 05 - 20

1440028 --> Thursday, 05 - 11

1440029 --> Thursday, 05 - 31

1440030 --> Thursday, 05 - 16

1440031 --> Thursday, 05 - 08

1440032 --> Thursday, 05 - 27

1440033 --> Thursday, 05 - 19

1440034 --> Thursday, 05 - 04

1440035 --> Thursday, 05 - 24

1440036 --> Thursday, 05 - 15

1440037 --> Thursday, 05 - 28

1440038 --> Thursday, 05 - 20

1440039 --> Thursday, 05 - 12

1440040 --> Thursday, 05 - 31

1440041 --> Thursday, 05 - 16

1440042 --> Thursday, 05 - 08

1440043 --> Thursday, 05 - 28

1440044 --> Thursday, 05 - 12

1440045 --> Thursday, 05 - 04

1440046 --> Thursday, 05 - 24

1440047 --> Thursday, 05 - 09

1440048 --> Thursday, 05 - 28

1440049 --> Thursday, 05 - 20

1440050 --> Thursday, 05 - 05

1440051 --> Thursday, 05 - 25

1440052 --> Thursday, 05 - 16

1440053 --> Thursday, 05 - 08

1440054 --> Thursday, 05 - 21

1440055 --> Thursday, 05 - 13

1440056 --> Thursday, 06 - 01

1440057 --> Thursday, 05 - 24

1440058 --> Thursday, 05 - 09

1440059 --> Thursday, 05 - 29

1440060 --> Thursday, 05 - 20

1440061 --> Thursday, 05 - 05

1440062 --> Thursday, 05 - 25

1440063 --> Thursday, 05 - 17

1440064 --> Thursday, 05 - 01

1440065 --> Thursday, 05 - 21

1440066 --> Thursday, 05 - 13

1440067 --> Thursday, 06 - 02

1440068 --> Thursday, 05 - 17

1440069 --> Thursday, 05 - 09

1440070 --> Thursday, 05 - 29

1440071 --> Thursday, 05 - 14

1440072 --> Thursday, 05 - 05

1440073 --> Thursday, 05 - 25

1440074 --> Thursday, 05 - 10

1440075 --> Thursday, 05 - 30

1440076 --> Thursday, 05 - 21

1440077 --> Thursday, 05 - 13

1440078 --> Thursday, 05 - 26

1440079 --> Thursday, 05 - 18

1440080 --> Thursday, 05 - 09

1440081 --> Thursday, 05 - 29

1440082 --> Thursday, 05 - 14

1440083 --> Thursday, 05 - 06

1440084 --> Thursday, 05 - 25

1440085 --> Thursday, 05 - 10

1440086 --> Thursday, 05 - 30

1440087 --> Thursday, 05 - 22

1440088 --> Thursday, 05 - 06

1440089 --> Thursday, 05 - 26

1440090 --> Thursday, 05 - 18

1440091 --> Thursday, 05 - 03

1440092 --> Thursday, 05 - 22

1440093 --> Thursday, 05 - 14

1440094 --> Thursday, 06 - 03

1440095 --> Thursday, 05 - 19

1440096 --> Thursday, 05 - 10

1440097 --> Thursday, 05 - 30

1440098 --> Thursday, 05 - 15

1440099 --> Thursday, 05 - 07

1440100 --> Thursday, 05 - 27

1440101 --> Thursday, 05 - 19

1440102 --> Thursday, 05 - 04

1440103 --> Thursday, 05 - 24

1440104 --> Thursday, 05 - 15

1440105 --> Thursday, 05 - 28

1440106 --> Thursday, 05 - 20

1440107 --> Thursday, 05 - 12

1440108 --> Thursday, 05 - 31

1440109 --> Thursday, 05 - 16

1440110 --> Thursday, 05 - 08

1440111 --> Thursday, 05 - 28

1440112 --> Thursday, 05 - 12

1440113 --> Thursday, 05 - 04

1440114 --> Thursday, 05 - 24

1440115 --> Thursday, 05 - 09

1440116 --> Thursday, 05 - 28

1440117 --> Thursday, 05 - 20

1440118 --> Thursday, 05 - 05

1440119 --> Thursday, 05 - 25

1440120 --> Thursday, 05 - 16

1440121 --> Thursday, 05 - 08

1440122 --> Thursday, 05 - 21

1440123 --> Thursday, 05 - 13

1440124 --> Thursday, 06 - 01

1440125 --> Thursday, 05 - 17

1440126 --> Thursday, 05 - 09

1440127 --> Thursday, 05 - 29

1440128 --> Thursday, 05 - 20

1440129 --> Thursday, 05 - 05

1440130 --> Thursday, 05 - 25

1440131 --> Thursday, 05 - 17

1440132 --> Thursday, 05 - 01

1440133 --> Thursday, 05 - 21

1440134 --> Thursday, 05 - 13

1440135 --> Thursday, 06 - 02

1440136 --> Thursday, 05 - 17

1440137 --> Thursday, 05 - 09

1440138 --> Thursday, 05 - 29

1440139 --> Thursday, 05 - 14

1440140 --> Thursday, 05 - 05

1440141 --> Thursday, 05 - 25

1440142 --> Thursday, 05 - 10

1440143 --> Thursday, 05 - 30

1440144 --> Thursday, 05 - 21

1440145 --> Thursday, 05 - 06

1440146 --> Thursday, 05 - 26

1440147 --> Thursday, 05 - 18

1440148 --> Thursday, 05 - 09

1440149 --> Thursday, 05 - 22

1440150 --> Thursday, 05 - 14

1440151 --> Thursday, 05 - 06

1440152 --> Thursday, 05 - 25

1440153 --> Thursday, 05 - 10

1440154 --> Thursday, 05 - 30

1440155 --> Thursday, 05 - 22

1440156 --> Thursday, 05 - 06

1440157 --> Thursday, 05 - 26

1440158 --> Thursday, 05 - 18

1440159 --> Thursday, 05 - 03

1440160 --> Thursday, 05 - 22

1440161 --> Thursday, 05 - 14

