Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0420000 through 0429999



0420000 --> Thursday, 06 - 01

0420001 --> Thursday, 05 - 17

0420002 --> Thursday, 05 - 09

0420003 --> Thursday, 05 - 29

0420004 --> Thursday, 05 - 13

0420005 --> Thursday, 05 - 05

0420006 --> Thursday, 05 - 25

0420007 --> Thursday, 05 - 10

0420008 --> Thursday, 05 - 29

0420009 --> Thursday, 05 - 21

0420010 --> Thursday, 05 - 06

0420011 --> Thursday, 05 - 26

0420012 --> Thursday, 05 - 17

0420013 --> Thursday, 05 - 09

0420014 --> Thursday, 05 - 22

0420015 --> Thursday, 05 - 14

0420016 --> Thursday, 06 - 02

0420017 --> Thursday, 05 - 18

0420018 --> Thursday, 05 - 10

0420019 --> Thursday, 05 - 30

0420020 --> Thursday, 05 - 21

0420021 --> Thursday, 05 - 06

0420022 --> Thursday, 05 - 26

0420023 --> Thursday, 05 - 18

0420024 --> Thursday, 05 - 02

0420025 --> Thursday, 05 - 22

0420026 --> Thursday, 05 - 14

0420027 --> Thursday, 05 - 27

0420028 --> Thursday, 05 - 18

0420029 --> Thursday, 05 - 10

0420030 --> Thursday, 05 - 30

0420031 --> Thursday, 05 - 15

0420032 --> Thursday, 05 - 06

0420033 --> Thursday, 05 - 26

0420034 --> Thursday, 05 - 11

0420035 --> Thursday, 05 - 31

0420036 --> Thursday, 05 - 22

0420037 --> Thursday, 05 - 07

0420038 --> Thursday, 05 - 27

0420039 --> Thursday, 05 - 19

0420040 --> Thursday, 05 - 10

0420041 --> Thursday, 05 - 23

0420042 --> Thursday, 05 - 15

0420043 --> Thursday, 05 - 07

0420044 --> Thursday, 05 - 26

0420045 --> Thursday, 05 - 11

0420046 --> Thursday, 05 - 31

0420047 --> Thursday, 05 - 23

0420048 --> Thursday, 05 - 07

0420049 --> Thursday, 05 - 27

0420050 --> Thursday, 05 - 19

0420051 --> Thursday, 05 - 04

0420052 --> Thursday, 05 - 23

0420053 --> Thursday, 05 - 15

0420054 --> Thursday, 05 - 28

0420055 --> Thursday, 05 - 20

0420056 --> Thursday, 05 - 11

0420057 --> Thursday, 05 - 31

0420058 --> Thursday, 05 - 16

0420059 --> Thursday, 05 - 08

0420060 --> Thursday, 05 - 27

0420061 --> Thursday, 05 - 12

0420062 --> Thursday, 05 - 04

0420063 --> Thursday, 05 - 24

0420064 --> Thursday, 05 - 15

0420065 --> Thursday, 05 - 28

0420066 --> Thursday, 05 - 20

0420067 --> Thursday, 05 - 12

0420068 --> Thursday, 05 - 31

0420069 --> Thursday, 05 - 16

0420070 --> Thursday, 05 - 08

0420071 --> Thursday, 05 - 21

0420072 --> Thursday, 05 - 12

0420073 --> Thursday, 06 - 01

0420074 --> Thursday, 05 - 24

0420075 --> Thursday, 05 - 09

0420076 --> Thursday, 05 - 28

0420077 --> Thursday, 05 - 20

0420078 --> Thursday, 05 - 05

0420079 --> Thursday, 05 - 25

0420080 --> Thursday, 05 - 16

0420081 --> Thursday, 05 - 01

0420082 --> Thursday, 05 - 21

0420083 --> Thursday, 05 - 13

0420084 --> Thursday, 06 - 01

0420085 --> Thursday, 05 - 17

0420086 --> Thursday, 05 - 09

0420087 --> Thursday, 05 - 29

0420088 --> Thursday, 05 - 20

0420089 --> Thursday, 05 - 05

0420090 --> Thursday, 05 - 25

0420091 --> Thursday, 05 - 10

0420092 --> Thursday, 05 - 29

0420093 --> Thursday, 05 - 21

0420094 --> Thursday, 05 - 13

0420095 --> Thursday, 05 - 26

0420096 --> Thursday, 05 - 17

