Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0280000 through 0289999



0280000 --> Thursday, 05 - 25

0280001 --> Thursday, 05 - 17

0280002 --> Thursday, 05 - 02

0280003 --> Thursday, 05 - 22

0280004 --> Thursday, 05 - 13

0280005 --> Thursday, 06 - 02

0280006 --> Thursday, 05 - 18

0280007 --> Thursday, 05 - 10

0280008 --> Thursday, 05 - 29

0280009 --> Thursday, 05 - 14

0280010 --> Thursday, 05 - 06

0280011 --> Thursday, 05 - 26

0280012 --> Thursday, 05 - 10

0280013 --> Thursday, 05 - 30

0280014 --> Thursday, 05 - 22

0280015 --> Thursday, 05 - 07

0280016 --> Thursday, 05 - 26

0280017 --> Thursday, 05 - 18

0280018 --> Thursday, 05 - 10

0280019 --> Thursday, 05 - 23

0280020 --> Thursday, 05 - 14

0280021 --> Thursday, 05 - 06

0280022 --> Thursday, 05 - 19

0280023 --> Thursday, 05 - 11

0280024 --> Thursday, 05 - 30

0280025 --> Thursday, 05 - 22

0280026 --> Thursday, 05 - 07

0280027 --> Thursday, 05 - 27

0280028 --> Thursday, 05 - 18

0280029 --> Thursday, 05 - 03

0280030 --> Thursday, 05 - 23

0280031 --> Thursday, 05 - 15

0280032 --> Thursday, 06 - 03

0280033 --> Thursday, 05 - 19

0280034 --> Thursday, 05 - 11

0280035 --> Thursday, 05 - 31

0280036 --> Thursday, 05 - 15

0280037 --> Thursday, 05 - 07

0280038 --> Thursday, 05 - 27

0280039 --> Thursday, 05 - 12

0280040 --> Thursday, 05 - 03

0280041 --> Thursday, 05 - 23

0280042 --> Thursday, 05 - 08

0280043 --> Thursday, 05 - 28

0280044 --> Thursday, 05 - 19

0280045 --> Thursday, 05 - 11

0280046 --> Thursday, 05 - 24

0280047 --> Thursday, 05 - 16

0280048 --> Thursday, 05 - 07

0280049 --> Thursday, 05 - 27

0280050 --> Thursday, 05 - 12

0280051 --> Thursday, 06 - 01

0280052 --> Thursday, 05 - 23

0280053 --> Thursday, 05 - 08

0280054 --> Thursday, 05 - 28

0280055 --> Thursday, 05 - 20

0280056 --> Thursday, 05 - 04

0280057 --> Thursday, 05 - 24

0280058 --> Thursday, 05 - 16

0280059 --> Thursday, 05 - 01

0280060 --> Thursday, 05 - 20

0280061 --> Thursday, 05 - 12

0280062 --> Thursday, 06 - 01

0280063 --> Thursday, 05 - 17

0280064 --> Thursday, 05 - 08

0280065 --> Thursday, 05 - 28

0280066 --> Thursday, 05 - 13

0280067 --> Thursday, 05 - 05

0280068 --> Thursday, 05 - 24

0280069 --> Thursday, 05 - 16

0280070 --> Thursday, 05 - 29

0280071 --> Thursday, 05 - 21

0280072 --> Thursday, 05 - 12

0280073 --> Thursday, 06 - 01

0280074 --> Thursday, 05 - 17

0280075 --> Thursday, 05 - 09

0280076 --> Thursday, 05 - 28

0280077 --> Thursday, 05 - 13

0280078 --> Thursday, 05 - 05

0280079 --> Thursday, 05 - 25

0280080 --> Thursday, 05 - 09

0280081 --> Thursday, 05 - 29

0280082 --> Thursday, 05 - 21

0280083 --> Thursday, 05 - 06

0280084 --> Thursday, 05 - 25

0280085 --> Thursday, 05 - 17

0280086 --> Thursday, 05 - 02

0280087 --> Thursday, 05 - 22

0280088 --> Thursday, 05 - 13

0280089 --> Thursday, 06 - 02

0280090 --> Thursday, 05 - 18

0280091 --> Thursday, 05 - 10

0280092 --> Thursday, 05 - 29

0280093 --> Thursday, 05 - 21

0280094 --> Thursday, 05 - 06

0280095 --> Thursday, 05 - 26

0280096 --> Thursday, 05 - 17

0280097 --> Thursday, 05 - 02

0280098 --> Thursday, 05 - 22

0280099 --> Thursday, 05 - 14

0280100 --> Thursday, 06 - 03

0280101 --> Thursday, 05 - 19

0280102 --> Thursday, 05 - 11

0280103 --> Thursday, 05 - 31

0280104 --> Thursday, 05 - 15

0280105 --> Thursday, 05 - 07

0280106 --> Thursday, 05 - 27

0280107 --> Thursday, 05 - 12

0280108 --> Thursday, 05 - 03

0280109 --> Thursday, 05 - 23

0280110 --> Thursday, 05 - 08

0280111 --> Thursday, 05 - 28

0280112 --> Thursday, 05 - 19

0280113 --> Thursday, 05 - 11

0280114 --> Thursday, 05 - 24

0280115 --> Thursday, 05 - 16

0280116 --> Thursday, 05 - 07

0280117 --> Thursday, 05 - 20

0280118 --> Thursday, 05 - 12

0280119 --> Thursday, 06 - 01

0280120 --> Thursday, 05 - 23

0280121 --> Thursday, 05 - 08

0280122 --> Thursday, 05 - 28

0280123 --> Thursday, 05 - 20

0280124 --> Thursday, 05 - 04

0280125 --> Thursday, 05 - 24

0280126 --> Thursday, 05 - 16

0280127 --> Thursday, 05 - 01

0280128 --> Thursday, 05 - 20

0280129 --> Thursday, 05 - 12

0280130 --> Thursday, 06 - 01

0280131 --> Thursday, 05 - 17

0280132 --> Thursday, 05 - 08

0280133 --> Thursday, 05 - 28

0280134 --> Thursday, 05 - 13

0280135 --> Thursday, 05 - 05

0280136 --> Thursday, 05 - 24

0280137 --> Thursday, 05 - 09

0280138 --> Thursday, 05 - 29

0280139 --> Thursday, 05 - 21

0280140 --> Thursday, 05 - 12

0280141 --> Thursday, 05 - 25

0280142 --> Thursday, 05 - 17

0280143 --> Thursday, 05 - 09

0280144 --> Thursday, 05 - 28

0280145 --> Thursday, 05 - 13

0280146 --> Thursday, 05 - 05

0280147 --> Thursday, 05 - 25

0280148 --> Thursday, 05 - 09

0280149 --> Thursday, 05 - 29

0280150 --> Thursday, 05 - 21

0280151 --> Thursday, 05 - 06

0280152 --> Thursday, 05 - 25

0280153 --> Thursday, 05 - 17

0280154 --> Thursday, 05 - 02

0280155 --> Thursday, 05 - 22

0280156 --> Thursday, 05 - 13

0280157 --> Thursday, 06 - 02

0280158 --> Thursday, 05 - 18

0280159 --> Thursday, 05 - 10

0280160 --> Thursday, 05 - 29

0280161 --> Thursday, 05 - 14

0280162 --> Thursday, 05 - 06

