Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1300000 through 1309999



1300000 --> Thursday, 05 - 18

1300001 --> Thursday, 05 - 03

1300002 --> Thursday, 05 - 23

1300003 --> Thursday, 05 - 15

1300004 --> Thursday, 05 - 06

1300005 --> Thursday, 05 - 19

1300006 --> Thursday, 05 - 11

1300007 --> Thursday, 05 - 31

1300008 --> Thursday, 05 - 22

1300009 --> Thursday, 05 - 07

1300010 --> Thursday, 05 - 27

1300011 --> Thursday, 05 - 19

1300012 --> Thursday, 05 - 03

1300013 --> Thursday, 05 - 23

1300014 --> Thursday, 05 - 15

1300015 --> Thursday, 05 - 28

1300016 --> Thursday, 05 - 19

1300017 --> Thursday, 05 - 11

1300018 --> Thursday, 05 - 31

1300019 --> Thursday, 05 - 16

1300020 --> Thursday, 05 - 07

1300021 --> Thursday, 05 - 27

1300022 --> Thursday, 05 - 12

1300023 --> Thursday, 05 - 04

1300024 --> Thursday, 05 - 23

1300025 --> Thursday, 05 - 08

1300026 --> Thursday, 05 - 28

1300027 --> Thursday, 05 - 20

1300028 --> Thursday, 05 - 11

1300029 --> Thursday, 05 - 24

1300030 --> Thursday, 05 - 16

1300031 --> Thursday, 05 - 08

1300032 --> Thursday, 05 - 27

1300033 --> Thursday, 05 - 12

1300034 --> Thursday, 06 - 01

1300035 --> Thursday, 05 - 24

1300036 --> Thursday, 05 - 08

1300037 --> Thursday, 05 - 28

1300038 --> Thursday, 05 - 20

1300039 --> Thursday, 05 - 05

1300040 --> Thursday, 05 - 24

1300041 --> Thursday, 05 - 16

1300042 --> Thursday, 05 - 01

1300043 --> Thursday, 05 - 21

1300044 --> Thursday, 05 - 12

1300045 --> Thursday, 06 - 01

1300046 --> Thursday, 05 - 17

1300047 --> Thursday, 05 - 09

1300048 --> Thursday, 05 - 28

1300049 --> Thursday, 05 - 13

1300050 --> Thursday, 05 - 05

1300051 --> Thursday, 05 - 25

1300052 --> Thursday, 05 - 16

1300053 --> Thursday, 05 - 29

1300054 --> Thursday, 05 - 21

1300055 --> Thursday, 05 - 13

1300056 --> Thursday, 05 - 25

1300057 --> Thursday, 05 - 17

1300058 --> Thursday, 05 - 09

1300059 --> Thursday, 05 - 22

1300060 --> Thursday, 05 - 13

1300061 --> Thursday, 05 - 05

1300062 --> Thursday, 05 - 25

1300063 --> Thursday, 05 - 10

1300064 --> Thursday, 05 - 29

1300065 --> Thursday, 05 - 21

1300066 --> Thursday, 05 - 06

1300067 --> Thursday, 05 - 26

1300068 --> Thursday, 05 - 17

1300069 --> Thursday, 05 - 02

1300070 --> Thursday, 05 - 22

1300071 --> Thursday, 05 - 14

1300072 --> Thursday, 06 - 02

1300073 --> Thursday, 05 - 18

1300074 --> Thursday, 05 - 10

1300075 --> Thursday, 05 - 30

1300076 --> Thursday, 05 - 14

1300077 --> Thursday, 05 - 06

1300078 --> Thursday, 05 - 26

1300079 --> Thursday, 05 - 11

1300080 --> Thursday, 05 - 02

1300081 --> Thursday, 05 - 22

1300082 --> Thursday, 05 - 14

1300083 --> Thursday, 05 - 27

1300084 --> Thursday, 05 - 18

1300085 --> Thursday, 05 - 10

1300086 --> Thursday, 05 - 30

1300087 --> Thursday, 05 - 15

1300088 --> Thursday, 05 - 06

1300089 --> Thursday, 05 - 26

1300090 --> Thursday, 05 - 11

1300091 --> Thursday, 05 - 31

1300092 --> Thursday, 05 - 22

1300093 --> Thursday, 05 - 07

1300094 --> Thursday, 05 - 27

1300095 --> Thursday, 05 - 19

1300096 --> Thursday, 05 - 03

1300097 --> Thursday, 05 - 23

1300098 --> Thursday, 05 - 15

1300099 --> Thursday, 04 - 30

1300100 --> Thursday, 05 - 20

1300101 --> Thursday, 05 - 12

1300102 --> Thursday, 06 - 01

1300103 --> Thursday, 05 - 17

1300104 --> Thursday, 05 - 08

1300105 --> Thursday, 05 - 28

1300106 --> Thursday, 05 - 20

1300107 --> Thursday, 05 - 05

1300108 --> Thursday, 05 - 24

1300109 --> Thursday, 05 - 16

1300110 --> Thursday, 05 - 01

1300111 --> Thursday, 05 - 21

1300112 --> Thursday, 05 - 12

1300113 --> Thursday, 06 - 01

1300114 --> Thursday, 05 - 17

1300115 --> Thursday, 05 - 09

1300116 --> Thursday, 05 - 28

1300117 --> Thursday, 05 - 13

1300118 --> Thursday, 05 - 05

1300119 --> Thursday, 05 - 25

1300120 --> Thursday, 05 - 09

1300121 --> Thursday, 05 - 29

1300122 --> Thursday, 05 - 21

1300123 --> Thursday, 05 - 06

1300124 --> Thursday, 05 - 25

1300125 --> Thursday, 05 - 17

1300126 --> Thursday, 05 - 09

1300127 --> Thursday, 05 - 22

1300128 --> Thursday, 05 - 13

1300129 --> Thursday, 05 - 05

1300130 --> Thursday, 05 - 25

1300131 --> Thursday, 05 - 10

1300132 --> Thursday, 05 - 29

1300133 --> Thursday, 05 - 21

1300134 --> Thursday, 05 - 06

1300135 --> Thursday, 05 - 26

1300136 --> Thursday, 05 - 17

1300137 --> Thursday, 05 - 02

1300138 --> Thursday, 05 - 22

1300139 --> Thursday, 05 - 14

1300140 --> Thursday, 06 - 02

1300141 --> Thursday, 05 - 18

1300142 --> Thursday, 05 - 10

1300143 --> Thursday, 05 - 30

1300144 --> Thursday, 05 - 14

1300145 --> Thursday, 05 - 06

1300146 --> Thursday, 05 - 26

1300147 --> Thursday, 05 - 11

1300148 --> Thursday, 05 - 02

1300149 --> Thursday, 05 - 22

1300150 --> Thursday, 05 - 14

1300151 --> Thursday, 05 - 27

1300152 --> Thursday, 05 - 18

1300153 --> Thursday, 05 - 10

1300154 --> Thursday, 05 - 23

1300155 --> Thursday, 05 - 15

1300156 --> Thursday, 05 - 06

1300157 --> Thursday, 05 - 26

1300158 --> Thursday, 05 - 11

1300159 --> Thursday, 05 - 31

1300160 --> Thursday, 05 - 22

1300161 --> Thursday, 05 - 07

1300162 --> Thursday, 05 - 27

1300163 --> Thursday, 05 - 19

1300164 --> Thursday, 05 - 03

1300165 --> Thursday, 05 - 23

1300166 --> Thursday, 05 - 15

1300167 --> Thursday, 04 - 30

1300168 --> Thursday, 05 - 19

1300169 --> Thursday, 05 - 11

1300170 --> Thursday, 05 - 31

1300171 --> Thursday, 05 - 16

1300172 --> Thursday, 05 - 07

1300173 --> Thursday, 05 - 27

1300174 --> Thursday, 05 - 12

1300175 --> Thursday, 05 - 04

1300176 --> Thursday, 05 - 23

1300177 --> Thursday, 05 - 15

1300178 --> Thursday, 05 - 28

1300179 --> Thursday, 05 - 20

1300180 --> Thursday, 05 - 11

1300181 --> Thursday, 05 - 31

1300182 --> Thursday, 05 - 16

1300183 --> Thursday, 05 - 08

1300184 --> Thursday, 05 - 27

1300185 --> Thursday, 05 - 12

1300186 --> Thursday, 05 - 04

1300187 --> Thursday, 05 - 24

1300188 --> Thursday, 05 - 08

1300189 --> Thursday, 05 - 28

1300190 --> Thursday, 05 - 20

1300191 --> Thursday, 05 - 05

1300192 --> Thursday, 05 - 24

1300193 --> Thursday, 05 - 16

1300194 --> Thursday, 05 - 01

1300195 --> Thursday, 05 - 21

1300196 --> Thursday, 05 - 12

1300197 --> Thursday, 06 - 01

1300198 --> Thursday, 05 - 17

1300199 --> Thursday, 05 - 09

1300200 --> Thursday, 05 - 29

1300201 --> Thursday, 05 - 14

1300202 --> Thursday, 05 - 06

1300203 --> Thursday, 05 - 26

1300204 --> Thursday, 05 - 17

1300205 --> Thursday, 05 - 02

1300206 --> Thursday, 05 - 22

1300207 --> Thursday, 05 - 14

1300208 --> Thursday, 05 - 26

1300209 --> Thursday, 05 - 18

1300210 --> Thursday, 05 - 10

1300211 --> Thursday, 05 - 23

1300212 --> Thursday, 05 - 14

1300213 --> Thursday, 05 - 06

1300214 --> Thursday, 05 - 26

1300215 --> Thursday, 05 - 11

1300216 --> Thursday, 05 - 30

1300217 --> Thursday, 05 - 22

1300218 --> Thursday, 05 - 07

1300219 --> Thursday, 05 - 27

1300220 --> Thursday, 05 - 18

1300221 --> Thursday, 05 - 03

1300222 --> Thursday, 05 - 23

1300223 --> Thursday, 05 - 15

1300224 --> Thursday, 05 - 06

1300225 --> Thursday, 05 - 19

1300226 --> Thursday, 05 - 11

1300227 --> Thursday, 05 - 31

1300228 --> Thursday, 05 - 15

1300229 --> Thursday, 05 - 07

1300230 --> Thursday, 05 - 27

