Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3660000 through 3669999



3660000 --> Thursday, 05 - 04

3660001 --> Thursday, 05 - 24

3660002 --> Thursday, 05 - 16

3660003 --> Thursday, 05 - 29

3660004 --> Thursday, 05 - 20

3660005 --> Thursday, 05 - 12

3660006 --> Thursday, 06 - 01

3660007 --> Thursday, 05 - 17

3660008 --> Thursday, 05 - 08

3660009 --> Thursday, 05 - 28

3660010 --> Thursday, 05 - 13

3660011 --> Thursday, 05 - 05

3660012 --> Thursday, 05 - 24

3660013 --> Thursday, 05 - 09

3660014 --> Thursday, 05 - 29

3660015 --> Thursday, 05 - 21

3660016 --> Thursday, 05 - 05

3660017 --> Thursday, 05 - 25

3660018 --> Thursday, 05 - 17

3660019 --> Thursday, 05 - 02

3660020 --> Thursday, 05 - 21

3660021 --> Thursday, 05 - 13

3660022 --> Thursday, 06 - 02

3660023 --> Thursday, 05 - 18

3660024 --> Thursday, 05 - 09

3660025 --> Thursday, 05 - 29

3660026 --> Thursday, 05 - 21

3660027 --> Thursday, 05 - 06

3660028 --> Thursday, 05 - 25

3660029 --> Thursday, 05 - 17

3660030 --> Thursday, 05 - 02

3660031 --> Thursday, 05 - 22

3660032 --> Thursday, 05 - 13

3660033 --> Thursday, 06 - 02

3660034 --> Thursday, 05 - 18

3660035 --> Thursday, 05 - 10

3660036 --> Thursday, 05 - 29

3660037 --> Thursday, 05 - 14

3660038 --> Thursday, 05 - 06

3660039 --> Thursday, 05 - 26

3660040 --> Thursday, 05 - 10

3660041 --> Thursday, 05 - 30

3660042 --> Thursday, 05 - 22

3660043 --> Thursday, 05 - 07

3660044 --> Thursday, 05 - 26

3660045 --> Thursday, 05 - 18

3660046 --> Thursday, 05 - 03

3660047 --> Thursday, 05 - 23

3660048 --> Thursday, 05 - 14

3660049 --> Thursday, 05 - 06

3660050 --> Thursday, 05 - 19

3660051 --> Thursday, 05 - 11

3660052 --> Thursday, 05 - 30

3660053 --> Thursday, 05 - 22

3660054 --> Thursday, 05 - 07

3660055 --> Thursday, 05 - 27

3660056 --> Thursday, 05 - 18

3660057 --> Thursday, 05 - 03

3660058 --> Thursday, 05 - 23

3660059 --> Thursday, 05 - 15

3660060 --> Thursday, 06 - 03

3660061 --> Thursday, 05 - 19

3660062 --> Thursday, 05 - 11

3660063 --> Thursday, 05 - 31

3660064 --> Thursday, 05 - 15

3660065 --> Thursday, 05 - 07

3660066 --> Thursday, 05 - 27

3660067 --> Thursday, 05 - 12

3660068 --> Thursday, 05 - 03

3660069 --> Thursday, 05 - 23

3660070 --> Thursday, 05 - 08

3660071 --> Thursday, 05 - 28

3660072 --> Thursday, 05 - 19

3660073 --> Thursday, 05 - 11

3660074 --> Thursday, 05 - 24

3660075 --> Thursday, 05 - 16

3660076 --> Thursday, 05 - 07

