Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4020000 through 4029999



4020000 --> Thursday, 05 - 04

4020001 --> Thursday, 05 - 24

4020002 --> Thursday, 05 - 16

4020003 --> Thursday, 05 - 29

4020004 --> Thursday, 05 - 20

4020005 --> Thursday, 05 - 12

4020006 --> Thursday, 06 - 01

4020007 --> Thursday, 05 - 17

4020008 --> Thursday, 05 - 08

4020009 --> Thursday, 05 - 28

4020010 --> Thursday, 05 - 13

4020011 --> Thursday, 05 - 05

4020012 --> Thursday, 05 - 24

4020013 --> Thursday, 05 - 09

4020014 --> Thursday, 05 - 29

4020015 --> Thursday, 05 - 21

4020016 --> Thursday, 05 - 12

4020017 --> Thursday, 05 - 25

4020018 --> Thursday, 05 - 17

4020019 --> Thursday, 05 - 09

4020020 --> Thursday, 05 - 21

4020021 --> Thursday, 05 - 13

4020022 --> Thursday, 06 - 02

4020023 --> Thursday, 05 - 18

4020024 --> Thursday, 05 - 09

4020025 --> Thursday, 05 - 29

4020026 --> Thursday, 05 - 21

4020027 --> Thursday, 05 - 06

4020028 --> Thursday, 05 - 25

4020029 --> Thursday, 05 - 17

4020030 --> Thursday, 05 - 02

4020031 --> Thursday, 05 - 22

4020032 --> Thursday, 05 - 13

4020033 --> Thursday, 06 - 02

4020034 --> Thursday, 05 - 18

4020035 --> Thursday, 05 - 10

4020036 --> Thursday, 05 - 29

4020037 --> Thursday, 05 - 14

4020038 --> Thursday, 05 - 06

4020039 --> Thursday, 05 - 26

4020040 --> Thursday, 05 - 10

4020041 --> Thursday, 05 - 30

4020042 --> Thursday, 05 - 22

4020043 --> Thursday, 05 - 07

4020044 --> Thursday, 05 - 26

4020045 --> Thursday, 05 - 18

4020046 --> Thursday, 05 - 10

4020047 --> Thursday, 05 - 23

4020048 --> Thursday, 05 - 14

4020049 --> Thursday, 05 - 06

4020050 --> Thursday, 05 - 26

4020051 --> Thursday, 05 - 11

4020052 --> Thursday, 05 - 30

4020053 --> Thursday, 05 - 22

4020054 --> Thursday, 05 - 07

4020055 --> Thursday, 05 - 27

4020056 --> Thursday, 05 - 18

4020057 --> Thursday, 05 - 03

4020058 --> Thursday, 05 - 23

4020059 --> Thursday, 05 - 15

4020060 --> Thursday, 06 - 03

4020061 --> Thursday, 05 - 19

4020062 --> Thursday, 05 - 11

4020063 --> Thursday, 05 - 31

4020064 --> Thursday, 05 - 15

4020065 --> Thursday, 05 - 07

4020066 --> Thursday, 05 - 27

4020067 --> Thursday, 05 - 12

4020068 --> Thursday, 05 - 03

4020069 --> Thursday, 05 - 23

4020070 --> Thursday, 05 - 15

4020071 --> Thursday, 05 - 28

4020072 --> Thursday, 05 - 19

4020073 --> Thursday, 05 - 11

4020074 --> Thursday, 05 - 31

4020075 --> Thursday, 05 - 16

4020076 --> Thursday, 05 - 07

4020077 --> Thursday, 05 - 27

4020078 --> Thursday, 05 - 12

4020079 --> Thursday, 06 - 01

4020080 --> Thursday, 05 - 23

4020081 --> Thursday, 05 - 08

4020082 --> Thursday, 05 - 28

4020083 --> Thursday, 05 - 20

4020084 --> Thursday, 05 - 04

4020085 --> Thursday, 05 - 24

4020086 --> Thursday, 05 - 16

4020087 --> Thursday, 05 - 01

4020088 --> Thursday, 05 - 20

4020089 --> Thursday, 05 - 12

4020090 --> Thursday, 06 - 01

4020091 --> Thursday, 05 - 17

4020092 --> Thursday, 05 - 08

4020093 --> Thursday, 05 - 28

4020094 --> Thursday, 05 - 20

4020095 --> Thursday, 05 - 05

4020096 --> Thursday, 05 - 24

4020097 --> Thursday, 05 - 16

4020098 --> Thursday, 05 - 29

4020099 --> Thursday, 05 - 21

4020100 --> Thursday, 05 - 13

4020101 --> Thursday, 06 - 02

4020102 --> Thursday, 05 - 18

4020103 --> Thursday, 05 - 10

4020104 --> Thursday, 05 - 29

4020105 --> Thursday, 05 - 14

4020106 --> Thursday, 05 - 06

4020107 --> Thursday, 05 - 26

4020108 --> Thursday, 05 - 10

4020109 --> Thursday, 05 - 30

4020110 --> Thursday, 05 - 22

4020111 --> Thursday, 05 - 07

4020112 --> Thursday, 05 - 26

4020113 --> Thursday, 05 - 18

4020114 --> Thursday, 05 - 10

4020115 --> Thursday, 05 - 23

4020116 --> Thursday, 05 - 14

4020117 --> Thursday, 05 - 06

4020118 --> Thursday, 05 - 19

4020119 --> Thursday, 05 - 11

4020120 --> Thursday, 05 - 30

4020121 --> Thursday, 05 - 22

4020122 --> Thursday, 05 - 07

4020123 --> Thursday, 05 - 27

4020124 --> Thursday, 05 - 18

4020125 --> Thursday, 05 - 03

4020126 --> Thursday, 05 - 23

4020127 --> Thursday, 05 - 15

4020128 --> Thursday, 06 - 03

4020129 --> Thursday, 05 - 19

4020130 --> Thursday, 05 - 11

4020131 --> Thursday, 05 - 31

4020132 --> Thursday, 05 - 15

4020133 --> Thursday, 05 - 07

4020134 --> Thursday, 05 - 27

4020135 --> Thursday, 05 - 12

4020136 --> Thursday, 05 - 03

4020137 --> Thursday, 05 - 23

4020138 --> Thursday, 05 - 08

4020139 --> Thursday, 05 - 28

4020140 --> Thursday, 05 - 19

4020141 --> Thursday, 05 - 11

4020142 --> Thursday, 05 - 24

4020143 --> Thursday, 05 - 16

4020144 --> Thursday, 05 - 07

4020145 --> Thursday, 05 - 27

4020146 --> Thursday, 05 - 12

4020147 --> Thursday, 06 - 01

4020148 --> Thursday, 05 - 23

4020149 --> Thursday, 05 - 08

4020150 --> Thursday, 05 - 28

4020151 --> Thursday, 05 - 20

4020152 --> Thursday, 05 - 04

4020153 --> Thursday, 05 - 24

4020154 --> Thursday, 05 - 16

4020155 --> Thursday, 05 - 01

4020156 --> Thursday, 05 - 20

4020157 --> Thursday, 05 - 12

4020158 --> Thursday, 06 - 01

4020159 --> Thursday, 05 - 17

4020160 --> Thursday, 05 - 08

4020161 --> Thursday, 05 - 28

4020162 --> Thursday, 05 - 13

4020163 --> Thursday, 05 - 05

4020164 --> Thursday, 05 - 24

4020165 --> Thursday, 05 - 16

4020166 --> Thursday, 05 - 29

4020167 --> Thursday, 05 - 21

4020168 --> Thursday, 05 - 12

4020169 --> Thursday, 06 - 01

4020170 --> Thursday, 05 - 17

4020171 --> Thursday, 05 - 09

4020172 --> Thursday, 05 - 28

4020173 --> Thursday, 05 - 13

4020174 --> Thursday, 05 - 05

4020175 --> Thursday, 05 - 25

4020176 --> Thursday, 05 - 09

4020177 --> Thursday, 05 - 29

4020178 --> Thursday, 05 - 21

4020179 --> Thursday, 05 - 06

4020180 --> Thursday, 05 - 25

4020181 --> Thursday, 05 - 17

4020182 --> Thursday, 05 - 02

4020183 --> Thursday, 05 - 22

4020184 --> Thursday, 05 - 13

4020185 --> Thursday, 06 - 02

4020186 --> Thursday, 05 - 18

4020187 --> Thursday, 05 - 10

4020188 --> Thursday, 05 - 29

4020189 --> Thursday, 05 - 21

4020190 --> Thursday, 05 - 06

4020191 --> Thursday, 05 - 26

4020192 --> Thursday, 05 - 17

4020193 --> Thursday, 05 - 02

4020194 --> Thursday, 05 - 22

4020195 --> Thursday, 05 - 14

4020196 --> Thursday, 06 - 02

4020197 --> Thursday, 05 - 18

4020198 --> Thursday, 05 - 10

4020199 --> Thursday, 05 - 30

4020200 --> Thursday, 05 - 15

4020201 --> Thursday, 05 - 07

4020202 --> Thursday, 05 - 27

4020203 --> Thursday, 05 - 12
