Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1530000 through 1539999



1530000 --> Thursday, 05 - 18

1530001 --> Thursday, 05 - 10

1530002 --> Thursday, 05 - 30

1530003 --> Thursday, 05 - 15

1530004 --> Thursday, 05 - 06

1530005 --> Thursday, 05 - 26

1530006 --> Thursday, 05 - 18

1530007 --> Thursday, 05 - 03

1530008 --> Thursday, 05 - 22

1530009 --> Thursday, 05 - 14

1530010 --> Thursday, 05 - 27

1530011 --> Thursday, 05 - 19

1530012 --> Thursday, 05 - 10

1530013 --> Thursday, 05 - 30

1530014 --> Thursday, 05 - 15

1530015 --> Thursday, 05 - 07

1530016 --> Thursday, 05 - 26

1530017 --> Thursday, 05 - 11

1530018 --> Thursday, 05 - 31

1530019 --> Thursday, 05 - 23

1530020 --> Thursday, 05 - 07

1530021 --> Thursday, 05 - 27

1530022 --> Thursday, 05 - 19

1530023 --> Thursday, 05 - 04

1530024 --> Thursday, 05 - 23

1530025 --> Thursday, 05 - 15

1530026 --> Thursday, 05 - 07

1530027 --> Thursday, 05 - 20

1530028 --> Thursday, 05 - 11

1530029 --> Thursday, 05 - 31

1530030 --> Thursday, 05 - 23

1530031 --> Thursday, 05 - 08

1530032 --> Thursday, 05 - 27

1530033 --> Thursday, 05 - 19

1530034 --> Thursday, 05 - 04

1530035 --> Thursday, 05 - 24

1530036 --> Thursday, 05 - 15

1530037 --> Thursday, 05 - 28

1530038 --> Thursday, 05 - 20

1530039 --> Thursday, 05 - 12

1530040 --> Thursday, 05 - 31

1530041 --> Thursday, 05 - 16

1530042 --> Thursday, 05 - 08

1530043 --> Thursday, 05 - 28

1530044 --> Thursday, 05 - 12

1530045 --> Thursday, 05 - 04

1530046 --> Thursday, 05 - 24

1530047 --> Thursday, 05 - 09

1530048 --> Thursday, 05 - 28

1530049 --> Thursday, 05 - 20

1530050 --> Thursday, 05 - 12

1530051 --> Thursday, 05 - 25

1530052 --> Thursday, 05 - 16

1530053 --> Thursday, 05 - 08

1530054 --> Thursday, 05 - 21

1530055 --> Thursday, 05 - 13

1530056 --> Thursday, 06 - 01

1530057 --> Thursday, 05 - 24

1530058 --> Thursday, 05 - 09

1530059 --> Thursday, 05 - 29

1530060 --> Thursday, 05 - 20

1530061 --> Thursday, 05 - 05

1530062 --> Thursday, 05 - 25

1530063 --> Thursday, 05 - 17

1530064 --> Thursday, 05 - 01

1530065 --> Thursday, 05 - 21

1530066 --> Thursday, 05 - 13

1530067 --> Thursday, 06 - 02

1530068 --> Thursday, 05 - 17

1530069 --> Thursday, 05 - 09

1530070 --> Thursday, 05 - 29

1530071 --> Thursday, 05 - 14

1530072 --> Thursday, 05 - 05

1530073 --> Thursday, 05 - 25

1530074 --> Thursday, 05 - 10

1530075 --> Thursday, 05 - 30

1530076 --> Thursday, 05 - 21

1530077 --> Thursday, 05 - 13

1530078 --> Thursday, 05 - 26

1530079 --> Thursday, 05 - 18

1530080 --> Thursday, 05 - 09

1530081 --> Thursday, 05 - 29

1530082 --> Thursday, 05 - 14

1530083 --> Thursday, 05 - 06

1530084 --> Thursday, 05 - 25

1530085 --> Thursday, 05 - 10

1530086 --> Thursday, 05 - 30

1530087 --> Thursday, 05 - 22

1530088 --> Thursday, 05 - 06

1530089 --> Thursday, 05 - 26

1530090 --> Thursday, 05 - 18

1530091 --> Thursday, 05 - 03

1530092 --> Thursday, 05 - 22

1530093 --> Thursday, 05 - 14

1530094 --> Thursday, 06 - 03

1530095 --> Thursday, 05 - 19

1530096 --> Thursday, 05 - 10

1530097 --> Thursday, 05 - 30

1530098 --> Thursday, 05 - 15

1530099 --> Thursday, 05 - 07

1530100 --> Thursday, 05 - 27

1530101 --> Thursday, 05 - 19

1530102 --> Thursday, 05 - 04

1530103 --> Thursday, 05 - 24

1530104 --> Thursday, 05 - 15

1530105 --> Thursday, 05 - 28

1530106 --> Thursday, 05 - 20

1530107 --> Thursday, 05 - 12

1530108 --> Thursday, 05 - 31

1530109 --> Thursday, 05 - 16

1530110 --> Thursday, 05 - 08

1530111 --> Thursday, 05 - 28

1530112 --> Thursday, 05 - 12

1530113 --> Thursday, 05 - 04

1530114 --> Thursday, 05 - 24

1530115 --> Thursday, 05 - 09

1530116 --> Thursday, 05 - 28

1530117 --> Thursday, 05 - 20

1530118 --> Thursday, 05 - 05

1530119 --> Thursday, 05 - 25

1530120 --> Thursday, 05 - 16

1530121 --> Thursday, 05 - 08

1530122 --> Thursday, 05 - 21

1530123 --> Thursday, 05 - 13

1530124 --> Thursday, 06 - 01

1530125 --> Thursday, 05 - 24

1530126 --> Thursday, 05 - 09

1530127 --> Thursday, 05 - 29

1530128 --> Thursday, 05 - 20

1530129 --> Thursday, 05 - 05

1530130 --> Thursday, 05 - 25

1530131 --> Thursday, 05 - 17

1530132 --> Thursday, 05 - 01

1530133 --> Thursday, 05 - 21

1530134 --> Thursday, 05 - 13

1530135 --> Thursday, 06 - 02

1530136 --> Thursday, 05 - 17

1530137 --> Thursday, 05 - 09

1530138 --> Thursday, 05 - 29

1530139 --> Thursday, 05 - 14

1530140 --> Thursday, 05 - 05

1530141 --> Thursday, 05 - 25

1530142 --> Thursday, 05 - 10

1530143 --> Thursday, 05 - 30

1530144 --> Thursday, 05 - 21

1530145 --> Thursday, 05 - 13

1530146 --> Thursday, 05 - 26

1530147 --> Thursday, 05 - 18

1530148 --> Thursday, 05 - 09

1530149 --> Thursday, 05 - 22

1530150 --> Thursday, 05 - 14

1530151 --> Thursday, 05 - 06

1530152 --> Thursday, 05 - 25

1530153 --> Thursday, 05 - 10

1530154 --> Thursday, 05 - 30

1530155 --> Thursday, 05 - 22

1530156 --> Thursday, 05 - 06

1530157 --> Thursday, 05 - 26

1530158 --> Thursday, 05 - 18

1530159 --> Thursday, 05 - 03

1530160 --> Thursday, 05 - 22

1530161 --> Thursday, 05 - 14

1530162 --> Thursday, 06 - 03

1530163 --> Thursday, 05 - 19

1530164 --> Thursday, 05 - 10

1530165 --> Thursday, 05 - 30

1530166 --> Thursday, 05 - 15

1530167 --> Thursday, 05 - 07

1530168 --> Thursday, 05 - 26

1530169 --> Thursday, 05 - 11

1530170 --> Thursday, 05 - 03

1530171 --> Thursday, 05 - 23

1530172 --> Thursday, 05 - 14

1530173 --> Thursday, 05 - 27

1530174 --> Thursday, 05 - 19

1530175 --> Thursday, 05 - 11

1530176 --> Thursday, 05 - 30

1530177 --> Thursday, 05 - 15

1530178 --> Thursday, 05 - 07

1530179 --> Thursday, 05 - 27

1530180 --> Thursday, 05 - 11

1530181 --> Thursday, 05 - 31

1530182 --> Thursday, 05 - 23

1530183 --> Thursday, 05 - 08

1530184 --> Thursday, 05 - 27

1530185 --> Thursday, 05 - 19

1530186 --> Thursday, 05 - 04

1530187 --> Thursday, 05 - 24

1530188 --> Thursday, 05 - 15

1530189 --> Thursday, 04 - 30

1530190 --> Thursday, 05 - 20

1530191 --> Thursday, 05 - 12

1530192 --> Thursday, 05 - 31

1530193 --> Thursday, 05 - 16

1530194 --> Thursday, 05 - 08

1530195 --> Thursday, 05 - 28

1530196 --> Thursday, 05 - 19

1530197 --> Thursday, 05 - 04

1530198 --> Thursday, 05 - 24

1530199 --> Thursday, 05 - 16

1530200 --> Thursday, 05 - 29

1530201 --> Thursday, 05 - 21

1530202 --> Thursday, 05 - 13

1530203 --> Thursday, 05 - 26

1530204 --> Thursday, 05 - 17

1530205 --> Thursday, 05 - 09

1530206 --> Thursday, 05 - 22

1530207 --> Thursday, 05 - 14

1530208 --> Thursday, 05 - 05

1530209 --> Thursday, 05 - 25

1530210 --> Thursday, 05 - 10

1530211 --> Thursday, 05 - 30

1530212 --> Thursday, 05 - 21

1530213 --> Thursday, 05 - 06

1530214 --> Thursday, 05 - 26

1530215 --> Thursday, 05 - 18

1530216 --> Thursday, 05 - 02

1530217 --> Thursday, 05 - 22

1530218 --> Thursday, 05 - 14

1530219 --> Thursday, 06 - 03

1530220 --> Thursday, 05 - 18

1530221 --> Thursday, 05 - 10

1530222 --> Thursday, 05 - 30

1530223 --> Thursday, 05 - 15

1530224 --> Thursday, 05 - 06

1530225 --> Thursday, 05 - 26

1530226 --> Thursday, 05 - 11

1530227 --> Thursday, 05 - 03

1530228 --> Thursday, 05 - 22

1530229 --> Thursday, 05 - 14

1530230 --> Thursday, 05 - 27

1530231 --> Thursday, 05 - 19

1530232 --> Thursday, 05 - 10

1530233 --> Thursday, 05 - 30

1530234 --> Thursday, 05 - 15

1530235 --> Thursday, 05 - 07

1530236 --> Thursday, 05 - 26

1530237 --> Thursday, 05 - 11

1530238 --> Thursday, 05 - 31

1530239 --> Thursday, 05 - 23

1530240 --> Thursday, 05 - 07

1530241 --> Thursday, 05 - 27

1530242 --> Thursday, 05 - 19

1530243 --> Thursday, 05 - 04

1530244 --> Thursday, 05 - 23

1530245 --> Thursday, 05 - 15

1530246 --> Thursday, 04 - 30

1530247 --> Thursday, 05 - 20

1530248 --> Thursday, 05 - 11

1530249 --> Thursday, 05 - 31

1530250 --> Thursday, 05 - 16

1530251 --> Thursday, 05 - 08

1530252 --> Thursday, 05 - 27

1530253 --> Thursday, 05 - 19

1530254 --> Thursday, 05 - 04

1530255 --> Thursday, 05 - 24

1530256 --> Thursday, 05 - 15

1530257 --> Thursday, 05 - 28

1530258 --> Thursday, 05 - 20

1530259 --> Thursday, 05 - 12

1530260 --> Thursday, 05 - 31

1530261 --> Thursday, 05 - 16

1530262 --> Thursday, 05 - 08

1530263 --> Thursday, 05 - 28

1530264 --> Thursday, 05 - 12

1530265 --> Thursday, 05 - 04

1530266 --> Thursday, 05 - 24

1530267 --> Thursday, 05 - 09

1530268 --> Thursday, 05 - 28

1530269 --> Thursday, 05 - 20

1530270 --> Thursday, 05 - 05

1530271 --> Thursday, 05 - 25

1530272 --> Thursday, 05 - 16

1530273 --> Thursday, 05 - 08

1530274 --> Thursday, 05 - 21

