Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2870000 through 2879999



2870000 --> Thursday, 05 - 18

2870001 --> Thursday, 05 - 03

2870002 --> Thursday, 05 - 23

2870003 --> Thursday, 05 - 15

2870004 --> Thursday, 05 - 06

2870005 --> Thursday, 05 - 19

2870006 --> Thursday, 05 - 11

2870007 --> Thursday, 05 - 31

2870008 --> Thursday, 05 - 15

2870009 --> Thursday, 05 - 07

2870010 --> Thursday, 05 - 27

2870011 --> Thursday, 05 - 12

2870012 --> Thursday, 05 - 03

2870013 --> Thursday, 05 - 23

2870014 --> Thursday, 05 - 15

2870015 --> Thursday, 05 - 28

2870016 --> Thursday, 05 - 19

2870017 --> Thursday, 05 - 11

2870018 --> Thursday, 05 - 31

2870019 --> Thursday, 05 - 16

2870020 --> Thursday, 05 - 07

2870021 --> Thursday, 05 - 27

2870022 --> Thursday, 05 - 12

2870023 --> Thursday, 05 - 04

2870024 --> Thursday, 05 - 23

2870025 --> Thursday, 05 - 08

2870026 --> Thursday, 05 - 28

2870027 --> Thursday, 05 - 20

2870028 --> Thursday, 05 - 04

2870029 --> Thursday, 05 - 24

2870030 --> Thursday, 05 - 16

2870031 --> Thursday, 05 - 01

2870032 --> Thursday, 05 - 20

2870033 --> Thursday, 05 - 12

2870034 --> Thursday, 06 - 01

2870035 --> Thursday, 05 - 17

2870036 --> Thursday, 05 - 08

2870037 --> Thursday, 05 - 28

2870038 --> Thursday, 05 - 20

2870039 --> Thursday, 05 - 05

2870040 --> Thursday, 05 - 24

2870041 --> Thursday, 05 - 16

2870042 --> Thursday, 05 - 01

2870043 --> Thursday, 05 - 21

2870044 --> Thursday, 05 - 12

2870045 --> Thursday, 06 - 01

2870046 --> Thursday, 05 - 17

2870047 --> Thursday, 05 - 09

2870048 --> Thursday, 05 - 28

2870049 --> Thursday, 05 - 13

2870050 --> Thursday, 05 - 05

2870051 --> Thursday, 05 - 25

2870052 --> Thursday, 05 - 09

2870053 --> Thursday, 05 - 29

2870054 --> Thursday, 05 - 21

2870055 --> Thursday, 05 - 06

2870056 --> Thursday, 05 - 25

2870057 --> Thursday, 05 - 17

2870058 --> Thursday, 05 - 09

2870059 --> Thursday, 05 - 22

2870060 --> Thursday, 05 - 13

2870061 --> Thursday, 05 - 05

2870062 --> Thursday, 05 - 25

2870063 --> Thursday, 05 - 10

2870064 --> Thursday, 05 - 29

2870065 --> Thursday, 05 - 21

2870066 --> Thursday, 05 - 06

2870067 --> Thursday, 05 - 26

2870068 --> Thursday, 05 - 17

2870069 --> Thursday, 05 - 02

2870070 --> Thursday, 05 - 22

2870071 --> Thursday, 05 - 14

2870072 --> Thursday, 06 - 02

2870073 --> Thursday, 05 - 18

2870074 --> Thursday, 05 - 10

2870075 --> Thursday, 05 - 30

2870076 --> Thursday, 05 - 14

2870077 --> Thursday, 05 - 06

2870078 --> Thursday, 05 - 26

2870079 --> Thursday, 05 - 11

2870080 --> Thursday, 05 - 02

2870081 --> Thursday, 05 - 22

2870082 --> Thursday, 05 - 14

2870083 --> Thursday, 05 - 27

2870084 --> Thursday, 05 - 18

2870085 --> Thursday, 05 - 10

2870086 --> Thursday, 05 - 23

2870087 --> Thursday, 05 - 15

2870088 --> Thursday, 05 - 06

2870089 --> Thursday, 05 - 26

2870090 --> Thursday, 05 - 11

