Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0440000 through 0449999



0440000 --> Thursday, 05 - 11

0440001 --> Thursday, 05 - 31

0440002 --> Thursday, 05 - 23

0440003 --> Thursday, 05 - 08

0440004 --> Thursday, 05 - 27

0440005 --> Thursday, 05 - 19

0440006 --> Thursday, 05 - 04

0440007 --> Thursday, 05 - 24

0440008 --> Thursday, 05 - 15

0440009 --> Thursday, 04 - 30

0440010 --> Thursday, 05 - 20

0440011 --> Thursday, 05 - 12

0440012 --> Thursday, 05 - 31

0440013 --> Thursday, 05 - 16

0440014 --> Thursday, 05 - 08

0440015 --> Thursday, 05 - 28

0440016 --> Thursday, 05 - 19

0440017 --> Thursday, 05 - 04

0440018 --> Thursday, 05 - 24

0440019 --> Thursday, 05 - 16

0440020 --> Thursday, 05 - 28

0440021 --> Thursday, 05 - 20

0440022 --> Thursday, 05 - 12

0440023 --> Thursday, 05 - 25

0440024 --> Thursday, 05 - 16

0440025 --> Thursday, 05 - 08

0440026 --> Thursday, 05 - 28

0440027 --> Thursday, 05 - 13

0440028 --> Thursday, 05 - 04

0440029 --> Thursday, 05 - 24

0440030 --> Thursday, 05 - 09

0440031 --> Thursday, 05 - 29

0440032 --> Thursday, 05 - 20

0440033 --> Thursday, 05 - 05

0440034 --> Thursday, 05 - 25

0440035 --> Thursday, 05 - 17

0440036 --> Thursday, 05 - 08

0440037 --> Thursday, 05 - 21

0440038 --> Thursday, 05 - 13

0440039 --> Thursday, 06 - 02

0440040 --> Thursday, 05 - 17

0440041 --> Thursday, 05 - 09

0440042 --> Thursday, 05 - 29

0440043 --> Thursday, 05 - 14

0440044 --> Thursday, 05 - 05

0440045 --> Thursday, 05 - 25

0440046 --> Thursday, 05 - 17

0440047 --> Thursday, 05 - 02

0440048 --> Thursday, 05 - 21

0440049 --> Thursday, 05 - 13

0440050 --> Thursday, 06 - 02

0440051 --> Thursday, 05 - 18

0440052 --> Thursday, 05 - 09

0440053 --> Thursday, 05 - 29

