Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3000000 through 3009999



3000000 --> Thursday, 05 - 11

3000001 --> Thursday, 05 - 03

3000002 --> Thursday, 05 - 23

3000003 --> Thursday, 05 - 08

3000004 --> Thursday, 05 - 27

3000005 --> Thursday, 05 - 19

3000006 --> Thursday, 05 - 04

3000007 --> Thursday, 05 - 24

3000008 --> Thursday, 05 - 15

3000009 --> Thursday, 05 - 07

3000010 --> Thursday, 05 - 20

3000011 --> Thursday, 05 - 12

3000012 --> Thursday, 05 - 31

3000013 --> Thursday, 05 - 23

3000014 --> Thursday, 05 - 08

3000015 --> Thursday, 05 - 28

3000016 --> Thursday, 05 - 19

3000017 --> Thursday, 05 - 04

3000018 --> Thursday, 05 - 24

3000019 --> Thursday, 05 - 16

3000020 --> Thursday, 04 - 30

3000021 --> Thursday, 05 - 20

3000022 --> Thursday, 05 - 12

3000023 --> Thursday, 06 - 01

3000024 --> Thursday, 05 - 16

3000025 --> Thursday, 05 - 08

3000026 --> Thursday, 05 - 28

3000027 --> Thursday, 05 - 13

3000028 --> Thursday, 05 - 04

3000029 --> Thursday, 05 - 24

3000030 --> Thursday, 05 - 09

3000031 --> Thursday, 05 - 29

3000032 --> Thursday, 05 - 20

3000033 --> Thursday, 05 - 12

3000034 --> Thursday, 05 - 25

3000035 --> Thursday, 05 - 17

3000036 --> Thursday, 05 - 08

3000037 --> Thursday, 05 - 28

3000038 --> Thursday, 05 - 13

3000039 --> Thursday, 05 - 05

3000040 --> Thursday, 05 - 24

3000041 --> Thursday, 05 - 09

3000042 --> Thursday, 05 - 29

3000043 --> Thursday, 05 - 21

3000044 --> Thursday, 05 - 05

3000045 --> Thursday, 05 - 25

3000046 --> Thursday, 05 - 17

3000047 --> Thursday, 05 - 02

3000048 --> Thursday, 05 - 21

3000049 --> Thursday, 05 - 13

3000050 --> Thursday, 06 - 02

3000051 --> Thursday, 05 - 18

3000052 --> Thursday, 05 - 09

3000053 --> Thursday, 05 - 29

3000054 --> Thursday, 05 - 14

3000055 --> Thursday, 05 - 06

3000056 --> Thursday, 05 - 25

3000057 --> Thursday, 05 - 17

3000058 --> Thursday, 05 - 02

3000059 --> Thursday, 05 - 22

3000060 --> Thursday, 05 - 13

3000061 --> Thursday, 06 - 02

3000062 --> Thursday, 05 - 18

3000063 --> Thursday, 05 - 10

3000064 --> Thursday, 05 - 29

3000065 --> Thursday, 05 - 14

3000066 --> Thursday, 05 - 06

3000067 --> Thursday, 05 - 26

3000068 --> Thursday, 05 - 10

3000069 --> Thursday, 05 - 30

3000070 --> Thursday, 05 - 22

3000071 --> Thursday, 05 - 07

3000072 --> Thursday, 05 - 26

3000073 --> Thursday, 05 - 18

3000074 --> Thursday, 05 - 03

3000075 --> Thursday, 05 - 23

3000076 --> Thursday, 05 - 14

3000077 --> Thursday, 05 - 06

3000078 --> Thursday, 05 - 19

3000079 --> Thursday, 05 - 11

3000080 --> Thursday, 05 - 30

3000081 --> Thursday, 05 - 15

3000082 --> Thursday, 05 - 07

3000083 --> Thursday, 05 - 27

3000084 --> Thursday, 05 - 18

3000085 --> Thursday, 05 - 03

3000086 --> Thursday, 05 - 23

3000087 --> Thursday, 05 - 15

3000088 --> Thursday, 06 - 03

3000089 --> Thursday, 05 - 19

3000090 --> Thursday, 05 - 11

3000091 --> Thursday, 05 - 31

