Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3350000 through 3359999



3350000 --> Thursday, 05 - 11

3350001 --> Thursday, 05 - 24

3350002 --> Thursday, 05 - 16

3350003 --> Thursday, 05 - 08

3350004 --> Thursday, 05 - 20

3350005 --> Thursday, 05 - 12

3350006 --> Thursday, 06 - 01

3350007 --> Thursday, 05 - 17

3350008 --> Thursday, 05 - 08

3350009 --> Thursday, 05 - 28

3350010 --> Thursday, 05 - 20

3350011 --> Thursday, 05 - 05

3350012 --> Thursday, 05 - 24

3350013 --> Thursday, 05 - 16

3350014 --> Thursday, 05 - 01

3350015 --> Thursday, 05 - 21

3350016 --> Thursday, 05 - 12

3350017 --> Thursday, 06 - 01

3350018 --> Thursday, 05 - 17

3350019 --> Thursday, 05 - 09

3350020 --> Thursday, 05 - 28

3350021 --> Thursday, 05 - 13

3350022 --> Thursday, 05 - 05

3350023 --> Thursday, 05 - 25

3350024 --> Thursday, 05 - 09

3350025 --> Thursday, 05 - 29

3350026 --> Thursday, 05 - 21

3350027 --> Thursday, 05 - 06

3350028 --> Thursday, 05 - 25

3350029 --> Thursday, 05 - 17

3350030 --> Thursday, 05 - 09

3350031 --> Thursday, 05 - 22

3350032 --> Thursday, 05 - 13

3350033 --> Thursday, 05 - 05

3350034 --> Thursday, 05 - 25

3350035 --> Thursday, 05 - 10

3350036 --> Thursday, 05 - 29

3350037 --> Thursday, 05 - 21

3350038 --> Thursday, 05 - 06

3350039 --> Thursday, 05 - 26

3350040 --> Thursday, 05 - 17

3350041 --> Thursday, 05 - 02

3350042 --> Thursday, 05 - 22

3350043 --> Thursday, 05 - 14

3350044 --> Thursday, 06 - 02

3350045 --> Thursday, 05 - 18

3350046 --> Thursday, 05 - 10

3350047 --> Thursday, 05 - 30

3350048 --> Thursday, 05 - 14

3350049 --> Thursday, 05 - 06

3350050 --> Thursday, 05 - 26

3350051 --> Thursday, 05 - 11

3350052 --> Thursday, 05 - 02

3350053 --> Thursday, 05 - 22

3350054 --> Thursday, 05 - 14

3350055 --> Thursday, 05 - 27

3350056 --> Thursday, 05 - 18

3350057 --> Thursday, 05 - 10

3350058 --> Thursday, 05 - 30

3350059 --> Thursday, 05 - 15

3350060 --> Thursday, 05 - 06

3350061 --> Thursday, 05 - 26

3350062 --> Thursday, 05 - 11

3350063 --> Thursday, 05 - 31

3350064 --> Thursday, 05 - 22

3350065 --> Thursday, 05 - 07

3350066 --> Thursday, 05 - 27

3350067 --> Thursday, 05 - 19

3350068 --> Thursday, 05 - 03

3350069 --> Thursday, 05 - 23

3350070 --> Thursday, 05 - 15

3350071 --> Thursday, 04 - 30

3350072 --> Thursday, 05 - 19

3350073 --> Thursday, 05 - 11

3350074 --> Thursday, 05 - 31

3350075 --> Thursday, 05 - 16

3350076 --> Thursday, 05 - 07

3350077 --> Thursday, 05 - 27

3350078 --> Thursday, 05 - 19

3350079 --> Thursday, 05 - 04

3350080 --> Thursday, 05 - 23

3350081 --> Thursday, 05 - 15

3350082 --> Thursday, 05 - 28

3350083 --> Thursday, 05 - 20

3350084 --> Thursday, 05 - 11

3350085 --> Thursday, 05 - 31

3350086 --> Thursday, 05 - 16

3350087 --> Thursday, 05 - 08

3350088 --> Thursday, 05 - 27

3350089 --> Thursday, 05 - 12

3350090 --> Thursday, 05 - 04

3350091 --> Thursday, 05 - 24

3350092 --> Thursday, 05 - 08

3350093 --> Thursday, 05 - 28

3350094 --> Thursday, 05 - 20

3350095 --> Thursday, 05 - 05

3350096 --> Thursday, 05 - 24

3350097 --> Thursday, 05 - 16

3350098 --> Thursday, 05 - 08

3350099 --> Thursday, 05 - 21

3350100 --> Thursday, 05 - 13

3350101 --> Thursday, 06 - 02

3350102 --> Thursday, 05 - 18

3350103 --> Thursday, 05 - 10

3350104 --> Thursday, 05 - 29

3350105 --> Thursday, 05 - 21

3350106 --> Thursday, 05 - 06

3350107 --> Thursday, 05 - 26

3350108 --> Thursday, 05 - 17

3350109 --> Thursday, 05 - 02

3350110 --> Thursday, 05 - 22

3350111 --> Thursday, 05 - 14

3350112 --> Thursday, 06 - 02

3350113 --> Thursday, 05 - 18

