Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0110000 through 0119999



0110000 --> Thursday, 06 - 01

0110001 --> Thursday, 05 - 24

0110002 --> Thursday, 05 - 09

0110003 --> Thursday, 05 - 29

0110004 --> Thursday, 05 - 20

0110005 --> Thursday, 05 - 05

0110006 --> Thursday, 05 - 25

0110007 --> Thursday, 05 - 17

0110008 --> Thursday, 05 - 01

0110009 --> Thursday, 05 - 21

0110010 --> Thursday, 05 - 13

0110011 --> Thursday, 06 - 02

0110012 --> Thursday, 05 - 17

0110013 --> Thursday, 05 - 09

0110014 --> Thursday, 05 - 29

0110015 --> Thursday, 05 - 14

0110016 --> Thursday, 05 - 05

0110017 --> Thursday, 05 - 25

0110018 --> Thursday, 05 - 10

0110019 --> Thursday, 05 - 30

0110020 --> Thursday, 05 - 21

0110021 --> Thursday, 05 - 13

0110022 --> Thursday, 05 - 26

0110023 --> Thursday, 05 - 18

0110024 --> Thursday, 05 - 09

0110025 --> Thursday, 05 - 29

0110026 --> Thursday, 05 - 14

0110027 --> Thursday, 05 - 06

0110028 --> Thursday, 05 - 25

0110029 --> Thursday, 05 - 10

0110030 --> Thursday, 05 - 30

0110031 --> Thursday, 05 - 22

0110032 --> Thursday, 05 - 06

0110033 --> Thursday, 05 - 26

0110034 --> Thursday, 05 - 18

0110035 --> Thursday, 05 - 03

0110036 --> Thursday, 05 - 22

0110037 --> Thursday, 05 - 14

0110038 --> Thursday, 06 - 03

0110039 --> Thursday, 05 - 19

0110040 --> Thursday, 05 - 10

0110041 --> Thursday, 05 - 30

0110042 --> Thursday, 05 - 15

0110043 --> Thursday, 05 - 07

0110044 --> Thursday, 05 - 26

0110045 --> Thursday, 05 - 18

0110046 --> Thursday, 05 - 03

0110047 --> Thursday, 05 - 23

0110048 --> Thursday, 05 - 14

0110049 --> Thursday, 05 - 27

0110050 --> Thursday, 05 - 19

0110051 --> Thursday, 05 - 11

0110052 --> Thursday, 05 - 30

0110053 --> Thursday, 05 - 15

0110054 --> Thursday, 05 - 07

0110055 --> Thursday, 05 - 27

0110056 --> Thursday, 05 - 11

0110057 --> Thursday, 05 - 31

0110058 --> Thursday, 05 - 23

0110059 --> Thursday, 05 - 08

0110060 --> Thursday, 05 - 27

0110061 --> Thursday, 05 - 19

0110062 --> Thursday, 05 - 04

