Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1870000 through 1879999



1870000 --> Thursday, 05 - 11

1870001 --> Thursday, 05 - 24

1870002 --> Thursday, 05 - 16

1870003 --> Thursday, 05 - 08

1870004 --> Thursday, 05 - 27

1870005 --> Thursday, 05 - 12

1870006 --> Thursday, 06 - 01

1870007 --> Thursday, 05 - 24

1870008 --> Thursday, 05 - 08

1870009 --> Thursday, 05 - 28

1870010 --> Thursday, 05 - 20

1870011 --> Thursday, 05 - 05

1870012 --> Thursday, 05 - 24

1870013 --> Thursday, 05 - 16

1870014 --> Thursday, 05 - 01

1870015 --> Thursday, 05 - 21

1870016 --> Thursday, 05 - 12

1870017 --> Thursday, 06 - 01

1870018 --> Thursday, 05 - 17

1870019 --> Thursday, 05 - 09

1870020 --> Thursday, 05 - 28

1870021 --> Thursday, 05 - 13

1870022 --> Thursday, 05 - 05

1870023 --> Thursday, 05 - 25

1870024 --> Thursday, 05 - 16

1870025 --> Thursday, 05 - 29

1870026 --> Thursday, 05 - 21

1870027 --> Thursday, 05 - 13

1870028 --> Thursday, 06 - 01

1870029 --> Thursday, 05 - 17

1870030 --> Thursday, 05 - 09

1870031 --> Thursday, 05 - 29

1870032 --> Thursday, 05 - 13

1870033 --> Thursday, 05 - 05

1870034 --> Thursday, 05 - 25

1870035 --> Thursday, 05 - 10

1870036 --> Thursday, 05 - 29

1870037 --> Thursday, 05 - 21

1870038 --> Thursday, 05 - 06

1870039 --> Thursday, 05 - 26

1870040 --> Thursday, 05 - 17

1870041 --> Thursday, 05 - 02

1870042 --> Thursday, 05 - 22

1870043 --> Thursday, 05 - 14

1870044 --> Thursday, 06 - 02

1870045 --> Thursday, 05 - 18

1870046 --> Thursday, 05 - 10

1870047 --> Thursday, 05 - 30

1870048 --> Thursday, 05 - 21

1870049 --> Thursday, 05 - 06

1870050 --> Thursday, 05 - 26

1870051 --> Thursday, 05 - 18

1870052 --> Thursday, 05 - 02

1870053 --> Thursday, 05 - 22

1870054 --> Thursday, 05 - 14

1870055 --> Thursday, 05 - 27

1870056 --> Thursday, 05 - 18

1870057 --> Thursday, 05 - 10

1870058 --> Thursday, 05 - 30

1870059 --> Thursday, 05 - 15

1870060 --> Thursday, 05 - 06

1870061 --> Thursday, 05 - 26

1870062 --> Thursday, 05 - 11

1870063 --> Thursday, 05 - 31

1870064 --> Thursday, 05 - 22

1870065 --> Thursday, 05 - 07

1870066 --> Thursday, 05 - 27

1870067 --> Thursday, 05 - 19

1870068 --> Thursday, 05 - 10

1870069 --> Thursday, 05 - 23

1870070 --> Thursday, 05 - 15

1870071 --> Thursday, 05 - 07

1870072 --> Thursday, 05 - 26

1870073 --> Thursday, 05 - 11

1870074 --> Thursday, 05 - 31

1870075 --> Thursday, 05 - 16

1870076 --> Thursday, 05 - 07

1870077 --> Thursday, 05 - 27

1870078 --> Thursday, 05 - 19

1870079 --> Thursday, 05 - 04

1870080 --> Thursday, 05 - 23

1870081 --> Thursday, 05 - 15

1870082 --> Thursday, 05 - 28

1870083 --> Thursday, 05 - 20

1870084 --> Thursday, 05 - 11

