Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3370000 through 3379999



3370000 --> Thursday, 05 - 18

3370001 --> Thursday, 05 - 10

3370002 --> Thursday, 05 - 30

3370003 --> Thursday, 05 - 15

3370004 --> Thursday, 05 - 06

3370005 --> Thursday, 05 - 26

3370006 --> Thursday, 05 - 18

3370007 --> Thursday, 05 - 03

3370008 --> Thursday, 05 - 22

3370009 --> Thursday, 05 - 14

3370010 --> Thursday, 05 - 27

3370011 --> Thursday, 05 - 19

3370012 --> Thursday, 05 - 10

3370013 --> Thursday, 05 - 30

3370014 --> Thursday, 05 - 15

3370015 --> Thursday, 05 - 07

3370016 --> Thursday, 05 - 26

3370017 --> Thursday, 05 - 11

3370018 --> Thursday, 05 - 31

3370019 --> Thursday, 05 - 23

3370020 --> Thursday, 05 - 07

3370021 --> Thursday, 05 - 27

3370022 --> Thursday, 05 - 19

3370023 --> Thursday, 05 - 04

3370024 --> Thursday, 05 - 23

3370025 --> Thursday, 05 - 15

3370026 --> Thursday, 05 - 07

3370027 --> Thursday, 05 - 20

3370028 --> Thursday, 05 - 11

3370029 --> Thursday, 05 - 31

3370030 --> Thursday, 05 - 16

3370031 --> Thursday, 05 - 08

3370032 --> Thursday, 05 - 27

3370033 --> Thursday, 05 - 19

3370034 --> Thursday, 05 - 04

3370035 --> Thursday, 05 - 24

3370036 --> Thursday, 05 - 15

3370037 --> Thursday, 05 - 28

3370038 --> Thursday, 05 - 20

3370039 --> Thursday, 05 - 12

3370040 --> Thursday, 05 - 31

3370041 --> Thursday, 05 - 16

3370042 --> Thursday, 05 - 08

3370043 --> Thursday, 05 - 28

3370044 --> Thursday, 05 - 12

3370045 --> Thursday, 05 - 04

3370046 --> Thursday, 05 - 24

3370047 --> Thursday, 05 - 09

3370048 --> Thursday, 05 - 28

3370049 --> Thursday, 05 - 20

3370050 --> Thursday, 05 - 05

3370051 --> Thursday, 05 - 25

3370052 --> Thursday, 05 - 16

3370053 --> Thursday, 05 - 08

3370054 --> Thursday, 05 - 21

3370055 --> Thursday, 05 - 13

3370056 --> Thursday, 06 - 01

3370057 --> Thursday, 05 - 24

3370058 --> Thursday, 05 - 09

3370059 --> Thursday, 05 - 29

3370060 --> Thursday, 05 - 20

3370061 --> Thursday, 05 - 05

3370062 --> Thursday, 05 - 25

3370063 --> Thursday, 05 - 17

3370064 --> Thursday, 05 - 01

3370065 --> Thursday, 05 - 21
