Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0190000 through 0199999



0190000 --> Thursday, 05 - 25

0190001 --> Thursday, 05 - 17

0190002 --> Thursday, 05 - 02

0190003 --> Thursday, 05 - 22

0190004 --> Thursday, 05 - 13

0190005 --> Thursday, 06 - 02

0190006 --> Thursday, 05 - 18

0190007 --> Thursday, 05 - 10

0190008 --> Thursday, 05 - 29

0190009 --> Thursday, 05 - 14

0190010 --> Thursday, 05 - 06

0190011 --> Thursday, 05 - 26

0190012 --> Thursday, 05 - 10

0190013 --> Thursday, 05 - 30

0190014 --> Thursday, 05 - 22

0190015 --> Thursday, 05 - 07

0190016 --> Thursday, 05 - 26

0190017 --> Thursday, 05 - 18

0190018 --> Thursday, 05 - 10

0190019 --> Thursday, 05 - 23

0190020 --> Thursday, 05 - 14

0190021 --> Thursday, 05 - 06

0190022 --> Thursday, 05 - 19

0190023 --> Thursday, 05 - 11

0190024 --> Thursday, 05 - 30

0190025 --> Thursday, 05 - 22

0190026 --> Thursday, 05 - 07

0190027 --> Thursday, 05 - 27

0190028 --> Thursday, 05 - 18

0190029 --> Thursday, 05 - 03

0190030 --> Thursday, 05 - 23

0190031 --> Thursday, 05 - 15

0190032 --> Thursday, 06 - 03

0190033 --> Thursday, 05 - 19

0190034 --> Thursday, 05 - 11

0190035 --> Thursday, 05 - 31

0190036 --> Thursday, 05 - 15

0190037 --> Thursday, 05 - 07

0190038 --> Thursday, 05 - 27

0190039 --> Thursday, 05 - 12

0190040 --> Thursday, 05 - 03

0190041 --> Thursday, 05 - 23

0190042 --> Thursday, 05 - 08

0190043 --> Thursday, 05 - 28

0190044 --> Thursday, 05 - 19

0190045 --> Thursday, 05 - 11

0190046 --> Thursday, 05 - 24

0190047 --> Thursday, 05 - 16

0190048 --> Thursday, 05 - 07

0190049 --> Thursday, 05 - 27

0190050 --> Thursday, 05 - 12

0190051 --> Thursday, 06 - 01

0190052 --> Thursday, 05 - 23

0190053 --> Thursday, 05 - 08

0190054 --> Thursday, 05 - 28

0190055 --> Thursday, 05 - 20

0190056 --> Thursday, 05 - 04

0190057 --> Thursday, 05 - 24

0190058 --> Thursday, 05 - 16

0190059 --> Thursday, 05 - 01

0190060 --> Thursday, 05 - 20

0190061 --> Thursday, 05 - 12

0190062 --> Thursday, 06 - 01

0190063 --> Thursday, 05 - 17

0190064 --> Thursday, 05 - 08

0190065 --> Thursday, 05 - 28

0190066 --> Thursday, 05 - 13

0190067 --> Thursday, 05 - 05

0190068 --> Thursday, 05 - 24

0190069 --> Thursday, 05 - 16

0190070 --> Thursday, 05 - 29

0190071 --> Thursday, 05 - 21

0190072 --> Thursday, 05 - 12

0190073 --> Thursday, 06 - 01

0190074 --> Thursday, 05 - 17

0190075 --> Thursday, 05 - 09

0190076 --> Thursday, 05 - 28

0190077 --> Thursday, 05 - 13

0190078 --> Thursday, 05 - 05

0190079 --> Thursday, 05 - 25

0190080 --> Thursday, 05 - 09

0190081 --> Thursday, 05 - 29

0190082 --> Thursday, 05 - 21

0190083 --> Thursday, 05 - 06

0190084 --> Thursday, 05 - 25

0190085 --> Thursday, 05 - 17

0190086 --> Thursday, 05 - 02

0190087 --> Thursday, 05 - 22

0190088 --> Thursday, 05 - 13

0190089 --> Thursday, 06 - 02

0190090 --> Thursday, 05 - 18

0190091 --> Thursday, 05 - 10

0190092 --> Thursday, 05 - 29

0190093 --> Thursday, 05 - 21

0190094 --> Thursday, 05 - 06

0190095 --> Thursday, 05 - 26

0190096 --> Thursday, 05 - 17

0190097 --> Thursday, 05 - 02

0190098 --> Thursday, 05 - 22

0190099 --> Thursday, 05 - 14

0190100 --> Thursday, 06 - 03

0190101 --> Thursday, 05 - 19

0190102 --> Thursday, 05 - 11

0190103 --> Thursday, 05 - 31

0190104 --> Thursday, 05 - 15

0190105 --> Thursday, 05 - 07

0190106 --> Thursday, 05 - 27

0190107 --> Thursday, 05 - 12

0190108 --> Thursday, 05 - 03

0190109 --> Thursday, 05 - 23

0190110 --> Thursday, 05 - 08

0190111 --> Thursday, 05 - 28

0190112 --> Thursday, 05 - 19

0190113 --> Thursday, 05 - 11

0190114 --> Thursday, 05 - 24

0190115 --> Thursday, 05 - 16

0190116 --> Thursday, 05 - 07

0190117 --> Thursday, 05 - 20

0190118 --> Thursday, 05 - 12

0190119 --> Thursday, 06 - 01

0190120 --> Thursday, 05 - 23

0190121 --> Thursday, 05 - 08

0190122 --> Thursday, 05 - 28

0190123 --> Thursday, 05 - 20

0190124 --> Thursday, 05 - 04

0190125 --> Thursday, 05 - 24

0190126 --> Thursday, 05 - 16

0190127 --> Thursday, 05 - 01

0190128 --> Thursday, 05 - 20

0190129 --> Thursday, 05 - 12

0190130 --> Thursday, 06 - 01

0190131 --> Thursday, 05 - 17

0190132 --> Thursday, 05 - 08

0190133 --> Thursday, 05 - 28

0190134 --> Thursday, 05 - 13

0190135 --> Thursday, 05 - 05

0190136 --> Thursday, 05 - 24

0190137 --> Thursday, 05 - 09

0190138 --> Thursday, 05 - 29

0190139 --> Thursday, 05 - 21

0190140 --> Thursday, 05 - 12

0190141 --> Thursday, 05 - 25

0190142 --> Thursday, 05 - 17

0190143 --> Thursday, 05 - 09

