Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4380000 through 4389999



4380000 --> Thursday, 05 - 04

4380001 --> Thursday, 05 - 24

4380002 --> Thursday, 05 - 16

4380003 --> Thursday, 05 - 01

4380004 --> Thursday, 05 - 20

4380005 --> Thursday, 05 - 12

4380006 --> Thursday, 06 - 01

4380007 --> Thursday, 05 - 17

4380008 --> Thursday, 05 - 08

4380009 --> Thursday, 05 - 28

4380010 --> Thursday, 05 - 13

4380011 --> Thursday, 05 - 05

4380012 --> Thursday, 05 - 24

4380013 --> Thursday, 05 - 09

4380014 --> Thursday, 05 - 29

4380015 --> Thursday, 05 - 21

4380016 --> Thursday, 05 - 12

4380017 --> Thursday, 05 - 25

4380018 --> Thursday, 05 - 17

4380019 --> Thursday, 05 - 09

4380020 --> Thursday, 05 - 28

4380021 --> Thursday, 05 - 13

4380022 --> Thursday, 05 - 05

4380023 --> Thursday, 05 - 25

4380024 --> Thursday, 05 - 09

4380025 --> Thursday, 05 - 29

4380026 --> Thursday, 05 - 21

4380027 --> Thursday, 05 - 06

4380028 --> Thursday, 05 - 25

4380029 --> Thursday, 05 - 17

4380030 --> Thursday, 05 - 02

4380031 --> Thursday, 05 - 22

4380032 --> Thursday, 05 - 13

4380033 --> Thursday, 06 - 02

4380034 --> Thursday, 05 - 18

4380035 --> Thursday, 05 - 10

4380036 --> Thursday, 05 - 29

4380037 --> Thursday, 05 - 14

4380038 --> Thursday, 05 - 06

4380039 --> Thursday, 05 - 26

4380040 --> Thursday, 05 - 17

4380041 --> Thursday, 05 - 02

4380042 --> Thursday, 05 - 22

4380043 --> Thursday, 05 - 14

4380044 --> Thursday, 06 - 02

4380045 --> Thursday, 05 - 18

4380046 --> Thursday, 05 - 10

4380047 --> Thursday, 05 - 30

4380048 --> Thursday, 05 - 14

4380049 --> Thursday, 05 - 06

4380050 --> Thursday, 05 - 26

4380051 --> Thursday, 05 - 11

4380052 --> Thursday, 05 - 30

4380053 --> Thursday, 05 - 22

4380054 --> Thursday, 05 - 07

4380055 --> Thursday, 05 - 27

4380056 --> Thursday, 05 - 18

4380057 --> Thursday, 05 - 03

4380058 --> Thursday, 05 - 23

4380059 --> Thursday, 05 - 15

4380060 --> Thursday, 05 - 06

4380061 --> Thursday, 05 - 19

4380062 --> Thursday, 05 - 11

4380063 --> Thursday, 05 - 31

4380064 --> Thursday, 05 - 22

4380065 --> Thursday, 05 - 07

4380066 --> Thursday, 05 - 27

4380067 --> Thursday, 05 - 19

4380068 --> Thursday, 05 - 03

4380069 --> Thursday, 05 - 23

4380070 --> Thursday, 05 - 15

4380071 --> Thursday, 05 - 28

4380072 --> Thursday, 05 - 19

4380073 --> Thursday, 05 - 11

4380074 --> Thursday, 05 - 31

4380075 --> Thursday, 05 - 16

4380076 --> Thursday, 05 - 07

4380077 --> Thursday, 05 - 27

4380078 --> Thursday, 05 - 12

4380079 --> Thursday, 05 - 04

4380080 --> Thursday, 05 - 23

4380081 --> Thursday, 05 - 08

4380082 --> Thursday, 05 - 28

4380083 --> Thursday, 05 - 20

4380084 --> Thursday, 05 - 11

4380085 --> Thursday, 05 - 24

4380086 --> Thursday, 05 - 16

4380087 --> Thursday, 05 - 08

4380088 --> Thursday, 05 - 27

