Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3400000 through 3409999



3400000 --> Thursday, 05 - 11

3400001 --> Thursday, 05 - 31

3400002 --> Thursday, 05 - 16

3400003 --> Thursday, 05 - 08

3400004 --> Thursday, 05 - 27

3400005 --> Thursday, 05 - 19

3400006 --> Thursday, 05 - 04

3400007 --> Thursday, 05 - 24

3400008 --> Thursday, 05 - 15

3400009 --> Thursday, 05 - 28

3400010 --> Thursday, 05 - 20

3400011 --> Thursday, 05 - 12

3400012 --> Thursday, 05 - 31

3400013 --> Thursday, 05 - 16

3400014 --> Thursday, 05 - 08

3400015 --> Thursday, 05 - 28

3400016 --> Thursday, 05 - 12

3400017 --> Thursday, 05 - 04

3400018 --> Thursday, 05 - 24

3400019 --> Thursday, 05 - 09

3400020 --> Thursday, 05 - 28

3400021 --> Thursday, 05 - 20

3400022 --> Thursday, 05 - 05

3400023 --> Thursday, 05 - 25

3400024 --> Thursday, 05 - 16

3400025 --> Thursday, 05 - 08

3400026 --> Thursday, 05 - 21

3400027 --> Thursday, 05 - 13

3400028 --> Thursday, 06 - 01

3400029 --> Thursday, 05 - 24

3400030 --> Thursday, 05 - 09

3400031 --> Thursday, 05 - 29

3400032 --> Thursday, 05 - 20

3400033 --> Thursday, 05 - 05

3400034 --> Thursday, 05 - 25

3400035 --> Thursday, 05 - 17

3400036 --> Thursday, 05 - 01

3400037 --> Thursday, 05 - 21

3400038 --> Thursday, 05 - 13

3400039 --> Thursday, 06 - 02

3400040 --> Thursday, 05 - 17

3400041 --> Thursday, 05 - 09

3400042 --> Thursday, 05 - 29

3400043 --> Thursday, 05 - 14

3400044 --> Thursday, 05 - 05

3400045 --> Thursday, 05 - 25

3400046 --> Thursday, 05 - 10

3400047 --> Thursday, 05 - 30

3400048 --> Thursday, 05 - 21

3400049 --> Thursday, 05 - 13

3400050 --> Thursday, 05 - 26

3400051 --> Thursday, 05 - 18

3400052 --> Thursday, 05 - 09

3400053 --> Thursday, 05 - 22

3400054 --> Thursday, 05 - 14

3400055 --> Thursday, 05 - 06

3400056 --> Thursday, 05 - 25

3400057 --> Thursday, 05 - 10

3400058 --> Thursday, 05 - 30

