Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1200000 through 1209999



1200000 --> Thursday, 05 - 11

1200001 --> Thursday, 05 - 31

1200002 --> Thursday, 05 - 16

1200003 --> Thursday, 05 - 08

1200004 --> Thursday, 05 - 27

1200005 --> Thursday, 05 - 12

1200006 --> Thursday, 05 - 04

1200007 --> Thursday, 05 - 24

1200008 --> Thursday, 05 - 15

1200009 --> Thursday, 05 - 28

1200010 --> Thursday, 05 - 20

1200011 --> Thursday, 05 - 12

1200012 --> Thursday, 05 - 31

1200013 --> Thursday, 05 - 16

1200014 --> Thursday, 05 - 08

1200015 --> Thursday, 05 - 28

1200016 --> Thursday, 05 - 12

1200017 --> Thursday, 05 - 04

1200018 --> Thursday, 05 - 24

1200019 --> Thursday, 05 - 09

1200020 --> Thursday, 05 - 28

1200021 --> Thursday, 05 - 20

1200022 --> Thursday, 05 - 05

1200023 --> Thursday, 05 - 25

1200024 --> Thursday, 05 - 16

1200025 --> Thursday, 05 - 01

1200026 --> Thursday, 05 - 21

1200027 --> Thursday, 05 - 13

1200028 --> Thursday, 06 - 01

1200029 --> Thursday, 05 - 17

1200030 --> Thursday, 05 - 09

1200031 --> Thursday, 05 - 29

1200032 --> Thursday, 05 - 20

1200033 --> Thursday, 05 - 05

1200034 --> Thursday, 05 - 25

1200035 --> Thursday, 05 - 17

1200036 --> Thursday, 05 - 01

1200037 --> Thursday, 05 - 21

1200038 --> Thursday, 05 - 13

1200039 --> Thursday, 06 - 02

1200040 --> Thursday, 05 - 17

1200041 --> Thursday, 05 - 09

1200042 --> Thursday, 05 - 29

1200043 --> Thursday, 05 - 14

1200044 --> Thursday, 05 - 05

1200045 --> Thursday, 05 - 25

1200046 --> Thursday, 05 - 10

1200047 --> Thursday, 05 - 30

1200048 --> Thursday, 05 - 21

1200049 --> Thursday, 05 - 06

1200050 --> Thursday, 05 - 26

1200051 --> Thursday, 05 - 18

1200052 --> Thursday, 05 - 09

1200053 --> Thursday, 05 - 22

1200054 --> Thursday, 05 - 14

1200055 --> Thursday, 05 - 06

1200056 --> Thursday, 05 - 25

1200057 --> Thursday, 05 - 10

1200058 --> Thursday, 05 - 30

1200059 --> Thursday, 05 - 15

1200060 --> Thursday, 05 - 06

1200061 --> Thursday, 05 - 26

1200062 --> Thursday, 05 - 18

1200063 --> Thursday, 05 - 03

1200064 --> Thursday, 05 - 22

1200065 --> Thursday, 05 - 14

1200066 --> Thursday, 06 - 03

1200067 --> Thursday, 05 - 19

1200068 --> Thursday, 05 - 10

1200069 --> Thursday, 05 - 30

1200070 --> Thursday, 05 - 15

1200071 --> Thursday, 05 - 07

1200072 --> Thursday, 05 - 26

1200073 --> Thursday, 05 - 11

1200074 --> Thursday, 05 - 03

1200075 --> Thursday, 05 - 23

1200076 --> Thursday, 05 - 14

1200077 --> Thursday, 05 - 27

1200078 --> Thursday, 05 - 19

1200079 --> Thursday, 05 - 04

1200080 --> Thursday, 05 - 23

