Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0870000 through 0879999



0870000 --> Thursday, 06 - 01

0870001 --> Thursday, 05 - 17

0870002 --> Thursday, 05 - 09

0870003 --> Thursday, 05 - 29

0870004 --> Thursday, 05 - 13

0870005 --> Thursday, 05 - 05

0870006 --> Thursday, 05 - 25

0870007 --> Thursday, 05 - 10

0870008 --> Thursday, 05 - 29

0870009 --> Thursday, 05 - 21

0870010 --> Thursday, 05 - 06

0870011 --> Thursday, 05 - 26

0870012 --> Thursday, 05 - 17

0870013 --> Thursday, 05 - 09

0870014 --> Thursday, 05 - 22

0870015 --> Thursday, 05 - 14

0870016 --> Thursday, 05 - 05

0870017 --> Thursday, 05 - 25

0870018 --> Thursday, 05 - 10

0870019 --> Thursday, 05 - 30

0870020 --> Thursday, 05 - 21

0870021 --> Thursday, 05 - 06

0870022 --> Thursday, 05 - 26

0870023 --> Thursday, 05 - 18

0870024 --> Thursday, 05 - 02

0870025 --> Thursday, 05 - 22

0870026 --> Thursday, 05 - 14

0870027 --> Thursday, 06 - 03

0870028 --> Thursday, 05 - 18

0870029 --> Thursday, 05 - 10

0870030 --> Thursday, 05 - 30

0870031 --> Thursday, 05 - 15

0870032 --> Thursday, 05 - 06

0870033 --> Thursday, 05 - 26

0870034 --> Thursday, 05 - 11

0870035 --> Thursday, 05 - 03

0870036 --> Thursday, 05 - 22

0870037 --> Thursday, 05 - 14

0870038 --> Thursday, 05 - 27

0870039 --> Thursday, 05 - 19

0870040 --> Thursday, 05 - 10

0870041 --> Thursday, 05 - 30

0870042 --> Thursday, 05 - 15

0870043 --> Thursday, 05 - 07

0870044 --> Thursday, 05 - 26

0870045 --> Thursday, 05 - 11

0870046 --> Thursday, 05 - 31

0870047 --> Thursday, 05 - 23

0870048 --> Thursday, 05 - 07

0870049 --> Thursday, 05 - 27

0870050 --> Thursday, 05 - 19

0870051 --> Thursday, 05 - 04

0870052 --> Thursday, 05 - 23

0870053 --> Thursday, 05 - 15

0870054 --> Thursday, 04 - 30

0870055 --> Thursday, 05 - 20

0870056 --> Thursday, 05 - 11

0870057 --> Thursday, 05 - 31

0870058 --> Thursday, 05 - 16

0870059 --> Thursday, 05 - 08

